"","noun"
"1","정원"
"2","채"
"3","실"
"4","공간"
"5","속"
"6","암등"
"7","빛"
"8","나"
"9","확대기"
"10","캐리어"
"11","사각형"
"12","틀"
"13","필름"
"14","장착"
"15","필름"
"16","지"
"17","에어브러시"
"18","제거한"
"19","뒤"
"20","확대기"
"21","헤드"
"22","캐리어"
"23","레버"
"24","캐리어"
"25","고정"
"26","확대기"
"27","보드"
"28","이젤"
"29","세"
"30","폭"
"31","조정"
"32","컨트롤러"
"33","포커스"
"34","스위치"
"35","확대기"
"36","렌즈"
"37","조리개"
"38","수치"
"39","네거티브"
"40","필름"
"41","상이"
"42","이젤"
"43","위"
"44","확대기"
"45","헤드"
"46","옆면"
"47","다이얼"
"48","초점"
"49","상의"
"50","윤곽"
"51","분명"
"52","현미경"
"53","포커스"
"54","스코프"
"55","이젤"
"56","중앙"
"57","필름"
"58","입자"
"59","선명해지"
"60","것"
"61","확인"
"62","초점"
"63","다이얼"
"64","컨트롤러"
"65","스위치"
"66","포커스"
"67","스코프"
"68","옆"
"69","이젤"
"70","인화지"
"71","한"
"72","장"
"73","타이머"
"74","다이얼"
"75","노광"
"76","시간"
"77","확대기"
"78","전구"
"79","빛"
"80","인화지"
"81","위"
"82","베일"
"83","노광"
"84","인화지"
"85","현상액"
"86","트레이에"
"87","타이머"
"88","버튼"
"89","유제"
"90","쪽"
"91","뒤"
"92","현상액"
"93","인화지"
"94","스테인리스"
"95","집게"
"96","암등"
"97","불빛"
"98","아래"
"99","형상"
"100","강원도"
"101","산골"
"102","한"
"103","를"
"104","사진"
"105","어머니"
"106","입원하기"
"107","전"
"108","날"
"109","어머니"
"110","고향"
"111","방문한"
"112","곳"
"113","초겨울"
"114","건물"
"115","주변"
"116","나무들"
"117","잎"
"118","몸"
"119","눈"
"120","지"
"121","하늘"
"122","먹구름"
"123","끼"
"124","아래"
"125","지"
"126","허름한"
"127","건물"
"128","건물"
"129","벽"
"130","이곳저곳"
"131","금"
"132","모서리"
"133","부분"
"134","패어"
"135","먹구름"
"136","배경"
"137","첨탑"
"138","십자가"
"139","두"
"140","허허로이"
"141","리"
"142","출입문"
"143","처"
"144","위"
"145","때"
"146","성모"
"147","마리아"
"148","상이"
"149","두"
"150","손"
"151","합장한"
"152","모습"
"153","인화지"
"154","집게"
"155","정지액"
"156","트레이"
"157","속"
"158","인화지"
"159","정착액"
"160","트레이에"
"161","때"
"162","유리창"
