"","noun"
"1","정"
"2","규"
"3","화"
"4","분"
"5","그녀"
"6","개"
"7","고양이"
"8","화분"
"9","개"
"10","고양이"
"11","기분"
"12","때"
"13","꼬리"
"14","갸르릉"
"15","소리"
"16","화"
"17","나"
"18","털"
"19","눈"
"20","화분"
"21","수"
"22","존재"
"23","화분"
"24","흙"
"25","속"
"26","모양"
"27","뿌리들이"
"28","뿌리"
"29","흙"
"30","사이"
"31","생물체"
"32","지"
"33","수"
"34","화분"
"35","얼굴"
"36","향기"
"37","속"
"38","일"
"39","지"
"40","일"
"41","지렁이"
"42","똬리"
"43","지"
"44","한"
"45","마리"
"46","마리"
"47","군집형태"
"48","수"
"49","개"
"50","화분"
"51","속"
"52","어딘가"
"53","일"
"54","화분"
"55","속"
"56","것"
"57","가지"
"58","일"
"59","그녀"
"60","상상"
"61","그것"
"62","속내"
"63","전"
"64","수"
"65","순진해"
"66","얼굴"
"67","한"
"68","화분"
"69","생각"
"70","도자기"
"71","옹기"
"72","토기"
"73","플라스틱"
"74","무늬"
"75","기하학적"
"76","화려한"
"77","채색"
"78","한"
"79","것"
"80","고풍"
"81","분위기"
"82","민무늬이든"
"83","모두"
"84","표정"
"85","펑"
"86","것"
"87","음흉함"
"88","그녀"
"89","긴장"
"90","평소"
"91","그녀"
"92","화분"
"93","가까이하지"
"94","마음"
"95","그것"
"96","가능"
"97","주변"
"98","화분"
"99","눈길"
"100","가능한"
"101","한"
"102","리"
"103","그것"
"104","존재"
"105","의식"
"106","그런대로"
"107","주변"
"108","사람들"
"109","그녀"
"110","남편"
"111","다섯"
"112","살"
"113","아들"
"114","그녀"
"115","화분"
"116","사실"
"117","그"
"118","그녀"
"119","화분"
"120","집"
"121","것"
"122","그녀"
"123","취향"
"124","뿐"
"125","생각"
"126","그녀"
"127","생각"
"128","언제"
"129","이유"
"130","화분"
"131","시작"
"132","그녀"
"133","수"
"134","그녀"
"135","취향"
"136","뿐"
"137","개"
"138","고양이"
"139","개"
"140","고양이"
"141","필요"
"142","것"
"143","그것"
"144","자연"
"145","일"
"146","그녀"
"147","생각"
"148","그녀"
"149","하루"
"150","일"
"151","비슷"
"152","아침"
"153","시"
"154","남편"
"155","출근"
"156","시"
"157","아이"
"158","어린이집"
"159","차"
"160","후"
"161","집"
"162","진공청소기"
"163","가구"
"164","지"
"165","죽"
"166","한"
"167","그릇"
"168","아침"
"169","겸"
"170","점심"
"171","아파트"
"172","근처"
"173","병원"
"174","아파트"
"175","근처"
"176","내과"
"177","곳"
"178","치과"
"179","곳"
"180","이비인후과"
"181","곳"
"182","안과"
"183","곳"
"184","피부과"
"185","곳"
"186","정형외과"
"187","곳"
"188","병원"
"189","때"
"190","물건"
"191","구입"
"192","병원"
"193","진찰"
"194","그녀"
"195","머리"
"196","배"
"197","설사"
"198","목구멍"
"199","무언가"
"200","것"
"201","날"
"202","허벅지"
"203","근육"
"204","무릎"
"205","듯"
"206","통증"
"207","증상"
"208","정형외과"
"209","발바닥"
"210","병원"
"211","시"
"212","분쯤이면"
"213","어린이집"
"214","하교"
"215","차량"
"216","도착"
"217","시간"
"218","그녀"
"219","시간"
"220","일과"
"221","마무리"
"222","오늘"
"223","아파트단지"
"224","대학병원"
"225","날"
"226","지난주"
"227","내시경"
"228","검사"
"229","결과"
"230","달"
"231","동안"
"232","소화불량"
"233","증상"
"234","동네"
"235","개인병원"
"236","여섯"
"237","곳"
"238","진료"
"239","결과"
"240","비슷"
"241","약"
"242","일주일"
"243","분"
"244","주사"
"245","한"
"246","대"
"247","그녀"
"248","고통"
"249","의사"
"250","진단"
"251","처방"
"252","냉랭"
"253","사무적"
"254","그녀"
"255","의사"
"256","처방해"
"257","약"
"258","처방"
"259","생각"
"260","그녀"
"261","약"
"262","병"
"263","계속해서"
"264","병원"
"265","증상"
"266","반복"
"267","그녀"
"268","중"
"269","한"
"270","개인병원"
"271","진료의뢰서"
"272","써달라고"
"273","말"
"274","대학병원"
"275","검사"
"276","이유"
"277","오늘"
"278","결과"
"279","날"
"280","경쟁률"
"281","대학"
"282","회사"
"283","면접"
"284","결과"
"285","사람"
"286","심정"
"287","결과"
"288","일주일"
"289","동안"
"290","그녀"
"291","전화"
"292","병원"
"293","전화"
"294","것"
"295","내용"
"296","전화"
"297","말"
"298","큰일"
"299","날"
"300","뻔"
"301","악성종양"
"302","발견"
"303","전화"
"304","그녀"
"305","전화"
"306","상태"
"307","병원"
"308","사실"
"309","불안"
"310","그녀"
"311","불치"
"312","병"
"313","발견"
"314","것"
"315","생각"
"316","차"
"317","그녀"
"318","앞"
"319","오늘"
"320","아침"
"321","화분"
"322","하나"
"323","병원"
"324","아파트"
"325","현관"
"326","출입문"
"327","나"
"328","순간"
"329","출입문"
"330","그녀"
"331","앞"
"332","화분"
"333","하나"
"334","급작"
"335","낙하"
"336","툭"
"337","것"
"338","코앞"
"339","내"
"340","화분"
"341","손바닥"
"342","화분"
"343","두툼"
"344","단단해"
"345","도자기"
"346","화분"
"347","하늘"
"348","층"
"349","꼭대기"
"350","층"
"351","그"
"352","어디"
"353","화분"
"354","급작"
"355","아스팔트"
"356","바닥"
"357","내리꽂히던"
"358","화분"
"359","내리꽂히자마자"
"360","파편"
"361","화분"
"362","틈새"
"363","흙"
"364","폭죽"
"365","화분"
"366","흙덩어리"
"367","사이"
"368","나"
"369","뿌리"
"370","뿌리"
"371","엉겨붙어있던"
"372","알갱이들"
"373","알갱이"
"374","알갱이들이"
"375","순간들"
