"","noun"
"1","강정"
"2","희"
"3","열"
"4","쇠"
"5","너"
"6","사람들"
"7","틈"
"8","내"
"9","폐부"
"10","눈길"
"11","어깨"
"12","자태"
"13","너"
"14","나"
"15","눈"
"16","지난날들이"
"17","처마"
"18","듯"
"19","시야"
"20","흐릿해지"
"21","오늘"
"22","번거"
"23","경황"
"24","오늘"
"25","날"
"26","아침"
"27","정신줄"
"28","까무룩"
"29","나"
"30","몰골"
"31","한심"
"32","한"
"33","번"
"34","그동안"
"35","궁금"
"36","너"
"37","어제"
"38","예정"
"39","하루"
"40","오늘이란다"
"41","남"
"42","사람"
"43","표정"
"44","데"
"45","앞산"
"46","싱싱한"
"47","해"
"48","무난하게"
"49","운행"
"50","등"
"51","뒤"
"52","즈음"
"53","백일홍"
"54","발부리"
"55","옥잠"
"56","해거름"
"57","무렵"
"58","나"
"59","너"
"60","너"
"61","실개천"
"62","이쪽저쪽"
"63","낮"
"64","지붕"
"65","아래"
"66","사람"
"67","조촐한"
"68","저녁상"
"69","자세"
"70","텔레비전"
"71","앞"
"72","기대"
"73","시각"
"74","여름"
"75","겨울"
"76","시각"
"77","시계"
"78","어둠"
"79","농도"
"80","너"
"81","마을"
"82","밖"
"83","어디"
"84","목"
"85","하늘"
"86","너"
"87","기척"
"88","귀"
"89","잔디"
"90","풀무치"
"91","한"
"92","마리"
"93","양"
"94","높이"
"95","허리께"
"96","철제"
"97","대문"
"98","몸피"
"99","너"
"100","안"
"101","소리"
"102","나"
"103","힘"
"104","문"
"105","두어"
"106","일"
"107","너"
"108","세상"
"109","이쪽"
"110","저쪽"
"111","경계"
"112","걸쇠"
"113","나"
"114","듯"
"115","잔디"
"116","발길"
"117","속"
"118","숨소리"
"119","마루문"
"120","사뿐한"
"121","손길"
"122","나"
"123","스르륵"
"124","새시"
"125","힘"
"126","끝"
"127","마루"
"128","전"
"129","댓돌"
"130","너"
"131","마당"
"132","어둠"
"133","뭉텅뭉텅"
"134","나무"
"135","아래"
"136","장독대"
"137","농기구"
"138","창고"
"139","주"
"140","대문"
"141","너머"
"142","골목"
"143","일별"
"144","신발"
"145","몸"
"146","마루"
"147","마루문"
"148","전"
"149","윗집"
"150","누군가"
"151","인기척"
"152","가로등"
"153","아래"
"154","한"
"155","번"
"156","확인"
"157","신음소리"
"158","내"
"159","여섯"
"160","번째"
"161","마룻장"
"162","가늠해"
"163","여닫이"
"164","미닫이"
"165","이중문"
"166","차례"
"167","방"
"168","경첩"
"169","소리"
"170","나"
"171","여닫이"
"172","무쇠"
"173","고리"
"174","손바닥"
"175","한"
"176","유리"
"177","미닫이"
"178","문지방"
"179","너"
"180","쪽"
"181","신발"
"182","두"
"183","방안"
"184","바닥"
"185","이부자리"
"186","벽"
"187","출근복"
"188","계절"
"189","주"
"190","머리맡"
"191","책"
"192","몇"
"193","권"
"194","그"
"195","너"
"196","이불"
"197","위"
"198","나"
"199","안도"
"200","숨"
"201","무릎께"
"202","가슴께"
"203","차오르는"
"204","어둠"
"205","실망"
"206","날"
"207","오늘"
"208","평소"
"209","가만하고"
"210","너"
"211","한밤중"
"212","적"
"213","몇"
"214","번"
"215","너"
"216","마을"
"217","초입"
"218","거"
"219","수"
"220","마을"
"221","표지석"
"222","공터"
"223","차"
"224","대"
"225","옆"
"226","슈퍼"
"227","동동주"
"228","사왔잖니"
"229","도로"
"230","한"
"231","자쯤"
"232","슈퍼"
"233","말"
"234","두부"
"235","담"
"236","검정"
"237","비닐봉투"
"238","개천"
"239","끼"
"240","너"
"241","냄새"
"242","공기"
"243","거"
"244","식"
"245","교회"
"246","개"
"247","녀석"
"248","신호"
"249","그걸"
"250","이장"
"251","개"
"252","두"
"253","마리"
"254","컨테이너"
"255","둥"
"256","마지막"
"257","윗집"
"258","누렁이"
"259","다섯"
"260","마리"
"261","얼마"
"262","후"
"263","대문"
"264","너"
"265","눈치"
"266","녀석들이"
"267","뒷산"
"268","너"
"269","재촉"
"270","수"
"271","방도"
"272","개천"
"273","시멘트"
"274","다리"
"275","오르막"
"276","골목"
"277","술병"
"278","봉투"
"279","귀"
"280","목청"
"281","동네"
"282","개"
"283","야속"
"284","어둠"
"285","자동"
"286","가로등"
"287","환"
"288","종종걸음"
"289","골목"
"290","너"
"291","무수한"
"292","저녁들"
"293","어디"
"294","너"
"295","이상"
"296","것"
"297","거"
"298","하루"
"299","중"
"300","즈음"
"301","너"
"302","생각"
"303","것"
"304","나"
"305","일상"
"306","일"
"307","만한"
"308","것"
"309","사람"
"310","마룻장"
"311","주인"
"312","아파트"
"313","베란다"
"314","한옥"
"315","분위기"
"316","리모델링을"
"317","말"
"318","앤틱"
"319","풍"
"320","빈티"
"321","스타일"
"322","두툼한"
"323","미송"
"324","원목"
"325","거기"
"326","발자국"
"327","눈물"
"328","배"
"329","말"
"330","마루"
"331","모양"
"332","이"
"333","양"
"334","볼"
"335","영감"
"336","꼴"
"337","허전"
"338","어제"
"339","네"
"340","기별"
"341","거기"
"342","미닫이"
"343","여닫이문"
"344","문살"
"345","온전"
"346","거실"
"347","인테리어"
"348","것"
"349","벽"
"350","거라더라"
"351","마루"
"352","끝"
"353","새시"
"354","틀"
"355","문"
"356","저"
"357","아래"
"358","조립식"
"359","컨테이너"
"360","김"
"361","씨"
"362","년"
"363","새것"
"364","것"
"365","보"
"366","들보"
"367","앞"
"368","백년"
"369","너끈히"
"370","수"
"371","개미구멍"
"372","싫다더라"
"373","이만한"
"374","모양"
"375","화강암"
"376","주추"
"377","개"
"378","파갔잖니"
"379","기둥"
"380","개"
"381","공중"
"382","지붕"
"383","지탱"
"384","너"
"385","배롱"
"386","간지럼"
"387","백일홍"
"388","한"
"389","달"
"390","전"
"391","군청"
"392","화단"
"393","수"
"394","것"
"395","배롱"
"396","너"
"397","수령"
"398","백"
"399","오십"
"400","살"
"401","가지"
"402","값"
"403","배롱"
"404","뿌리"
"405","채"
"406","트럭"
"407","나"
"408","앞쪽"
"409","마을"
"410","배롱"
"411","꽃"
"412","레이스"
"413","조각"
"414","꽃"
"415","마련"
"416","노래"
"417","것"
"418","만"
"419","꽃"
"420","반쯤"
"421","시"
"422","것"
"423","볼"
"424","빛"
"425","꽃잎"
"426","과거"
"427","연두색"
"428","잔디"
"429","연분홍"
"430","레이스"
"431","너"
"432","배롱"
"433","가지"
"434","사이"
"435","달"
"436","깍쟁이"
"437","눈썹달"
"438","풍만한"
"439","보름달"
"440","왼쪽"
"441","하현을"
"442","편애"
"443","덕"
"444","나"
"445","초저녁"
"446","동녘"
"447","하늘"
"448","쌕쌕한"
"449","상현과"
"450","한밤중"
"451","두시"
"452","세시"
"453","몸"
"454","길"
"455","못가"
"456","하현이"
"457","달"
"458","거"
"459","마당"
"460","가운데"
"461","돌절구"
"462","큰집"
"463","사발"
"464","함지"
"465","박새"
"466","산까치"
"467","겁"
"468","두"
"469","발"
"470","세모난"
"471","부리"
"472","물"
"473","절구"
"474","말"
"475","너"
"476","밥알"
"477","주위"
"478","댓돌"
"479","다듬잇돌"
"480","나"
"481","것"
"482","중"
"483","한"
"484","것"
"485","중"
"486","하나"
"487","한"
"488","달"
"489","사람"
"490","잔디"
"491","잔디"
"492","거"
"493","상관"
"494","사람들"
"495","너"
"496","말"
"497","잔디"
"498","너"
"499","것들이"
"500","한"
"501","철"
"502","두"
"503","장"
"504","여덟"
"505","폭"
"506","산수화"
"507","병풍"
"508","방"
"509","쪽"
"510","벽"
"511","차"
"512","그"
"513","방"
"514","충분"
"515","그림"
"516","소치"
"517","제자"
"518","제자"
"519","이"
"520","먹"
"521","심부름"
"522","어깨"
"523","너머"
"524","눈썰미"
"525","흉내"
"526","내"
"527","것"
"528","이름"
"529","섬세"
"530","너"
"531","한참씩"
"532","오솔길"
"533","바위"
"534","나룻배"
"535","절벽"
"536","위"
"537","숨"
"538","사람"
"539","말"
"540","낙관"
"541","그림"
"542","속"
"543","심산유곡"
"544","비류직하"
"545","일엽편주"
"546","아득"
"547","수묵화"
"548","액자"
"549","초서"
"550","소동파"
"551","족자"
"552","서랍"
"553","두"
"554","개"
"555","앉은뱅이책상"
"556","천정"
"557","벽지"
"558","옹색한"
"559","방"
"560","너"
"561","갤러리"
"562","골동"
"563","전시실"
"564","경탄"
"565","변변한"
"566","가재도구"
"567","허드레"
"568","물건"
"569","작은방"
"570","말"
"571","너"
"572","방"
"573","무명"
"574","옷"
"575","폴리에스텔"
"576","무명옷"
"577","앉은뱅이책상"
"578","서랍"
"579","자잘한"
"580","것들이"
"581","인도향초"
"582","녹"
"583","지포라이터"
"584","스위스제"
"585","만능"
"586","칼"
"587","잉크"
"588","파카"
"589","만년필"
"590","고장"
"591","휴대용"
"592","라디오"
"593","도시"
"594","주인"
"595","전"
"596","것들이었지"
"597","너"
"598","뭐"
"599","하나"
"600","기념"
"601","만한"
"602","것"
"603","터"
"604","너"
"605","촛대"
"606","찾아볼래"
"607","너"
"608","한"
"609","번"
"610","병풍"
"611","뒤"
"612","예고"
"613","주인"
"614","너"
"615","숨"
"616","옷"
"617","가방"
"618","병풍"
"619","뒤"
"620","한밤중"
"621","수선"
"622","주방"
"623","욕실"
"624","주인"
"625","안방"
"626","때"
"627","병풍"
"628","뒤"
"629","손"
"630","가방"
"631","채"
"632","벌"
"633","한"
"634","번"
"635","벽장"
"636","두"
"637","무릎"
"638","턱"
"639","돌멩이"
"640","하나"
"641","생각"
"642","겨울"
"643","이불"
"644","위"
"645","땀"
"646","몸"
"647","너"
"648","한"
"649","번"
"650","일"
"651","예감"
"652","소리"
"653","나"
"654","대문"
"655","토방"
"656","모퉁이"
"657","까치발"
"658","서까래"
"659","틈"
"660","열쇠"
"661","부엌문"
"662","뻑뻑한"
"663","가스레인지"
"664","힘"
"665","조절"
"666","한"
"667","번"
"668","수"
"669","아래"
"670","물"
"671","수도꼭지"
"672","때"
"673","실수"
"674","너"
"675","세상"
"676","것"
"677","말"
"678","만물"
"679","매순간"
"680","매순간"
"681","거래"
"682","나"
"683","이곳"
"684","허공"
"685","너"
"686","욕실"
"687","청소"
"688","발"
"689","슬리퍼"
"690","신"
"691","채"
"692","수도꼭지"
"693","때문"
"694","아무"
"695","사택"
"696","직원들"
"697","대부분"
"698","연립"
"699","원룸"
"700","식"
"701","건물"
"702","단층"
"703","허름한"
"704","벽돌건물"
"705","뒤편"
"706","감나무"
"707","밤나무"
"708","한"
"709","그루"
"710","계절"
"711","열매"
"712","궁금"
