"","noun"
"1","김"
"2","연"
"3","블랙스"
"4","팟"
"5","어젯밤"
"6","그"
"7","정신"
"8","순간"
"9","나"
"10","전화"
"11","그"
"12","집"
"13","아파트"
"14","화단"
"15","펜스"
"16","뒤"
"17","구급대원들이"
"18","그"
"19","거"
"20","그"
"21","그들"
"22","말"
"23","만큼"
"24","의식"
"25","새벽녘"
"26","병원"
"27","그"
"28","문자메시지"
"29","경미한"
"30","부상"
"31","걱정"
"32","말"
"33","아침"
"34","그"
"35","집"
"36","내용"
"37","경과"
"38","아침"
"39","집"
"40","수"
"41","그"
"42","집"
"43","앞"
"44","오긴"
"45","엄두"
"46","나"
"47","그"
"48","얼굴"
"49","용기"
"50","책임"
"51","얼마"
"52","용의"
"53","두려움"
"54","무게"
"55","재"
"56","저울"
"57","기준치"
"58","터"
"59","소심해지"
"60","전"
"61","나"
"62","저울"
"63","그"
"64","집"
"65","들어섰다집안은"
"66","어젯밤"
"67","그"
"68","그"
"69","나"
"70","거실"
"71","욕실"
"72","머리"
"73","하나"
"74","나"
"75","거울"
"76","속"
"77","눈"
"78","다크서클"
"79","밤새"
"80","잔"
"81","역력"
"82","세면대"
"83","위"
"84","칫솔"
"85","두"
"86","개"
"87","빨간색"
"88","내"
"89","것"
"90","초록색"
"91","그"
"92","것"
"93","손잡이"
"94","말짱한"
"95","쪽"
"96","초록색"
"97","나"
"98","칫솔"
"99","휴지통"
"100","속"
"101","칫솔"
"102","그"
"103","준비한"
"104","커플목록"
"105","중"
"106","하나"
"107","그"
"108","칫솔"
"109","슬리퍼"
"110","티셔츠"
"111","쿠션"
"112","모기퇴치세트"
"113","커플용"
"114","고집"
"115","나"
"116","마흔"
"117","수"
"118","티셔츠"
"119","거"
"120","내"
"121","쪽"
"122","문제"
"123","칫솔"
"124","시중"
"125","판매"
"126","칫솔"
"127","대부분"
"128","파랑"
"129","빨강"
"130","계열"
"131","구분"
"132","점"
"133","나"
"134","칫솔"
"135","손잡이"
"136","잇자국을"
"137","사물"
"138","표시"
"139","거"
"140","나"
"141","습관"
"142","시작"
"143","초등학교"
"144","학년"
"145","때쯤"
"146","것"
"147","그날"
"148","전교생"
"149","신체검사"
"150","날"
"151","아이들"
"152","한"
"153","줄"
"154","차례"
"155","나"
"156","차례"
"157","담임선생"
"158","손바닥"
"159","한"
"160","책"
"161","눈앞"
"162","숫자"
"163","책"
"164","조잡한"
"165","색깔"
"166","점"
"167","나"
"168","그"
"169","밤하늘"
"170","쏘아올린"
"171","불꽃"
"172","생각"
"173","화려한"
"174","불꽃들이"
"175","책"
"176","것"
"177","숫자"
"178","것"
"179","때문"
"180","고개"
"181","저"
"182","담"
"183","나"
"184","정말"
"185","숫자"
"186","나"
"187","잘못한"
"188","사람"
"189","고개"
"190","아이들"
"191","내"
"192","주위"
"193","얘"
"194","말"
"195","이"
"196","담"
"197","집요한"
"198","이"
"199","때"
"200","얼굴"
"201","아이들"
"202","나"
"203","다음날"
"204","누군가"
"205","내"
"206","체육복"
"207","등판"
"208","삐꾸"
"209","라"
"210","낙서질"
"211","어감만"
"212","말"
"213","거"
"214","수"
"215","아이들"
"216","말"
"217","의미"
"218","채"
"219","나"
"220","삐꾸라고"
"221","한동안"
"222","이름"
"223","소리"
"224","빨간색"
"225","교과서"
"226","학용품"
"227","남몰래"
"228","흠"
"229","시작"
"230","욕실"
"231","집안"
"232","세"
"233","평"
"234","남짓한"
"235","거실"
"236","책장"
"237","마주보고"
"238","양쪽"
"239","책"
"240","약학"
"241","서적"
"242","각종"
"243","인문"
"244","경영"
"245","자기"
"246","계발"
"247","책"
"248","종류별"
"249","분류"
"250","그것"
"251","책"
"252","발행연도"
"253","저"
"254","순"
"255","그"
"256","책"
"257","위치"
"258","기억"
"259","책"
"260","아무데나"
"261","귀신"
"262","한"
"263","번"
"264","양쪽"
"265","책장"
"266","책"
"267","며칠"
"268","뒤"
"269","본래"
"270","자리"
"271","데"
"272","한"
"273","그"
"274","나"
"275","의문"
"276","약국"
"277","때"
"278","그"
"279","책"
"280","인기척"
"281","아주머니"
"282","하나"
"283","총각"
"284","선생"
"285","그때"
"286","책"
"287","숱"
"288","곱슬머리"
"289","이마"
