"","noun"
"1","정숙"
"2","인"
"3","백"
"4","팩"
"5","나"
"6","과거"
"7","나"
"8","존재"
"9","수"
"10","과거"
"11","현재"
"12","기억"
"13","미래의"
"14","기대가치"
"15","아버지"
"16","막걸리"
"17","한"
"18","잔"
"19","나"
"20","과거"
"21","지금"
"22","나"
"23","미래"
"24","것"
"25","내"
"26","피"
"27","속"
"28","우주먼지"
"29","중력"
"30","몸"
"31","것"
"32","나"
"33","펜"
"34","메모장"
"35","열차"
"36","플랫폼"
"37","전"
"38","몇몇"
"39","사람"
"40","출입구"
"41","쪽"
"42","줄"
"43","손"
"44","공책"
"45","상자"
"46","안"
"47","창밖"
"48","종착역"
"49","안내방송"
"50","열차"
"51","속도"
"52","나"
"53","자리"
"54","백팩을"
"55","백팩은"
"56","여행자"
"57","의식"
"58","것"
"59","플랫폼"
"60","발"
"61","순간"
"62","열차"
"63","나"
"64","비릿한"
"65","속"
"66","나"
"67","도착한"
"68","해안도시"
"69","역"
"70","출구"
"71","왼편"
"72","오래전"
"73","시멘트"
"74","싸이로였다는"
"75","전망대가"
"76","뒤편"
"77","있음직한"
"78","바다"
"79","크루즈"
"80","유람선"
"81","스카이타워"
"82","전망대"
"83","하프모양"
"84","거대한"
"85","파이프오르간"
"86","원통"
"87","싸이로"
"88","바깥"
"89","뱃고동"
"90","소리"
"91","원시"
"92","소리"
"93","광장"
"94","압도"
"95","소리"
"96","빛"
"97","통과"
"98","순간"
"99","중력"
"100","시간"
"101","사람"
"102","속"
"103","흡수"
"104","여행객들"
"105","서로"
"106","일정"
"107","목적지"
"108","이곳저곳"
"109","그"
"110","하프"
"111","선율"
"112","음표"
"113","사람"
"114","표정"
"115","제각각"
"116","누구"
"117","것"
"118","상기"
"119","나"
"120","그"
"121","내"
"122","이마"
"123","곳"
"124","전날"
"125","밤"
"126","나"
"127","긴장감"
"128","잠"
"129","설치"
"130","금식"
"131","습관"
"132","나"
"133","존재"
"134","암흑"
"135","때문"
"136","생각"
"137","오르간"
"138","소리"
"139","빈속"
"140","내장"
"141","투웅"
"142","공명"
"143","중력"
"144","엮인"
"145","파장"
"146","거대한"
"147","너울"
"148","박람회장의"
"149","웜홀"
"150","속"
"151","빠져들어"
"152","팔월"
"153","광장"
"154","아스팔트"
"155","위"
"156","형체"
"157","여수엑스포역"
"158","광장"
"159","도"
"160","경계"
"161","여행"
"162","안내소"
"163","만성리"
"164","버스"
"165","시간"
"166","확인"
"167","나"
"168","그"
"169","공책"
"170","노선"
"171","만성리행"
"172","버스"
"173","마래터널을"
"174","그곳"
"175","번"
"176","버스"
"177","버스정류장"
"178","안내소"
"179","문화관광해설사에게"
"180","안내"
"181","대"
"182","박람회장"
"183","문"
"184","도"
"185","방향"
"186","일"
"187","분여"
"188","때"
"189","만성리행"
"190","번"
"191","버스"
"192","수"
"193","곳"
"194","그"
"195","공책"
"196","마래터널이"
"197","궁금"
"198","조사"
"199","몇"
"200","개"
"201","단어들이"
"202","지도"
"203","이유"
"204","수"
"205","유적"
"206","형체"
"207","것"
"208","붓"
"209","타임슬립"
"210","시간"
"211","그"
"212","문자들"
"213","복원"
"214","생각"
"215","만성리"
"216","마래터널"
"217","행간"
"218","의미"
"219","나"
"220","아버지"
"221","그"
"222","내"
"223","말"
"224","의미"
"225","정류장"
"226","인솔자"
"227","남자"
"228","스무"
"229","명"
"230","학생들"
"231","뭔가"
"232","소리"
"233","말"
"234","학생들"
"235","버스"
"236","것"
"237","지루한"
"238","듯"
"239","팔월"
"240","한낮"
"241","그들"
"242","버스"
"243","것"
"244","오른쪽"
"245","라"
"246","터널"
"247","안"
"248","주의사항"
"249","분명"
"250","터널"
"251","안내판"
"252","아치"
"253","입구"
"254","편"
"255","약"
"256","백"
"257","미터"
"258","편"
"259","공간"
"260","였다"
"261","주의"
"262","대부분"
"263","사람"
"264","것"
"265","분명"
"266","이"
"267","관찰한"
"268","목격자"
"269","누군가"
"270","관할부서"
"271","라"
"272","댓글이라도"
"273","달"
"274","것"
"275","터널"
"276","쌍방"
"277","초행"
"278","이용방법"
"279","서투"
"280","수"
"281","예상한대"
"282","이"
"283","그것"
"284","관심"
"285","두"
"286","것"
"287","관광객들"
"288","곳"
"289","주의"
"290","것"
"291","편도"
"292","터널"
"293","것"
"294","분명"
"295","사람"
"296","암호"
"297","그림"
"298","해석"
"299","터널"
"300","밖"
"301","차"
"302","영문"
"303","채"
"304","엉성한"
"305","테트리스처럼"
"306","옴짝달싹할"
"307","수"
"308","속"
"309","시간들"
"310","답답"
"311","아저씨"
"312","저"
"313","기사"
"314","얼굴"
"315","한숨"
"316","문"
"317","사고책임"
"318","차"
"319","밖"
"320","몇몇"
"321","사람"
"322","나"
"323","노년"
"324","한"
"325","남자"
"326","상황"
"327","파악"
"328","것"
"329","팔짱"
"330","끼"
"331","중년"
"332","남자"
"333","터널"
"334","안"
"335","듯"
"336","손사래"
"337","빛"
"338","환"
"339","터널"
"340","밖"
"341","차량들"
"342","소리"
"343","차량"
"344","창문"
"345","밖"
"346","고개"
"347","사람들"
"348","그"
"349","얼굴"
"350","한"
"351","사람"
"352","안"
"353","차"
"354","불빛"
