"","noun"
"1","고민"
"2","실"
"3","쓰나미"
"4","날"
"5","실객실에"
"6","아무"
"7","형석은"
"8","사실"
"9","동대구역에서"
"10","화장실"
"11","선반"
"12","평일"
"13","연휴"
"14","전날"
"15","카페"
"16","칸"
"17","말"
"18","것"
"19","열차"
"20","연결"
"21","통"
"22","늘펀하게"
"23","사람"
"24","다리"
"25","일"
"26","통"
"27","화장실"
"28","지린내"
"29","대"
"30","소독약"
"31","냄새"
"32","것"
"33","오랜만"
"34","옆"
"35","객실"
"36","무덤"
"37","머리"
"38","수"
"39","몇"
"40","십"
"41","명"
"42","공유"
"43","공간"
"44","독점"
"45","숨"
"46","제자리"
"47","창밖"
"48","덩어리"
"49","눈"
"50","플랫폼"
"51","가장자리"
"52","들장미"
"53","토끼"
"54","열차"
"55","눈동자"
"56","이쪽"
"57","기분"
"58","역사"
"59","전경"
"60","때"
"61","형석은"
"62","숨"
"63","왼편"
"64","사차선"
"65","도"
"66","편"
"67","이차선"
"68","도"
"69","상행선"
"70","화물차"
"71","차"
"72","이삿짐센터"
"73","전화번호"
"74","일"
"75","톤"
"76","탑차가"
"77","장롱"
"78","이불"
"79","보자기"
"80","그릇"
"81","담"
"82","바구니"
"83","그물"
"84","끈"
"85","파란색"
"86","트럭"
"87","승용차"
"88","세간살이"
"89","트렁크"
"90","채"
"91","하행선"
"92","짐승"
"93","혓바닥"
"94","김"
"95","위"
"96","용달차"
"97","차체"
"98","누런"
"99","공기"
"100","속"
"101","녹아들"
"102","듯"
"103","다리"
"104","때"
"105","창밖"
"106","응시"
"107","방음벽"
"108","순간"
"109","후회"
"110","거"
"111","부산역"
"112","채"
"113","한"
"114","시간"
"115","형석은"
"116","신발"
"117","다리"
"118","통"
"119","건너편"
"120","의자"
"121","더위"
"122","땀"
"123","양말"
"124","꿉꿉했다"
"125","발가락"
"126","머리"
"127","시트"
"128","등"
"129","뱃살"
"130","옆구리"
"131","배"
"132","평평"
"133","두"
"134","손"
"135","가슴"
"136","머리"
"137","위"
"138","반투명한"
"139","초록"
"140","선반"
"141","검은색"
"142","백팩이"
"143","출장"
"144","때"
"145","눈"
"146","수"
"147","이번"
"148","거래처"
"149","독촉"
"150","전화"
"151","목뼈"
"152","엉덩이뼈"
"153","긴장"
"154","편"
"155","허리"
"156","시원"
"157","형석은"
"158","눈"
"159","그날"
"160","쾌적한"
"161","여행"
"162","오늘"
"163","부산"
"164","쓰나미가"
"165","날"
"166","부산역"
"167","사람"
"168","줄"
"169","제시간"
"170","취소"
"171","표"
"172","대"
"173","줄"
"174","제"
"175","앞쪽"
"176","부부"
"177","아이"
"178","열"
"179","번째"
"180","이십"
"181","대"
"182","여자"
"183","캐리어"
"184","채"
"185","사람"
"186","때"
"187","미간"
"188","세"
"189","줄"
"190","주름"
"191","서른"
"192","번째"
"193","줄"
"194","두"
"195","갈래"
"196","세"
"197","갈래"
"198","이"
"199","꽁무니"
"200","사람들"
"201","산만"
"202","통"
"203","데"
"204","식당"
"205","한산했다"
"206","문"
"207","형석은"
"208","베이지색"
"209","점퍼"
"210","한"
"211","손"
"212","남색"
"213","폴로셔츠"
"214","블랙진"
"215","검정"
"216","운동화"
"217","신"
"218","모습"
"219","유리문"
"220","복장"
"221","백팩까지"
"222","검정"
"223","일색"
"224","형석은"
"225","양쪽"
"226","어깨끈"
"227","백팩이"
"228","지난번"
"229","아령"
"230","아침"
"231","집"
"232","기억"
"233","희미"
"234","형석은"
"235","묵직한"
"236","백팩을"
"237","한"
"238","번"
"239","리"
"240","유리문"
"241","더위"
"242","피부"
"243","달라붙어"
"244","바깥"
"245","미세먼지"
"246","동반한"
"247","황사"
"248","자욱"
"249","산허리"
"250","주택들이"
"251","회색빛"
"252","덩어리"
"253","전"
"254","집"
"255","연탄불"
"256","연기"
"257","매캐한"
"258","냄새"
"259","속"
"260","바"
"261","확인"
"262","생각"
"263","미세먼지"
"264","대"
"265","속"
"266","가시"
"267","녹아"
"268","거"
"269","생각"
"270","목"
"271","황사"
"272","저녁때"
"273","일기예보"
"274","의심하기"
"275","화젯거리"
"276","쓰나미는"
"277","일기예보"
"278","축"
"279","끼"
"280","쓰나미"
"281","예보"
"282","인터넷"
"283","인터넷"
"284","유령"
"285","존재"
"286","어디"
"287","시작"
"288","아무"
"289","언제"
"290","수"
"291","모월"
"292","지진"
"293","부산"
"294","인근"
"295","해일"
"296","것"
"297","이야기"
"298","한"
"299","달"
"300","전"
"301","인터넷"
"302","우스갯소리"
"303","채"
"304","정보"
"305","한"
"306","번"
"307","삽시간"
"308","뉴스"
"309","취급"
"310","포털"
"311","사이트"
"312","찬반"
"313","논란"
"314","정보"
"315","때"
"316","두루뭉술했던"
"317","이야기"
"318","내"
"319","편"
"320","편"
"321","명확"
"322","음모론"
"323","안전불감증"
"324","쓰나미를"
"325","이용해"
"326","이벤트"
"327","게임"
"328","비난"
"329","불구"
"330","매출"
"331","여기저기"
"332","비슷한"
"333","콘텐츠가"
"334","양산"
"335","인터넷"
"336","사람"
"337","곳"
"338","그림자"
"339","소문"
"340","끼어들었다"
"341","나중"
"342","인터넷"
"343","창"
"344","귓가"
"345","것"
"346","전화"
"347","한"
"348","거래처"
"349","담당자"
"350","쪽"
"351","몇"
"352","억"
"353","장비"
"354","생각"
"355","것"
"356","항의"
"357","엔지니어"
