"","noun"
"1","권제"
"2","훈"
"3","박"
"4","스"
"5","박스"
"6","박스"
"7","해체한"
"8","다음"
"9","이"
"10","것"
"11","박스"
"12","박스"
"13","내"
"14","턱"
"15","넓이"
"16","두세"
"17","사람"
"18","수"
"19","정도"
"20","라면"
"21","박스"
"22","아래"
"23","짜장범벅"
"24","새우탕"
"25","너구리"
"26","사리곰탕"
"27","순"
"28","짜장"
"29","새우"
"30","너구리"
"31","위"
"32","곰"
"33","한"
"34","손"
"35","연어"
"36","한"
"37","손"
"38","코카콜라"
"39","곰"
"40","곰"
"41","너구리"
"42","새우"
"43","먹진"
"44","위태로운"
"45","구도"
"46","수"
"47","이"
"48","보완"
"49","투명"
"50","테이프"
"51","각자"
"52","영역"
"53","구분"
"54","그"
"55","마음"
"56","언제"
"57","영역"
"58","침범해"
"59","와그작와그작"
"60","이걸"
"61","누가"
"62","여기"
"63","학생회관"
"64","오랜만"
"65","언제"
"66","마지막"
"67","특별한"
"68","이유"
"69","거"
"70","때"
"71","도서관"
"72","나"
"73","자취방"
"74","길"
"75","고개"
"76","학생회관"
"77","앞"
"78","층"
"79","발길"
"80","복도"
"81","끝"
"82","덩그러니"
"83","박스"
"84","발견한"
"85","것"
"86","별"
"87","나"
"88","박스"
"89","존재"
"90","별"
"91","매일"
"92","라면"
"93","박스"
"94","이"
"95","것"
"96","이해"
"97","수"
"98","예술"
"99","작품"
"100","마주"
"101","기분"
"102","나"
"103","박스"
"104","아래"
"105","위로"
"106","왼편"
"107","편"
"108","위"
"109","아래"
"110","그때"
"111","뭐"
"112","여자"
"113","목소리"
"114","나"
"115","뒤"
"116","해"
"117","복도"
"118","반대편"
"119","창문"
"120","턱걸이"
"121","뿐"
"122","복도"
"123","아무"
"124","취업"
"125","상담"
"126","나"
"127","박스"
"128","고개"
"129","박스"
"130","안"
"131","나"
"132","소리"
"133","박스"
"134","말"
"135","거"
"136","박스"
"137","누군가"
"138","뜻"
"139","박스"
"140","안"
"141","사람"
"142","것"
"143","당황"
"144","내"
"145","모습"
"146","모양"
"147","나"
"148","우스꽝"
"149","정도"
"150","당황"
"151","뒷걸음질"
"152","잘못한"
"153","것"
"154","덩그러니"
