"","noun"
"1","이보"
"2","라"
"3","파리"
"4","서방"
"5","님"
"6","석찬이"
"7","흥덕사에서"
"8","눈"
"9","묘덕은"
"10","마당"
"11","하나하나"
"12","쌓아올린"
"13","석탑"
"14","속"
"15","다음"
"16","묘덕은"
"17","마음"
"18","앞"
"19","묘덕이"
"20","합장"
"21","방"
"22","나"
"23","탑"
"24","한"
"25","번"
"26","묘덕"
"27","건강"
"28","나무아미타불"
"29","다음"
"30","어미"
"31","석찬을"
"32","나무관세음"
"33","마지막"
"34","무엇"
"35","생각"
"36","마음으로나무아미타불"
"37","나무관세음"
"38","화공이"
"39","법당"
"40","벽"
"41","것"
"42","달마와"
"43","혜가였다"
"44","입문"
"45","혜가가"
"46","것"
"47","달마"
"48","오직"
"49","그것"
"50","때문"
"51","혜"
"52","자신"
"53","달마께"
"54","나"
"55","두"
"56","사람"
"57","선문답"
"58","줄"
"59","파리"
"60","서방님"
"61","나"
"62","글자"
"63","내"
"64","이야기"
"65","스님"
"66","말씀"
"67","쇠"
"68","글자"
"69","조판해"
"70","세간"
"71","나"
"72","그"
"73","사람보다"
"74","나무"
"75","길"
"76","나"
"77","그루"
"78","기대"
"79","누군가"
"80","대상"
"81","나무들"
"82","각각"
"83","얼굴"
"84","어미"
"85","정"
"86","식"
"87","서방"
"88","나"
"89","길"
"90","내"
"91","갈래갈래"
"92","마음"
"93","길"
"94","나"
"95","묘덕이"
"96","암자"
"97","발걸음"
"98","시작"
"99","사방"
"100","어깨"
"101","위"
"102","툭툭"
"103","낙엽"
"104","죽비처럼"
"105","깨우침"
"106","의심"
"107","말씀"
"108","때"
"109","묘덕"
"110","음성"
"111","만추"
"112","찬바람"
"113","잠"
"114","밤"
"115","묘덕은"
"116","물"
"117","나"
"118","암자"
"119","욕"
"120","나"
"121","김"
"122","가마솥"
"123","옆"
"124","치마저고리"
"125","알몸"
"126","것"
"127","만한"
"128","나이"
"129","나"
"130","묘덕으로부터"
"131","돌아앉았다"
"132","본래"
"133","몸"
"134","몸"
"135","뭐"
"136","부끄러우냐"
"137","말씀하시"
"138","묘덕은"
"139","따뜻한"
"140","손바닥"
"141","내"
"142","등"
"143","속살이"
"144","곱누"
"145","서방"
"146","사랑"
"147","살"
"148","자"
"149","어미"
"150","핏덩이"
"151","저"
"152","흥덕사"
"153","마당"
"154","물"
"155","묘덕"
"156","말씀"
"157","탓"
"158","나"
"159","어미"
"160","한"
"161","마리"
"162","고목"
"163","몸"
"164","시간"
"165","내"
"166","고향"
"167","청주"
"168","절"
"169","마당"
"170","어디"
"171","말씀"
"172","를"
"173","묘덕이"
"174","은행"
"175","나"
"176","절"
"177","근처"
"178","암자"
"179","열여덟"
"180","해"
"181","묘덕"
"182","암자"
"183","남녀"
"184","구별"
"185","사람"
"186","댓바람"
"187","그네들"
"188","나"
"189","무릎"
"190","위"
"191","옷"
"192","떡"
"193","노래"
"194","놀이"
"195","이"
"196","나"
"197","누군가"
"198","체취"
"199","때쯤"
"200","절"
"201","중"
"202","그네들"
"203","일쑤"
"204","말"
"205","정"
"206","말"
"207","정도"
"208","나"
"209","그네들"
"210","동전"
"211","말"
"212","정"
"213","암자"
"214","벽"
"215","낙"
"216","속세"
"217","묘덕이"
"218","연필"
"219","말"
"220","정"
"221","싶으냐"
"222","나"
"223","눈물"
"224","그렁한"
"225","눈"
"226","고개"
"227","묘덕이"
"228","무릎걸음"
