"","noun"
"1","이태"
"2","길"
"3","잃"
"4","소니가"
"5","앞뒤"
"6","몸"
"7","몸"
"8","때"
"9","이란"
"10","글자"
"11","형광등"
"12","불빛"
"13","조금씩"
"14","나"
"15","근무"
"16","첫날"
"17","일"
"18","여자"
"19","보호실"
"20","그녀"
"21","나"
"22","뿐"
"23","입술"
"24","타들어"
"25","위급한"
"26","일"
"27","당직실"
"28","연락"
"29","반장"
"30","말"
"31","소니가"
"32","요란하게"
"33","몸"
"34","구역질"
"35","시작"
"36","나"
"37","당직실"
"38","내"
"39","번호"
"40","신호음"
"41","대답"
"42","시계"
"43","자정"
"44","시간"
"45","반장"
"46","밤새"
"47","직원"
"48","당직실"
"49","대"
"50","것"
"51","나"
"52","어찌"
"53","채"
"54","소"
"55","소니는"
"56","비린내"
"57","임산부"
"58","헛구역질"
"59","충혈"
"60","그녀"
"61","눈"
"62","눈물"
"63","그렁그렁"
"64","소니가"
"65","말"
"66","언니"
"67","발"
"68","소"
"69","물"
"70","소니"
"71","입가"
"72","나"
"73","웃음"
"74","어눌한"
"75","소니"
"76","말투"
"77","어딘가"
"78","우스꽝"
"79","얼굴"
"80","소"
"81","영문"
"82","채"
"83","나"
"84","보호소"
"85","안내"
"86","반장"
"87","말"
"88","모르는"
"89","것"
"90","소니한테"
"91","저"
"92","사무소"
"93","나"
"94","이"
"95","반장"
"96","소니를"
"97","내"
"98","쪽"
"99","철장"
"100","안"
"101","소"
"102","나"
"103","신기"
"104","것"
"105","눈빛"
"106","새삼스럽진"
"107","의외"
"108","생각"
"109","출입국관리사무소"
"110","직원"
"111","혼혈"
"112","텐데"
"113","외국인"
"114","사람"
"115","계속해서"
"116","곁눈"
"117","일"
"118","사람"
"119","중"
"120","혼혈"
"121","처음"
"122","것"
"123","나"
"124","반장"
"125","소니를"
"126","내"
"127","커피색"
"128","피부"
"129","소니"
"130","피부"
"131","소니"
"132","피부"
"133","한국인들이"
"134","살색"
"135","귤색"
"136","나"
"137","종이컵"
"138","물"
"139","모습"
"140","소니가"
"141","언니"
"142","나"
"143","그녀"
"144","한"
"145","아름"
"146","원"
"147","손"
"148","나"
"149","그녀"
"150","뜻"
"151","이해"
"152","물"
"153","필요한지"
"154","이해"
"155","소니가"
"156","헛구역질하기"
"157","시작"
"158","나"
"159","화장실"
"160","고무"
"161","대야"
"162","물"
"163","대"
"164","한가득"
"165","물"
"166","소니는"
"167","구역질"
"168","소니는"
"169","대야"
"170","바닥"
"171","앞"
"172","무릎"
"173","동안"
"174","수"
"175","위"
"176","후훕"
"177","소니"
"178","날숨"
"179","들숨소리"
"180","보호실"
"181","한참"
"182","소니가"
"183","자신"
"184","얼굴"
"185","대야"
"186","물"
"187","바닥"
"188","정수리"
"189","찰랑대며"
"190","흘러넘쳤던"
"191","물결"
