"","noun"
"1","박이"
"2","수"
"3","컨테이"
"4","너"
"5","분명"
"6","공중전화"
"7","버튼"
"8","소리"
"9","쇠"
"10","지붕"
"11","빗소리"
"12","뜨막해진"
"13","뒤"
"14","차도"
"15","진동"
"16","컨테이너"
"17","습기"
"18","구두들"
"19","새벽"
"20","가죽냄새"
"21","눈알"
"22","한기"
"23","몸"
"24","전기요"
"25","수"
"26","콘센트"
"27","합선"
"28","전기요"
"29","때문"
"30","쿵쾅거리며"
"31","대리기사"
"32","발소리"
"33","시간"
"34","강도"
"35","들쭉날쭉한"
"36","진동"
"37","등"
"38","또각또각"
"39","구두굽이"
"40","보도블록"
"41","소리"
"42","발소리"
"43","하천"
"44","쪽"
"45","뒤"
"46","분식집"
"47","화장실"
"48","쪽"
"49","유기견의"
"50","기척"
"51","한"
"52","번"
"53","뿐"
"54","나"
"55","재채기"
"56","차오르는"
"57","목"
"58","담요"
"59","지독한"
"60","한기"
"61","적당한"
"62","위태"
"63","내"
"64","몸"
"65","동굴"
"66","속"
"67","소리"
"68","소리"
"69","예민"
"70","내"
"71","귀"
"72","밖"
"73","미세한"
"74","기척"
"75","공중전화"
"76","버튼"
"77","소리"
"78","나"
"79","몸"
"80","출입문"
"81","쪽"
"82","기"
"83","전화"
"84","부스"
"85","앞"
"86","여자"
"87","하나"
"88","씨"
"89","나"
"90","그"
"91","안집"
"92","삼층"
"93","내"
"94","숨"
"95","정도"
"96","곳"
"97","건물"
"98","생활한"
"99","지"
"100","년"
"101","안집"
"102","거실"
"103","거"
"104","처음"
"105","거실"
"106","잡채"
"107","떡"
"108","갈비"
"109","배추김치"
"110","색색"
"111","먹음직스런"
"112","반찬들"
"113","가득한"
"114","상이"
"115","오늘"
"116","양반"
"117","귀빠진"
"118","날"
"119","전"
"120","씨"
"121","부인"
"122","주방"
"123","미역국"
"124","말"
"125","그녀"
"126","모습"
"127","평소"
"128","큼직한"
"129","원뿔모형무늬"
"130","홈드레스를"
"131","입"
"132","탓"
"133","덩치"
"134","목소리"
"135","때"
"136","상"
"137","위"
"138","국그릇"
"139","그녀"
"140","팔뚝"
"141","미어터질"
"142","듯"
"143","튼튼"
"144","그"
"145","아들"
"146","며느리"
"147","정장"
"148","남자"
"149","두"
"150","사람"
"151","나"
"152","비슷한"
"153","사람"
"154","세"
"155","사람"
"156","사람"
"157","상"
"158","앞"
"159","남자들"
"160","거실"
"161","귀퉁이"
"162","카메라"
"163","조절하기"
"164","시작"
"165","나"
"166","전"
"167","운영"
"168","스포츠용품점"
"169","벽"
"170","기이한"
"171","근육질"
"172","사진들"
"173","확대"
"174","전"
"175","씨"
"176","가족사진"
"177","전"
"178","갈비찜"
"179","접시"
"180","내"
"181","앞"
"182","그분"
"183","누구"
"184","남자"
"185","음"
"186","가족"
"187","사람"
"188","년"
"189","정도"
"190","음"
"191","가족"
"192","것"
"193","뭐"
"194","것"
"195","게"
"196","전"
"197","말"
"198","도중"
"199","혓바닥"
"200","입술"
"201","말"
"202","이"
"203","그"
"204","사람"
"205","그"
"206","부인"
"207","얼굴"
"208","미소"
