"","noun"
"1","진"
"2","독점적"
"3","다자"
"4","연애"
"5","인상비"
"6","평"
"7","사회"
"8","버거운"
"9","상대였다맹종이냐"
"10","저항"
"11","택일"
"12","강요했고눈에"
"13","것"
"14","다자간"
"15","연애"
"16","현상"
"17","이었다위험할지라도"
"18","독점"
"19","싶었던다자"
"20","연애"
"21","인상비평"
"22","를"
"23","준여교수에"
"24","헌신"
"25","싶었다여교수"
"26","죽음"
"27","사고사"
"28","종결"
"29","밴쿠버"
"30","경찰"
"31","수사"
"32","결과"
"33","호흡곤란"
"34","저산소증으로"
"35","질식사"
"36","발표"
"37","만취한"
"38","상태"
"39","욕조"
"40","것"
"41","추정"
"42","사인"
"43","것"
"44","피차"
"45","혐의"
"46","다행"
"47","그녀"
"48","남편"
"49","반말"
"50","중세"
"51","반응"
"52","두"
"53","사람"
"54","한국에"
"55","남편"
"56","여교수"
"57","합법적"
"58","해외"
"59","배우자"
"60","여교수는"
"61","두"
"62","달"
"63","전"
"64","밴쿠버"
"65","자택"
"66","욕실"
"67","익사체"
"68","발견"
"69","그전"
"70","서너"
"71","달"
"72","동안"
"73","뉴욕에서"
"74","중세"
"75","용의"
"76","중"
"77","하나"
"78","맨해튼"
"79","경찰서"
"80","그녀"
"81","외상"
"82","약물복용"
"83","흔적"
"84","데"
"85","남편"
"86","술"
"87","아침"
"88","것"
"89","입증"
"90","무혐의"
"91","이"
"92","유품"
"93","중"
"94","것"
"95","그는"
"96","잡다한"
"97","물건들"
"98","가방"
"99","중세"
"100","전"
"101","명함"
"102","흘끔댔다"
"103","사무"
"104","박"
"105","공인"
"106","최면치료사"
"107","법최면"
"108","연구학회"
"109","정회원"
"110","첫"
"111","여교수에게서"
"112","그"
"113","신상"
"114","부모"
"115","캐나다로"
"116","이민"
"117","교포"
"118","세"
"119","현지"
"120","다자"
"121","연애"
"122","단체"
"123","리"
"124","삼십"
"125","대"
"126","중반"
"127","머리"
"128","눈매"
"129","한"
"130","무더기"
"131","햇살"
"132","그"
"133","이마"
"134","유는"
"135","헌신적"
"136","칭찬"
"137","그는"
"138","사람"
"139","말투"
"140","스물일곱"
"141","나이"
"142","열"
"143","살"
"144","남짓"
"145","연상"
"146","여교수"
"147","미국"
"148","남편"
"149","한국의"
"150","시골뜨기"
"151","유학생"
"152","아내"
"153","공유"
"154","것"
"155","눈초리"
"156","여교수는"
"157","그"
"158","사이"
"159","딸아이"
"160","한국"
"161","남편"
"162","두"
"163","자녀"
"164","두"
"165","여교수로부터"
"166","중세"
"167","이야기"
"168","것"
"169","중세"
"170","가방"
"171","물건"
"172","몇"
"173","시간"
"174","전"
"175","뉴욕"
"176","공항"
"177","듯"
"178","하얀색"
"179","항공"
"180","화물표"
"181","선명"
"182","년"
"183","전"
"184","여교수"
"185","제자"
"186","야외"
"187","수업"
"188","사진"
"189","유타주"
"190","둘만"
"191","혼"
"192","서약"
"193","때"
"194","반지"
"195","등등"
"196","나머지"
"197","여교수"
"198","한국"
"199","남편"
"200","것"
"201","서울"
"202","모"
"203","대학"
"204","문화인류학"
"205","강의"
"206","여교수는"
"207","년"
"208","새로운"
"209","문화"
"210","현상"
"211","독점적"
"212","다자"
"213","연애"
"214","정착"
"215","이라는"
"216","주제"
"217","한국과"
"218","해외"
"219","연구"
"220","학술"
"221","발표"
"222","계속해"
"223","덕분"
"224","현정"
"225","분야"
"226","독보적"
"227","학자"
"228","인정"
"229","중세"
"230","자신"
"231","그녀"
"232","연구"
"233","필요한"
"234","실험"
"235","대상"
"236","의문"
"237","자신"
"238","여교수"
"239","여성"
"240","호감"
"241","만한"
"242","조건"
"243","그녀"
"244","요정"
"245","자신"
"246","야수"
"247","부잣집"
"248","외동딸"
"249","여교수는"
"250","것"
"251","집안"
"252","티스푼"
"253","하나"
"254","명품"
"255","것"
"256","수"
"257","그녀"
"258","가문"
"259","학업"
"260","외모"
"261","스타"
"262","여학생"
"263","조건"
"264","완벽하게"
"265","자리"
"266","시선"
"267","탓"
"268","누구"
"269","아무"
"270","종속"
"271","자존심"
"272","덩어리"
"273","성장"
"274","교수"
"275","때"
"276","사회"
"277","버거운"
"278","상대"
"279","완벽하게"
"280","조립"
"281","세계"
"282","틈새"
"283","허용"
"284","여교수는"
"285","옴짝달싹할"
"286","수"
"287","삶"
"288","주도권"
"289","기성세대"
"290","친구들"
"291","순응"
"292","자연"
"293","숙명"
"294","페미니스트"
"295","자칭"
"296","동료들"
"297","도시"
"298","문명"
"299","호화"
"300","감옥"
"301","안"
"302","안주"
"303","반면"
"304","그녀"
"305","세상"
"306","무엇인가를"
"307","강요"
"308","때"
"309","라"
"310","사사건건"
"311","충돌"
"312","세상"
"313","맹종"
"314","저항"
"315","양자택일"
"316","강요"
"317","그녀"
"318","외톨이"
"319","신세"
"320","그때"
"321","여교수"
"322","눈"
"323","것"
"324","서구"
"325","다자간"
"326","연애"
"327","현상"
"328","그것"
"329","기성"
"330","사회"
"331","버팀목"
"332","일부일처제"
"333","미래"
"334","문화"
"335","미국에는"
"336","만"
"337","폴리아모리스트들이"
"338","공동"
"339","가족"
"340","중세는"
"341","년"
"342","전"
"343","첫"
"344","수업"
"345","한국에서"
"346","교환"
"347","교수"
"348","강의"
"349","느슨"
"350","학점"
"351","수강"
"352","그녀"
"353","자신"
"354","여자"
"355","중"
"356","우아한"
"357","말투"
"358","외모"
"359","남학생들"
"360","눈길"
"361","그녀"
"362","차콜색"
"363","정장"
"364","불나방"
"365","수십"
"366","년"
"367","전"
"368","유행하기"
"369","시작한"
"370","폴리아모리는"
"371","부부"
"372","섹스"
"373","자녀"
"374","공유"
"375","집단혼"
"376","이"
"377","일처다부"
"378","일부다처"
"379","남편"
"380","아내"
"381","자유"
"382","부부"
"383","관계"
"384","유"
"385","가족"
"386","형태"
"387","고대"
"388","존재"
"389","브라질의"
"390","카이강족"
"391","티베트와"
"392","스리랑카"
"393","원주민들"
"394","사이"
"395","집단혼"
"396","성행"
"397","전세계에서"
"398","일부일처"
"399","법"
"400","사회"
"401","퍼센트"
"402","미만"
"403","불과"
"404","그것"
"405","최선"
"406","결혼"
"407","제도"
"408","중세"
"409","고개"
"410","강의"
"411","내용"
"412","그녀"
"413","고급"
"414","분위기"
"415","판"
"416","그"
"417","수업"
"418","둥"
"419","둥"
"420","여교수"
"421","사생활"
"422","상상"
"423","무렵"
"424","그녀"
"425","노트"
"426","말"
"427","다자"
"428","연애"
"429","중요한"
"430","것"
"431","정신적"
"432","성적"
"433","서로"
"434","소유"
"435","질투"
"436","마음"
"437","즉"
"438","독점적"
"439","사랑"
"440","그런"
"441","것"
"442","사랑"
"443","중세"
"444","그"
"445","두서너"
"446","여자"
"447","상대방"
"448","독차"
"449","사랑"
"450","고통"
"451","뿐"
"452","여교수는"
"453","미소"
"454","중세"
"455","응시"
"456","벽"
"457","반쯤"
"458","도"
"459","유리창"
"460","햇살"
"461","우박"
"462","그녀"
"463","옷깃"
"464","팬지꽃"
"465","브로치"
"466","그"
"467","브로치"
"468","나"
"469","결혼"
"470","주년"
"471","기념"
"472","선물한"
"473","것"
"474","캐나다"
"475","남편"
"476","중세"
"477","가방"
"478","액세서리"
"479","말"
"480","어색하게"
"481","미소"
"482","표정"
"483","그"
"484","겉옷"
"485","불투명"
"486","노랑"
"487","명"
"488","색"
"489","우중충"
"490","배신"
"491","색깔"
"492","원하면"
"493","폴리아모리는"
"494","성"
"495","자녀"
"496","재산"
"497","공유"
"498","결혼"
"499","방식"
"500","이성에"
"501","소유욕"
"502","투"
"503","것"
"504","그런"
"505","셈"
"506","그"
"507","헌신"
"508","친밀감"
"509","중시해"
"510","예수님은"
"511","헌신"
"512","희생심"
"513","데"
"514","애인"
"515","것"
"516","자기"
"517","헌신"
"518","해당"
"519","남편"
"520","얼굴"
"521","듯"
"522","반박"
"523","비위"
"524","중세"
"525","생각"
"526","헌신"
"527","부처님"
"528","자신"
"529","부정"
"530","때"
"531","가능"
"532","새끼"
"533","먹이"
"534","내"
"535","피로"
"536","둥지"
"537","금사연"
"538","처절함"
"539","헌신"
"540","것"
"541","연애"
"542","마찬가지"
"543","헌신적"
"544","사랑"
"545","비이성적"
"546","비논리적"
"547","만큼"
"548","무모"
"549","애인"
"550","증거"
"551","조작"
"552","위증"
"553","자진해"
"554","벌"
"555","불치병"
"556","신음"
"557","아내"
"558","목"
"559","장기"
"560","가족"
"561","헌신"
"562","자신"
"563","불사"
"564","때"
"565","한"
"566","사람"
"567","몰입"
"568","수"
"569","애인"
"570","분배"
"571","사랑"
"572","자체"
"573","헌신적"
"574","그"
"575","중세"
"576","남편"
"577","설득"
"578","먹혀들"
"579","리"
"580","이상"
"581","정도"
"582","그"
"583","감정"
"584","한"
"585","여자"
"586","사랑한"
"587","사이"
"588","경쟁심"
"589","친근감"
"590","법"
"591","타인"
"592","중세"
"593","누군가"
"594","이성"
"595","공유"
"596","풍속"
"597","수"
"598","탓"
"599","둘"
"600","탁자"
"601","공기"
"602","무덤"
"603","속"
"604","여교수를"
"605","다자"
"606","연애"
"607","세계"
"608","사람"
"609","그"
"610","그"
"611","캐나다에서"
"612","구독자"
"613","폴리아모리"
"614","잡지"
"615","편집장"
"616","수"
"617","명"
"618","폴리아모리스트이"
"619","가입"
"620","웹"
"621","사이트"
"622","운영"
"623","연간"
"624","두세"
"625","차례"
"626","정기"
"627","모임"
"628","주최"
"629","그"
"630","아이"
"631","말"
"632","우리도"
"633","투"
"634","독점욕"
"635","감정"
"636","억제"
"637","몇"
"638","가지"
"639","규약"
"640","두"
"641","배우자간"
"642","위계질서"
"643","가입"
"644","탈퇴"
"645","자유"
"646","등등"
"647","그런"
"648","것"
"649","결혼"
"650","생활"
"651","수"
"652","직장"
"653","동료들"
"654","모임"
"655","현지처"
"656","계약서"
"657","데"
"658","대신"
"659","우리"
"660","이혼"
"661","불륜"
"662","개인"
"663","구속"
"664","법"
"665","제도"
"666","자유"
"667","애정"
"668","것"
"669","플라토닉과"
"670","에로틱을"
"671","말"
"672","것"
"673","사랑"
"674","중세"
"675","수업"
"676","말"
"677","여교수는"
"678","질문"
"679","답"
"680","그"
"681","선택"
"682","본인"
"683","결혼할래"
"684","년"
"685","전"
"686","날"
"687","여교수가"
"688","말"
"689","때"
"690","결혼"
"691","것"
"692","것이냐를"
"693","줄"
"694","자기"
"695","뜻"
"696","줄"
"697","짐작"
"698","그녀"
"699","한국에"
"700","남편"
"701","데"
"702","남학생들이"
"703","동경"
"704","배경"
"705","외모"
"706","중세"
"707","물"
"708","여유"
"709","그녀"
"710","말"
"711","유타주에서"
"712","혼"
"713","한국"
"714","호적"
"715","미국과"
"716","한국에서"
"717","합법적"
"718","부부"
"719","생활"
"720","가능해"
"721","중세는"
"722","순간적"
"723","당황"
"724","침대"
"725","부스스"
"726","몸"
"727","탁자"
"728","물컵을"
"729","탓"
"730","여자"
"731","상반신"
"732","서른"
"733","여섯"
"734","아이"
"735","둘"
"736","여자"
"737","살결"
"738","만큼"
"739","만개한"
"740","꽃무늬"
"741","이불"
"742","싸인"
"743","나신"
"744","맞은편"
"745","벽"
"746","장식한"
"747","누드화"
"748","속"
"749","여인"
"750","중세"
"751","시간과"
"752","사랑"
"753","라는"
"754","그림"
"755","잡지"
"756","르네상스"
"757","시대"
"758","화가"
"759","브론치노는"
"760","사랑"
"761","여섯"
"762","가지"
"763","얼굴"
"764","화폭"
"765","어머니"
"766","아프로디테에게"
"767","입"
"768","에로스"
"769","애욕"
"770","장미꽃"
"771","가시"
"772","소년"
"773","고통"
"774","머리"
"775","노파"
"776","투"
"777","몸통"
"778","소녀"
"779","기만"
"780","무대"
"781","어둠"
"782","장막"
"783","노인"
"784","정열"
"785","쇠멸"
"786","왼쪽"
"787","뇌"
"788","여자"
"789","망각"
"790","뜻"
"791","중세인들"
"792","고통"
