"","noun"
"1","김득"
"2","진"
"3","나홋카"
"4","개"
"5","안개"
"6","바다"
"7","항구"
"8","배"
"9","연돌"
"10","연기"
"11","안개"
"12","뱃고동"
"13","안개"
"14","미세한"
"15","속"
"16","공명"
"17","순간"
"18","알"
"19","배"
"20","안개"
"21","것"
"22","공허함"
"23","나"
"24","알로나를"
"25","애"
"26","모습"
"27","알"
"28","내"
"29","머릿속"
"30","기억"
"31","것"
"32","눈"
"33","항구"
"34","언제"
"35","듯"
"36","안개"
"37","알"
"38","배"
"39","항구"
"40","어디"
"41","나"
"42","두"
"43","살"
"44","전"
"45","외할머니"
"46","엄마"
"47","유복자"
"48","나"
"49","외할머니"
"50","집"
"51","뒤"
"52","소식"
"53","내"
"54","기억"
"55","핏줄"
"56","외할머니"
"57","전부"
"58","외할머니"
"59","병원"
"60","간병"
"61","일"
"62","번"
"63","돈"
"64","생계"
"65","이"
"66","나"
"67","외할머니"
"68","손자"
"69","머리"
"70","나"
"71","외할머니"
"72","안달"
"73","외할머니"
"74","때"
"75","이유"
"76","화"
"77","내"
"78","출생"
"79","회의"
"80","입대"
"81","내"
"82","기회"
"83","제대"
"84","때"
"85","외할머니"
"86","백골"
"87","내"
"88","곁"
"89","외할머니"
"90","집"
"91","전세보증금"
"92","한동안"
"93","얼마못가"
"94","바닥"
"95","수"
"96","나"
"97","일자리"
"98","스펙"
"99","내"
"100","일자리"
"101","한정"
"102","건설현장"
"103","일용직"
"104","편의점"
"105","바"
"106","일자리"
"107","취업"
"108","알선해"
"109","노동부"
"110","산하"
"111","기관"
"112","곳"
"113","마찬가지"
"114","나"
"115","일할"
"116","수"
"117","안정적"
"118","일자리"
"119","필요"
"120","그때"
"121","내"
"122","눈"
"123","것"
"124","선원"
"125","모집"
"126","광고"
"127","나"
"128","일자리"
"129","임금"
"130","곳"
"131","나"
"132","수산회사"
"133","이력서"
"134","회사"
"135","지정"
"136","병원"
"137","신체검사"
"138","간단한"
"139","면접"
"140","뒤"
"141","고깃배"
"142","말단"
"143","선원"
"144","배"
"145","경험"
"146","나"
"147","장애물"
"148","중"
"149","것"
"150","뱃멀미"
"151","안개"
"152","나"
"153","안개"
"154","날"
"155","뱃멀미"
"156","뱃멀미만"
"157","어로작업"
"158","내"
"159","어선"
"160","일"
"161","자체"
"162","고통"
"163","죽"
"164","일"
"165","번"
"166","배"
"167","그물"
"168","바다"
"169","명태"
"170","그물"
"171","때"
"172","도르래"
"173","손"
"174","적"
"175","나"
"176","선장"
"177","소리"
"178","욕"
"179","병신새끼"
"180","누굴"
"181","그렇다보니"
"182","나"
"183","선원들"
"184","한"
"185","존재"
"186","승선한"
"187","지"
"188","한"
"189","달"
"190","전"
"191","기관실"
"192","기관장"
"193","나"
"194","갑판원들"
"195","내"
"196","얘기"
"197","전해들"
"198","것"
"199","기관장"
"200","내"
"201","일"
"202","군대"
"203","차량"
"204","정비반"
"205","차"
"206","조립한"
"207","적"
"208","배"
"209","차"
"210","배"
"211","엔진"
"212","덩치"
"213","고장"
"214","곳"
"215","일"
"216","만만치"
"217","승선"
"218","경력"
"219","년"
"220","기관장"
"221","쩔쩔"
"222","때"
"223","고장"
"224","부위"
"225","거"
"226","엔진"
"227","나"
"228","어디"
"229","것"
"230","수"
"231","바닥"
"232","흥건했다"
"233","공구"
"234","작업복"
"235","순간"
"236","몸"
"237","전체"
"238","끈적거렸다"
"239","고장"
"240","곳"
"241","수리"
"242","뒤"
"243","엔진"
"244","스크루로"
"245","동력"
"246","전달"
"247","동안"
"248","어디"
"249","바닥"
"250","엔진"
"251","베어링"
"252","패킹"
"253","개스킷으로부터"
"254","기관실"
"255","바닥"
"256","기관장"
"257","바닥"
"258","내"
"259","뒤통수"
"260","나"
"261","손"
"262","걸레"
"263","엔진"
"264","요란한"
"265","소리"
"266","내"
"267","엔진"
"268","곳"
"269","손"
"270","기관실"
"271","나"
"272","냄새"
"273","바다"
"274","기관실"
"275","숨"
"276","냄새"
"277","때문"
"278","멀미"
"279","종일토록"
"280","시커먼"
"281","엔진"
"282","나"
"283","앞날"
"284","나"
"285","머리"
"286","갑판"
"287","바람"
"288","사할린"
"289","안개"
"290","몇"
"291","척"
"292","배"
"293","일장기"
"294","때"
"295","러시아로부터"
"296","어획"
"297","쿼터"
"298","쿠릴"
"299","열"
"300","주위"
"301","명태"
"302","우리"
"303","회사"
"304","나홋카에"
"305","기지"
"306","두"
"307","기지"
"308","고장"
"309","배"
"310","육상"
"311","근무자"
"312","배치"
"313","기지"
"314","상주"
"315","근무자"
"316","선장"
"317","기관장"
"318","연락"
"319","고장"
"320","엔진"
"321","수리"
"322","기술자"
"323","배"
"324","입항하기"
"325","것"
"326","임무"
"327","나"
"328","소속"
"329","회사"
"330","육상"
"331","근무자"
"332","현지인"
"333","그"
"334","나"
"335","때"
"336","술"
"337","육상"
"338","근무자"
"339","배"
"340","입항한"
"341","것"
"342","술"
"343","술"
"344","배"
"345","수리"
"346","사람"
"347","데"
"348","기술자"
"349","능력"
"350","부족"
"351","때문"
"352","부분"
"353","새"
"354","소리"
"355","나"
"356","기관장"
"357","육상"
"358","근무자"
"359","때"
"360","언성"
"361","나"
"362","성실"
"363","육상"
"364","근무"
"365","핑계"
"366","대"
"367","배"
"368","나홋카"
"369","항구"
"370","정박"
"371","때"
"372","선장"
"373","사정"
"374","선장님"
"375","기관실"
"376","냄새"
"377","때문"
"378","속"
"379","육상"
"380","근무"
"381","선장"
"382","눈빛"
"383","나"
"384","표정"
"385","나"
"386","기술자들"
"387","시간"
"388","내"
"389","완벽하게"
"390","배"
"391","선장"
"392","듯"
"393","내"
"394","말"
"395","딱"
"396","일"
"397","년"
"398","육상"
"399","근무"
"400","조건"
"401","나"
"402","때문"
"403","육상"
"404","근무자"
"405","해"
"406","줄"
"407","육상"
"408","근무"
"409","가지"
"410","문제점"
"411","시간적"
"412","여유"
"413","수당"
"414","연고"
"415","곳"
"416","외로움"
"417","외딴섬"
"418","것"
"419","습기"
"420","찬바람"
"421","가슴"
"422","선장"
"423","임시방편"
"424","공구"
"425","창고"
"426","컨테이너"
"427","숙소"
"428","컨테이너"
"429","안"
"430","잠"
"431","배"
"432","기관실"
"433","냄새"
"434","코"
"435","바닥"
"436","구멍"
"437","고양이만한"
"438","쥐"
"439","저"
"440","집"
"441","나"
"442","나홋카"
"443","시내"
"444","며칠"
"445","동안"
"446","나"
"447","숙소"
"448","언어소통"
"449","데"
"450","이곳"
"451","지리"
"452","탓"
"453","선장"
"454","전화"
"455","도와달라"
"456","말"
"457","선장"
"458","나"
"459","밥"
"460","적"
"461","한국"
"462","식당"
"463","사정"
"464","얘기"
"465","쉬까라는"
"466","할머니"
"467","소개해"
"468","줄"
"469","것"
"470","나"
"471","한국"
"472","식당"
"473","식당"
"474","주인"
"475","선장"
"476","얘기한"
"477","쉬까가"
"478","여기"
"479","말"
"480","식당"
"481","주인"
"482","나"
"483","동포"
"484","이유"
"485","한"
"486","번"
"487","적"
"488","쉬까"
"489","할머니"
"490","얘기"
"491","여기"
"492","한"
"493","쉬까는"
"494","위안부"
"495","출신"
"496","나홋카에"
"497","정착한지"
"498","이곳"
"499","실정"
"500","어디"
"501","방"
"502","수"
"503","뿐"
"504","빈방"
"505","정보"
"506","쉬까가"
"507","청소"
"508","건물"
"509","빈방"
"510","지"
"511","동포"
"512","당신"
"513","일"
"514","양"
"515","분"
"516","식당"
"517","주인"
"518","나"
"519","쉬까"
"520","할머니"
"521","설명해"
"522","식당"
"523","주인"
"524","여자"
"525","말"
"526","때"
"527","머리"
"528","주름투성이"
"529","할머니"
"530","상반신"
"531","채"
"532","식당"
"533","문"
"534","할머니"
"535","선장"
"536","얘기한"
"537","쉬까라는"
"538","것"
"539","짐작"
"540","수"
"541","식당"
"542","주인"
"543","나"
"544","쉬까"
"545","할머니"
"546","소개"
"547","쉬까"
"548","할머니"
"549","고난"
"550","사람"
"551","나"
"552","쉬까"
"553","할머니"
"554","모습"
"555","외할머니"
"556","쉬까"
"557","할머니"
"558","내"
"559","입"
"560","한국에서"
"561","나홋카로"
"562","까닭"
"563","월급"
"564","얼마"
"565","쉬까"
"566","할머니"
"567","내"
"568","손"
"569","잡아끌었다"
"570","쉬까"
"571","할머니"
"572","나"
"573","곳"
"574","나홋카"
"575","시내"
"576","버스"
"577","십"
"578","분"
"579","거리"
"580","마을"
"581","항구"
"582","끼"
"583","마을"
"584","포트홀"
"585","패인"
"586","아스팔트길"
"587","냉동"
"588","창고"
"589","수산회사들이"
"590","지"
"591","건물"
"592","평지"
"593","펜스"
"594","철제"
"595","나무상자들"
"596","두"
"597","쉬까"
"598","할머니"
"599","나"
"600","도로변"
"601","오층"
"602","건물"
"603","나"
"604","쉬까"
"605","할머니"
"606","건물"
"607","계단"
"608","끝"
"609","건물"
"610","옥상"
"611","문"
"612","경량"
"613","칸막이"
"614","옥탑방"
"615","한"
"616","채"
"617","덩그러니"
"618","옥탑방은"
"619","자물쇠"
"620","나"
"621","옥탑방"
"622","구조"
"623","확인하기"
"624","반투명"
"625","유리"
"626","창문"
"627","문틈"
"628","액자"
"629","속"
"630","여자"
"631","사진"
"632","내"
"633","손녀"
"634","자네"
"635","방"
"636","마음"
"637","수"
"638","옥탑방은"
"639","나"
"640","임시"
"641","컨테이너"
"642","호텔"
"643","월세"
"644","것"
"645","무엇"
"646","옥상"
"647","전망"
"648","사방"
"649","것"
"650","바다"
"651","한"
"652","눈"
"653","나"
"654","가방"
"655","접이식"
"656","망원경"
"657","항구"
"658","전경"
"659","항구"
"660","이"
"661","펜스"
"662","곳곳"
"663","검문소"
"664","설치"
"665","검문소"
"666","제복"
"667","총"
"668","어깨"
"669","남자"
"670","근엄한"
"671","표정"
"672","항구"
"673","반대편"
"674","도로변"
"675","호텔"
"676","몇"
"677","채"
"678","주유소"
"679","주유소"
"680","경사"
"681","산"
"682","오층"
"683","건물"
"684","호텔"
"685","주유소"
"686","사이"
"687","끼"
"688","오층"
"689","건물"
"690","뒤편"
"691","급경사"
"692","언덕"
"693","개"
"694","밭"
"695","옆"
"696","가축용"
"697","축사"
"698","몇"
"699","채"
"700","짐승"
"701","키웠음직한"
"702","농장"
"703","잡초"
"704","무성한"
"705","채"
"706","나"
"707","망원경"
"708","가방"
"709","쉬까"
"710","할머니"
"711","이사"
"712","말"
"713","나"
"714","쉬까"
"715","할머니"
"716","버스"
"717","시내"
"718","쉬까"
"719","할머니"
"720","나"
"721","버스정류소"
"722","슈퍼마켓"
"723","슈퍼마켓"
"724","쇼핑"
"725","사람들"
"726","쉬까"
"727","할머니"
"728","나"
"729","쇼핑객"
"730","카트"
"731","채"
"732","줄"
"733","곳"
"734","뒤"
"735","입구"
"736","쪽"
"737","계산대"
"738","손"
"739","계산대"
"740","금발"
"741","머리"
"742","뒤"
"743","채"
"744","여자"
"745","쉬까"
"746","할머니"
"747","나"
"748","계산대"
"749","여자"
"750","그것"
"751","여자"
"752","목"
"753","상아"
"754","펜던트"
"755","목걸이"
"756","쉬까"
"757","할머니"
"758","여자"
"759","알"
"760","말"
"761","여자"
"762","뒤"
"763","뒤"
"764","라"
"765","목소리"
"766","쉬까는"
"767","알"
"768","때"
"769","할머니"
"770","때"
"771","말"
"772","거"
"773","짐작"
"774","수"
"775","알"
"776","나"
"777","표정"
"778","손가락"
"779","쁘리비옛"
"780","말"
"781","알"
"782","옥탑방"
"783","창문"
"784","틈"
"785","액자"
"786","속"
"787","얼굴"
"788","나"
"789","알"
"790","쉬까"
"791","손녀"
"792","것"
"793","확신"
"794","수"
"795","알"
"796","쉬까는"
"797","나"
"798","러시아"
"799","말"
"800","언성"
"801","동안"
"802","알"
"803","실랑이"
"804","쉬까는"
"805","나"
"806","말"
"807","자네"
"808","나"
"809","쉬까"
"810","말"
"811","뒤"
"812","괜스레"
"813","마음"
"814","값"
"815","방"
"816","데"
"817","미인"
"818","가까이"
"819","수"
"820","나"
"821","육상"
"822","근무"
"823","것"
"824","다행"
"825","쉬까가"
"826","눈물"
"827","나"
"828","쉬까는"
"829","알"
"830","내"
"831","열쇠"
"832","나"
"833","나"
"834","숙소"
"835","해결"
"836","쉬까와"
"837","가재도구"
"838","장만하기"
"839","슈퍼마켓"
"840","필요한"
"841","물건들"
"842","하나씩"
"843","쇼핑"
"844","카트"
"845","조립식옷장"
"846","쓰레기통"
"847","수저"
"848","밥공기"
"849","등"
"850","나"
"851","카트"
"852","진열대"
"853","모서리"
"854","때"
"855","쉬까가"
"856","비명"
"857","나"
"858","쉬까는"
"859","현기증"
"860","나"
"861","듯"
"862","무릎"
"863","오른손"
"864","이마"
"865","채"
"866","고개"
"867","나"
"868","카트"
"869","쉬까가"
"870","부축"
"871","쉬까"
"872","이마"
"873","땀"
"874","병원"
"875","쉬까는"
"876","이런다며"
"877","별"
"878","손"
"879","저"
"880","쇼핑객"
"881","메가폰"
"882","소리"
"883","남자"
"884","나"
"885","카트"
"886","쉬까와"
"887","인파"
"888","속"
"889","나"
"890","알"
"891","가구"
"892","일층"
"893","쉬까"
"894","방"
"895","냉장고"
"896","식탁"
"897","침대"
"898","나"
"899","가구"
"900","천"
"901","옷장"
"902","칠"
"903","서랍장"
"904","전부"
"905","가구"
"906","자리"
"907","지"
"908","더께"
"909","나"
"910","빗자루"
"911","걸레"
"912","방"
"913","구석구석"
"914","청소"
"915","남자"
"916","양말"
"917","면도기"
"918","콘돔"
"919","알약"
"920","등"
"921","옥탑방"
"922","곳곳"
"923","나"
"924","방"
"925","슈퍼마켓"
"926","가재도구"
"927","쉬까가"
"928","오층"
"929","건물"
"930","청소"
"931","것"
"932","건물"
"933","주인"
"934","블라디보스토크에"
"935","쉬까에게"
"936","건물"
"937","관리"
"938","바람"
"939","나홋카"
"940","시내"
"941","여기"
"942","이사"
"943","알"
"944","시내"
"945","버텼다네"
"946","옥탑방을"
"947","조건"
"948","이곳"
"949","알"
"950","남자"
"951","옥탑방으로"
"952","뭐"
"953","그걸"
"954","방"
"955","내"
"956","한"
"957","것"
"958","쉬까가"
"959","단칸방"
"960","오층"
"961","건물"
"962","일층"
"963","한"
"964","귀퉁이"
"965","창고"
"966","단칸방"
"967","개조해서"
"968","사용"
"969","탓"
"970","허술하기"
"971","짝"
"972","싱크대"
"973","문고리"
"974","고장"
"975","손"
"976","때"
"977","나"
"978","컨테이너"
"979","전문가용"
"980","공구"
"981","나"
"982","쉬까는"
"983","친손자"
"984","배"
"985","항구"
"986","연락"
"987","된장찌개"
"988","김치"
"989","밥"
"990","알"
"991","쉬까는"
"992","이유"
"993","나"
"994","파파"
"995","러시아에서는"
"996","집안"
"997","가장"
"998","것"
"999","쉬까가"
"1000","나"
"1001","파파"
"1002","때"
"1003","안개"
"1004","속"
"1005","사람"
"1006","애절한"
"1007","목소리"
"1008","파파"
"1009","말"
"1010","쉬까"
"1011","입"
"1012","오랫동안"
"1013","나"
"1014","쉬까"
"1015","입모양"
"1016","파파들"
"1017","수"
"1018","바다"
"1019","안개"
"1020","실체"
"1021","수"
"1022","파파들이"
"1023","오층"
"1024","건물"
"1025","스산한"
"1026","음영"
"1027","속"
"1028","것"
"1029","화장품"
"1030","단칸방"
"1031","화장대"
"1032","위"
"1033","날"
"1034","청소"
"1035","쉬까가"
"1036","옥탑방"
"1037","문"
"1038","말"
"1039","파파"
"1040","내"
"1041","화장품"
"1042","것"
"1043","고맙긴"
"1044","쪼글쪼글한"
"1045","얼굴"
"1046","헛일"
"1047","거"
"1048","쉬까는"
"1049","생각지도"
"1050","나"
"1051","선물"
"1052","감동한"
"1053","듯"
"1054","쉬까는"
"1055","몸"
"1056","옥상"
"1057","난간"
"1058","쪽"
"1059","나"
"1060","냉장고"
"1061","주스"
"1062","두"
"1063","개"
"1064","꺼내들었다"
"1065","쉬까는"
"1066","바다"
"1067","눈빛"
"1068","나"
"1069","의자"
"1070","쉬까"
"1071","옆"
"1072","캔"
"1073","쉬까는"
"1074","캔"
"1075","한숨"
"1076","저"
"1077","바다"
"1078","고국"
"1079","땅"
"1080","테"
"1081","쉬까는"
"1082","혼잣말"
"1083","나"
"1084","쉬까에게"
"1085","말"
"1086","조심"
"1087","아문"
"1088","상처"
"1089","들쑤시지나"
"1090","해"
"1091","내"
"1092","마음"
"1093","한"
"1094","것"
"1095","쉬까는"
"1096","바다"
"1097","시선"
"1098","채"
"1099","말"
"1100","나"
"1101","사할린에"
"1102","징용"
"1103","한국인"
"1104","부모"
"1105","열세"
"1106","살"
"1107","때"
"1108","일본"
"1109","순사들이"
"1110","우리"
"1111","집"
"1112","군수물자"
"1113","공장"
"1114","일손"
"1115","부족"
"1116","나"
"1117","일본인들"
"1118","거짓말"
"1119","엄마"
"1120","내"
"1121","앞"
"1122","엄마"
"1123","일본순사"
"1124","바짓가랑이"
"1125","칼"
"1126","빼들고"
"1127","위협"
"1128","그들"
"1129","수"
"1130","쉬까는"
"1131","그때"
"1132","일"
"1133","것"
"1134","듯"
"1135","가슴"
"1136","후"
"1137","쉬까는"
"1138","그"
"1139","계단"
"1140","나"
"1141","쉬까가"
"1142","나"
"1143","한동안"
