"","noun"
"1","고동"
"2","청바지"
"3","백"
"4","실종"
"5","것"
"6","월"
"7","말"
"8","해"
"9","사흘"
"10","전"
"11","작업실"
"12","그"
"13","오후"
"14","시"
"15","모습"
"16","사무실"
"17","한"
"18","쪽"
"19","귀퉁이"
"20","위치한"
"21","그"
"22","작업실"
"23","투명"
"24","유리"
"25","그"
"26","것"
"27","의식한"
"28","직원"
"29","아무"
"30","그"
"31","관리"
"32","전산부장"
"33","하루"
"34","이"
"35","마라톤"
"36","회의"
"37","진이"
"38","나머지"
"39","그"
"40","신경"
"41","틈"
"42","퇴근"
"43","시간"
"44","부서"
"45","불만"
"46","전화"
"47","그"
"48","수리해"
"49","컴퓨터"
"50","전산"
"51","부장"
"52","파견한"
"53","외주"
"54","업체"
"55","소속"
"56","외주"
"57","업체"
"58","직원"
"59","작업실"
"60","컴퓨터"
"61","두"
"62","대"
"63","채"
"64","바닥"
"65","프로그램"
"66","설치"
"67","노트북"
"68","작업대"
"69","위"
"70","전산부장"
"71","화"
"72","임시"
"73","갈음"
"74","직원"
"75","일해"
"76","외주"
"77","업체"
"78","연락"
"79","길"
"80","인사기록부"
"81","가족"
"82","사항"
"83","공란"
"84","관계자"
"85","연락처"
"86","하나"
"87","연락처"
"88","전화"
"89","없는"
"90","전화"
"91","라는"
"92","메시지"
"93","뿐"
"94","평소"
"95","그"
"96","직원들"
"97","그"
"98","행방"
"99","묘연"
"100","업체"
"101","이틀"
"102","연락하기"
"103","포기"
"104","임시직"
"105","인원"
"106","인사"
"107","처리"
"108","간단"
"109","직원"
"110","것"
"111","사건"
"112","마무리"
"113","부재"
"114","혼란"
"115","잠시"
"116","뒤"
"117","궁금해"
"118","사람"
"119","대"
"120","작업실"
"121","차"
"122","직원"
"123","실내"
"124","어질러져"
"125","바닥"
"126","전선"
"127","키보드"
"128","마우스"
"129","따위"
"130","상자"
"131","공구"
"132","서랍"
"133","서랍"
"134","속"
"135","노란색"
"136","표지"
"137","노트"
"138","한"
"139","권"
"140","작업"
"141","매뉴얼"
"142","생각"
"143","의외"
"144","그것"
"145","개"
"146","노트"
"147","그"
"148","노트"
"149","표지"
"150","청바지"
"151","라는"
"152","제목"
"153","그"
"154","고개"
"155","내용"
"156","도표"
"157","차트"
"158","상표별"
"159","청바지"
"160","정보"
"161","눈"
"162","청바지"
"163","사진"
"164","프린트해서"
"165","데"
"166","마케팅"
"167","보고서"
"168","연상"
"169","노트"
"170","그것"
"171","불과"
"172","서너"
"173","장"
"174","마지막"
"175","페이지"
"176","멋"
"177","내"
"178","문구"
"179","한"
"180","가운데"
"181","무한한"
"182","선택"
"183","자유"
"184","최고"
"185","구속"
"186","불행"
"187","넉"
"188","달"
"189","전"
"190","선물"
"191","셔츠"
"192","한"
"193","벌"
"194","시작"
"195","그것"
"196","전산부"
"197","직원들이"
"198","마련한"
"199","생일"
"200","선물"
"201","회사"
"202","직원들"
"203","생일"
"204","케이크"
"205","상품권"
"206","회사"
"207","소속"
"208","혜택"
"209","선물"
"210","그"
"211","처지"
"212","감안한"
"213","배려"
"214","당황"
"215","선물"
"216","생각지"
"217","일"
"218","집"
"219","그"
"220","선물"
"221","상자"
"222","책상"
"223","상자"
"224","뚜껑"
"225","금빛"
"226","리본"
"227","그"
"228","씁쓸한"
"229","미소"
"230","선물"
"231","것"
"232","오랜만"
"233","친척"
"234","홀어머니"
"235","그"
"236","누군가"
"237","관심"
"238","처지"
"239","생일"
"240","선물이래"
"241","어머니"
"242","요리"
"243","도미찜"
"244","전부"
"245","어머니"
"246","죽"
"247","뒤"
"248","생일"
"249","날"
"250","달력"
"251","그"
"252","축하해"
"253","줄"
"254","친구"
"255","간섭"
"256","사람들"
"257","엮이기"
"258","그"
"259","것"
"260","그"
"261","상자"
"262","안"
"263","셔츠"
"264","회사"
"265","때"
"266","고급"
"267","원단"
"268","푸른빛"
"269","쥐색"
"270","니트"
"271","두"
"272","팔"
"273","흰색"
"274","줄무늬"
"275","가슴"
"276","명치"
"277","지퍼"
"278","스포티한"
"279","디자인"
"280","청바지"
"281","거예요"
"282","이번"
"283","야유회"
"284","때"
"285","거"
"286","선물"
"287","여직원"
"288","한"
"289","말"
"290","마음"
"291","불편"
"292","선물"
"293","그것"
"294","상응한"
"295","무언가"
"296","요구"
"297","법"
"298","여직원"
"299","말"
"300","야유회"
"301","너저분한"
"302","모습"
"303","뜻"
"304","것"
"305","청바지"
"306","그"
"307","옷장"
"308","지퍼"
"309","속"
"310","한"
"311","가운데"
"312","양복"
"313","두"
"314","벌"
"315","자리"
"316","두"
"317","벌"
"318","정장"
"319","바지"
"320","엉덩이"
"321","부분"
"322","대"
"323","반질거렸다"
"324","허름한"
"325","베이지색"
"326","남방"
"327","두"
"328","벌"
"329","옷걸이"
"330","안"
"331","비슷한"
"332","색상"
"333","면바지"
"334","그"
"335","겨울옷"
"336","비닐"
"337","봉투"
"338","속"
"339","두툼한"
"340","겨울옷가지"
"341","그"
"342","청바지"
"343","그것"
"344","무릎"
"345","부근"
"346","구멍"
"347","나"
"348","표백제"
"349","것"
"350","색"
"351","그"
"352","청바지"
"353","하나"
"354","사야"
"355","생각"
"356","잠자리"
"357","그날"
"358","밤"
"359","그"
"360","쉬"
"361","원치"
"362","선물"
"363","때문"
"364","청바지"
"365","사실"
"366","그"
"367","생각"
"368","주위"
"369","사람들"
"370","궁상떤다는"
"371","말"
"372","터"
"373","이미지를"
"374","기회"
"375","그주"
"376","일요일"
"377","그"
"378","청바지"
"379","그"
"380","곳"
"381","그"
"382","집"
"383","근처"
"384","상설"
"385","할인"
"386","매장이"
"387","그"
"388","옷"
"389","편"
"390","한"
"391","번"
"392","옷"
"393","때"
"394","매장"
"395","그"
"396","한"
"397","번"
"398","청바지"
"399","적"
"400","사실"
"401","깨달았다"
"402","청바지"
"403","학창시절"
"404","뿐"
"405","그때"
"406","어머니"
"407","옷"
"408","대학"
"409","졸업"
"410","서른여덟"
"411","동안"
"412","그"
"413","필요한"
"414","옷"
"415","양복"
"416","와이셔츠"
"417","두"
"418","벌"
"419","면바지"
"420","남방"
"421","한두"
"422","벌"
"423","정도"
"424","충분"
"425","그"
"426","청바지"
"427","코너"
"428","상품"
"429","하나"
"430","사이즈"
"431","굴곡"
"432","여성"
"433","청바지"
"434","그"
"435","점원"
"436","남성"
"437","청바지"
"438","점원"
"439","고개"
"440","저"
"441","그"
"442","밖"
"443","짜증"
"444","필요한"
"445","옷"
"446","매장"
"447","수"
"448","옷"
"449","곳"
"450","그"
"451","버스"
"452","정류장"
"453","정거장"
"454","거리"
"455","할인"
"456","마트에"
"457","마트에"
"458","도착한"
"459","그"
"460","층"
"461","의류매장"
"462","발"
"463","벽"
"464","이"
"465","대부분"
"466","여성복"
"467","곳"
"468","매장"
"469","가운데"
"470","낮"
"471","칸막이"
"472","사이"
"473","두"
"474","가게들이"
"475","그"
"476","그곳"
"477","캐주얼"
"478","의류"
"479","곳"
"480","옷"
"481","그"
"482","그거"
"483","것"
"484","그"
"485","한"
"486","가게"
"487","여점원"
"488","옷"
"489","찾으세요"
"490","단발"
"491","눈"
"492","화장"
"493","여점원"
"494","눈"
"495","여점원"
"496","코앞"
"497","그"
"498","청바지"
"499","대답"
"500","스타일"
"501","여점원"
"502","순간"
"503","당황"
"504","스타일"
"505","것"
"506","염두"
"507","적"
"508","그"
"509","머리"
"510","평범한"
"511","것"
"512","여점원"
"513","생각"
"514","미소"
"515","진열대"
"516","청바지"
"517","한"
"518","벌"
"519","인기"
"520","부츠컷"
"521","다리"
"522","여직원"
"523","청바지"
"524","무릎"
"525","부분"
"526","아래"
"527","나팔바지"
"528","형태"
"529","그"
"530","집"
"531","청바지"
"532","그것"
"533","선"
"534","특색"
"535","그"
"536","고개"
"537","저"
"538","평범한"
"539","것"
"540","여직원"
"541","청바지"
"542","이번"
"543","것"
"544","선"
"545","물"
"546","것"
"547","얼룩"
"548","것"
"549","색상"
"550","여직원"
"551","한"
"552","번"
"553","청바지"
"554","탈의실"
"555","자신"
"556","허름한"
"557","면바지"
"558","청바지"
"559","헐렁한"
"560","밖"
"561","나"
"562","거울"
"563","허리"
"564","사이즈"
"565","통"
"566","기장"
"567","줄"
"568","힙합"
"569","스타일"
"570","힙합"
"571","말"
"572","얼굴"
"573","학생들"
"574","그것"
"575","자유분방한"
"576","학생들"
"577","말"
"578","것"
"579","그"
"580","청바지"
"581","진열"
"582","하나하나"
"583","그"
"584","예전"
"585","청바지"
"586","디자인"
"587","하나"
"588","선물"
"589","셔츠"
"590","것"
"591","그"
"592","이마"
"593","땀"
"594","손바닥"
"595","가게"
"596","복도"
"597","자판기"
"598","청량음료"
"599","벤치"
"600","캔"
"601","자신"
"602","손"
"603","것"
"604","가슴"
"605","시작"
"606","이곳"
"607","가게"
"608","자신"
"609","프로그램"
"610","포기"
"611","그것"
"612","신작"
"613","영화"
"614","소개"
"615","프로그램"
"616","청바지"
"617","한"
"618","벌"
"619","음료수"
"620","매장"
"621","캐주얼"
"622","의류"
"623","일곱"
"624","개"
"625","그"
"626","집"
"627","생각"
"628","가게"
"629","때"
"630","첫"
"631","번째"
"632","가게"
"633","경험"
"634","되풀이"
"635","두"
"636","군데"
"637","청바지"
"638","그"
"639","겨드랑이"
"640","마지막"
"641","가게"
"642","때"
"643","신"
"644","기도"
"645","심정"
"646","무난한"
"647","청바지"
"648","그"
"649","숨"
"650","청바지"
"651","이상"
"652","탈의실"
"653","나"
"654","거울"
"655","이유"
"656","수"
"657","마음"
"658","점원"
"659","옆"
"660","이"
"661","환"
"662","표정"
"663","거울"
"664","자신"
"665","모습"
"666","이상한"
"667","원인"
"668","바지"
"669","허리"
"670","배꼽"
"671","아래"
"672","바지"
"673","기분"
"674","허리부분"
"675","설명"
"676","지"
"677","말끝"
"678","점원"
"679","생각"
"680","무언가"
"681","미소"
"682","말"
"683","골반"
"684","바지"
"685","디자인"
"686","머릿속"
"687","것"
"688","정장"
"689","캐주얼"
"690","배꼽"
"691","부분"
"692","허리"
"693","바"
"694","이해"
"695","수"
"696","일"
"697","그"
"698","마지막"
"699","가게"
"700","청바지"
"701","온몸"
"702","땀"
"703","그"
"704","점원"
"705","말"
"706","배바지를"
"707","찾으시나보죠"
"708","길"
"709","건너편"
"710","청바지"
"711","전문"
"712","매장이"
"713","거기"
"714","한"
"715","번"
"716","기분"
"717","복잡"
"718","전문"
"719","매장이"
"720","다양한"
"721","종류"
"722","청바지"
"723","터"
"724","청바지"
"725","하나"
"726","매장"
"727","짜증"
"728","일"
"729","의식"
"730","영화"
"731","관람"
"732","포기"
"733","일요일"
"734","오후"
"735","그"
"736","낮잠"
"737","영화관"
"738","영화"
"739","내용"
"740","중요"
"741","영화관"
"742","시간"
"743","그곳"
"744","모두"
"745","스크린"
"746","아무"
"747","서로"
"748","의식"
"749","그"
"750","어둠"
"751","속"
"752","피로"
"753","수"
"754","그"
"755","복도"
"756","생각"
"757","그"
"758","시선"
"759","것"
"760","창가"
"761","햇볕"
"762","그것"
"763","흐릿"
"764","지저분한"
"765","햇볕"
"766","그"
"767","창가"
"768","먼지투성이"
"769","공간"
"770","속"
"771","기억"
"772","중학교"
"773","졸업식"
"774","날"
"775","참석"
"776","수"
"777","어머니"
"778","그"
"779","돈"
"780","무엇"
"781","의미"
"782","액수"
"783","그"
"784","큰돈"
"785","졸업식"
"786","뒤"
"787","그"
"788","번화가"
"789","몇몇"
"790","친구들이"
"791","신고"
"792","운동화"
"793","생각"
"794","돈"
"795","운동화"
"796","충분"
"797","신발"
"798","가게"
"799","생각"
"800","운동화"
"801","진열"
"802","그"
"803","차례"
"804","가게"
"805","자신"
"806","남루한"
"807","옷"
"808","만한"
"809","운동화"
"810","그"
"811","장난감"
"812","가게"
"813","모형들"
"814","시간"
"815","그것"
"816","의미"
"817","일"
"818","생각"
"819","그"
"820","옷가게"
"821","가방"
"822","곳"
"823","때"
"824","시계"
"825","음반"
"826","장식물"
"827","축구공"
"828","어머니"
"829","선물"
"830","대안들이"
"831","고개"
"832","그"
"833","번화가"
"834","한"
"835","푼"
"836","어머니"
"837","무엇"
"838","것"
"839","원망"
"840","날"
"841","늦겨울"
"842","햇살"
"843","거리"
"844","배회"
"845","그"
"846","졸업식"
"847","한"
"848","친구"
"849","수업"
"850","빈번하게"
"851","빼먹던"
"852","친구"
"853","친구"
"854","이야기"
"855","생각"
"856","친구"
"857","친구"
"858","곳"
"859","전자오락실"
"860","친구"
"861","버튼"
"862","자정"
"863","그곳"
"864","남"
"865","돈"
"866","친구"
"867","그"
"868","전기"
"869","영상"
"870","속"
"871","자신"
"872","돈"
"873","탕진"
"874","사실"
"875","깨달았다"
"876","한밤중"
"877","경찰서"
"878","전화"
"879","그"
"880","절도범"
"881","친구"
"882","경찰서"
"883","친구"
"884","돈"
"885","절단기"
"886","따위"
"887","구입해"
"888","오락실"
"889","모양"
"890","일"
"891","뒤"
"892","물건"
"893","일"
"894","피곤"
"895","가능"
"896","돈"
"897","않았다"
"898","미안"
"899","엉덩이"
"900","묵직한"
"901","고개"
"902","한"
"903","중년"
"904","여자"
"905","쇼핑"
"906","카트"
"907","카트"
"908","듯"
"909","차"
"910","기준"
"911","한"
"912","달"
"913","남"
"914","만큼"
"915","식료품"
"916","그"
"917","여자"
"918","저"
"919","상품"
"920","시간"
"921","생각"
"922","창가"
"923","길"
"924","건너편"
"925","응시"
"926","청바지"
"927","언제"
"928","한담"
"929","평일"
"930","평일"
"931","무리해서"
"932","다음"
"933","날"
"934","것"
"935","무엇"
"936","여기"
"937","것"
"938","부담"
"939","김"
"940","끝장"
"941","오늘"
"942","세"
"943","시간"
"944","영화"
"945","어쩐담"
"946","포기하자"
"947","세탁소"
"948","마름질"
"949","오늘"
"950","것"
"951","야유회"
"952","다음"
"953","그"
"954","발걸음"
"955","재촉해"
"956","건너편"
"957","매장"
"958","초가을"
"959","햇볕"
"960","묵직"
"961","매장"
"962","수"
"963","입구"
"964","위"
"965","진"
"966","라는"
"967","글자"
"968","네온사인"
"969","층"
"970","건물"
"971","유리벽"
"972","안"
"973","포즈"
"974","마네킹"
"975","그"
"976","피곤한"
"977","것"
"978","문"
"979","남자"
"980","점원"
"981","청바지"
"982","줄"
"983","수"
"984","말"
"985","점원"
"986","녹음테이프"
"987","듯"
"988","스타일"
"989","부츠컷"
"990","스키"
"991","힙합"
"992","점원"
"993","말"
"994","일자바지"
"995","말"
"996","색상"
"997","인디고"
"998","연청"
"999","블랙"
"1000","그레이"
"1001","와싱된"
"1002","것"
"1003","단색"
"1004","청바지"
"1005","말"
"1006","청색"
"1007","바"
"1008","청바지"
"1009","색상"
"1010","것"
"1011","생각"
"1012","적"
"1013","그"
"1014","머릿속"
"1015","예기치"
"1016","생각들이"
"1017","가지"
"1018","그"
"1019","청바지"
"1020","이십"
"1021","년"
"1022","전"
"1023","스타일"
"1024","현대식"
"1025","셔츠"
"1026","복고풍"
"1027","청바지"
"1028","꼴"
"1029","스포티한"
"1030","셔츠"
"1031","평범한"
"1032","청바지"
"1033","그"
"1034","점원"
"1035","자신"
"1036","청바지"
"1037","원"
"1038","점원"
"1039","층"
"1040","안내"
"1041","브랜드"
"1042","브랜드"
"1043","말"
"1044","자신"
"1045","청바지"
"1046","브랜드"
"1047","지금"
"1048","고생"
"1049","필요"
"1050","그"
"1051","고개"
"1052","점원"
"1053","층"
"1054","청바지"
"1055","벽"
"1056","숨"
"1057","청바지"
"1058","생각하자"
"1059","진저리"
"1060","그"
"1061","심호흡"
"1062","마음"
"1063","진정"
"1064","진열대"
"1065","두세"
"1066","벌"
"1067","청바지"
"1068","그"
"1069","한숨"
"1070","청바지"
"1071","한"
"1072","벌"
"1073","가격"
"1074","줄"
"1075","것"
"1076","자신"
"1077","싸구려"
"1078","정장"
"1079","청바지"
"1080","입"
"1081","일"
"1082","그"
"1083","부담"
"1084","등장한"
"1085","가격"
"1086","문제"
"1087","머리"
"1088","것"
"1089","브랜드별"
"1090","가격"
"1091","차이"
"1092","그"
"1093","가격"
"1094","낮"
"1095","브랜드"
"1096","매장"
"1097","한"
"1098","쪽"
"1099","벽"
"1100","시계"
"1101","두"
"1102","시"
"1103","사십"
"1104","분"
"1105","그"
"1106","초조"
"1107","잔"
"1108","휴일"
"1109","오후"
"1110","그"
"1111","기분"
"1112","그"
"1113","구석"
"1114","간이"
"1115","의자"
"1116","마음"
"1117","진정"
"1118","생각"
"1119","정리해"
"1120","매장"
"1121","옷"
"1122","사람"
"1123","저"
"1124","표정"
"1125","한"
"1126","여자"
"1127","두"
"1128","명"
"1129","친구"
"1130","옷"
"1131","그녀"
"1132","옷"
"1133","거울"
"1134","반복"
"1135","그녀"
"1136","친구들"
"1137","한마디씩"
"1138","그녀"
"1139","고개"
"1140","나"
"1141","디자인"
"1142","것"
"1143","이유"
"1144","반대"
"1145","그녀"
"1146","시간"
"1147","아무것"
"1148","여자"
"1149","두"
"1150","친구"
"1151","불필요하게"
"1152","시간"
"1153","허비한"
"1154","셈"
"1155","그것"
"1156","이해하기"
"1157","뒤"
"1158","한"
"1159","무리"
"1160","남학생들이"
"1161","중"
"1162","한"
"1163","명"
"1164","생각해"
"1165","청바지"
"1166","한"
"1167","쪽"
"1168","쪽"
