"","noun"
"1","글"
"2","숨"
"3","칼"
"4","가위"
"5","사이"
"6","며칠째"
"7","칼"
"8","가위"
"9","둘"
"10","용도"
"11","차이"
"12","귀"
"13","순식간"
"14","칼"
"15","가위"
"16","결정"
"17","피"
"18","맛"
"19","피"
"20","냄새"
"21","나중"
"22","문제"
"23","문제"
"24","맛"
"25","궁금"
"26","귀"
"27","삼겹살"
"28","판"
"29","때"
"30","한눈"
"31","구분"
"32","자"
"33","때"
"34","왼쪽"
"35","오른쪽"
"36","의미"
"37","것"
"38","그녀"
"39","비명"
"40","것"
"41","소"
"42","것"
"43","그"
"44","궁금"
"45","달"
"46","골목길"
"47","행인"
"48","분위기"
"49","저녁"
"50","에서"
"51","삼겹살"
"52","집"
"53","어둔"
"54","골목길"
"55","생각"
"56","마음속"
"57","단검"
"58","한"
"59","자루"
"60","가위"
"61","채"
"62","결정"
"63","밤길"
"64","귀가"
"65","여성"
"66","를"
"67","늦은"
"68","밤"
"69","귀가"
"70","직장"
"71","김아무개"
"72","쪽"
"73","괴한"
"74","흉기"
"75","사건"
"76","잉크"
"77","냄새"
"78","조간신문"
"79","펼쳐들었다가"
"80","기사"
"81","독자"
"82","기분"
"83","어떨까"
"84","귀"
"85","말"
"86","궁금해"
"87","것"
"88","범인"
"89","누구"
"90","여성"
"91","뒤"
"92","일"
"93","범인"
"94","귀"
"95","쪽"
"96","주방"
"97","냉장고"
"98","주방"
"99","냉장고"
"100","피"
"101","냄새"
"102","상상"
"103","야릇한"
"104","기분"
"105","달콤한"
"106","흥분"
"107","속"
"108","칼"
"109","가위"
"110","중"
"111","결정"
"112","그날"
"113","조간신문"
"114","면"
"115","하단"
"116","광고"
"117","사진"
"118","시선"
"119","미터"
"120","크레인"
"121","위"
"122","고공농성"
"123","이"
"124","여성노동자"
"125","사진"
"126","얼굴"
"127","윤곽"
"128","뚜렷"
"129","카메라"
"130","거리"
"131","해고자"
"132","절박한"
"133","호소광고"
"134","그것"
"135","귀머거리"
"136","호소"
"137","귀"
"138","귀머거리"
"139","흉내"
"140","내"
"141","그"
"142","해고자"
"143","귀"
"144","것"
"145","듯"
"146","낮"
"147","그"
"148","그"
"149","부르짖음"
"150","간절하게"
"151","가슴"
"152","동안"
"153","그동안"
"154","핑계"
"155","누군가"
"156","고통"
"157","속"
"158","신음"
"159","소리"
"160","귀"
"161","한"
"162","적"
"163","어둔"
"164","밤길"
"165","귀가"
"166","중"
"167","먹빛"
"168","골목"
"169","다급한"
"170","여자"
"171","비명"
"172","소리"
"173","한"
"174","적"
"175","언제"
"176","가슴"
"177","소리"
"178","가는"
"179","귀"
"180","귀가"
"181","귀가"
"182","날"
"183","아버지"
"184","힐난"
"185","사연"
"186","그"
"187","귀"
"188","젖먹이"
"189","정도"
"190","상태"
"191","키"
"192","몸집"
"193","나이"
"194","그"
"195","귀"
"196","그"
"197","귀"
"198","어른들"
"199","귀"
"200","절반"
"201","귀"
"202","것"
"203","탓"
"204","것"
"205","타박"
"206","아버지"
"207","아버지"
"208","것"
"209","귀"
"210","궁금"
"211","때"
"212","수"
"213","칼"
"214","가위"
"215","자"
"216","수"
"217","쥐"
"218","귀"
"219","소리"
"220","가슴"
"221","제대"
"222","그해"
"223","복학신청"
"224","날씨"
"225","시"
"226","외곽"
"227","위치한"
"228","시립공원묘지"
"229","강원도"
"230","화천"
"231","전방부대"
"232","배속"
"233","그해"
"234","영하"
"235","도"
"236","혹독한"
"237","겨울"
"238","때"
"239","어머니"
"240","길"
"241","듯"
"242","다음"
"243","다음해"
"244","입대"
"245","후"
"246","한"
"247","번"
"248","세상"
"249","아버지"
"250","어머니"
"251","옆"
"252","정년하시"
"253","개월"
"254","날벼락"
"255","죽음"
"256","그"
"257","군복무"
"258","중"
"259","두"
"260","분"
"261","말"
"262","수"
"263","소주"
"264","술잔"
"265","어머니"
"266","무덤"
"267","묘비"
"268","앞"
"269","두"
"270","번"
"271","큰절"
"272","어머니"
"273","아들"
"274","무진"
"275","저"
"276","목소리"
"277","말"
"278","어머니"
"279","저"
"280","무진"
"281","저"
"282","말"
"283","어머니"
"284","말소리"
"285","한마디"
"286","아버지"
"287","저"
"288","말"
"289","저"
"290","아래쪽"
"291","아버지"
"292","무덤"
"293","아버지"
"294","말"
"295","뭐"
"296","소리"
"297","것"
"298","입대"
"299","전"
"300","부엌칼"
"301","귀"
"302","화"
"303","내"
"304","아버지"
"305","도망"
"306","꿈"
"307","적"
"308","가위"
"309","꿈"
"310","식은땀"
"311","아버지"
"312","욕심"
"313","아들"
"314","의대"
"315","법대"
"316","진학하기"
"317","저"
"318","자식"
"319","귀가"
"320","쥐"
"321","귀"
"322","말귀"
"323","아버지"
"324","화"
"325","실력"
"326","그"
"327","부족함"
"328","지방공무원"
"329","평생"
"330","아버지"
"331","자신"
"332","기대"
"333","길"
"334","그"
"335","경멸"
"336","무렵"
"337","아버지"
"338","아들"
"339","귀가"
"340","보통사람"
"341","한탄"
"342","저"
"343","자식"
"344","귀"
"345","어디"
"346","귀가"
"347","소"
"348","적"
"349","대수"
"350","잘못"
"351","아버지"
"352","화"
