"","noun"
"1","윤지"
"2","완"
"3","당신"
"4","세탁"
"5","소"
"6","건조기"
"7","세탁물들"
"8","솔벤트"
"9","냄새"
"10","남자"
"11","심호흡"
"12","콧속"
"13","흡입"
"14","유기용제"
"15","냄새"
"16","남자"
"17","남자"
"18","세탁물"
"19","바구니"
"20","행거"
"21","옆"
"22","바구니"
"23","안"
"24","옷"
"25","하나씩"
"26","허공"
"27","뒤"
"28","손놀림"
"29","옷걸이"
"30","실크"
"31","블라우스"
"32","제외한"
"33","세탁물들이"
"34","차례"
"35","행거"
"36","남자"
"37","출입구"
"38","쪽"
"39","행거"
"40","이동"
"41","바람"
"42","입구"
"43","반나절"
"44","직물"
"45","남"
"46","솔벤트"
"47","휘발시켜버릴"
"48","수"
"49","다림질"
"50","것"
"51","이후"
"52","남자"
"53","스팀다리미"
"54","스위치"
"55","예열"
"56","시작"
"57","바구니"
"58","안"
"59","실크"
"60","블라우스"
"61","블라우스"
"62","앞섶"
"63","오른쪽"
"64","소매"
"65","면밀하게"
"66","얼룩"
"67","남자"
"68","옷가지"
"69","다리미대"
"70","위"
"71","벽시계"
"72","시간"
"73","넉넉"
"74","블라우스"
"75","주인"
"76","어젯밤"
"77","열"
"78","시"
"79","시각"
"80","세탁소"
"81","올리브유"
"82","엎질렀어요"
"83","남자"
"84","여자"
"85","옷가지"
"86","팔뚝"
"87","한손"
"88","실크"
"89","위"
"90","기름얼룩"
"91","내"
"92","옷"
"93","여자"
"94","울상"
"95","남자"
"96","범벅이"
"97","블라우스"
"98","생각"
"99","표정"
"100","고개"
"101","드라이클리닝기"
"102","세탁물"
"103","채"
"104","기"
"105","세제"
"106","비용"
"107","때문"
"108","손해"
"109","남자"
"110","약속"
"111","수"
"112","여자"
"113","세탁소"
"114","단골"
"115","고객"
"116","예열"
"117","다리미"
"118","불"
"119","남자"
"120","다리미"
"121","손"
"122","스팀"
"123","버튼"
"124","다리미"
"125","쉭쉭"
"126","소리"
"127","내"
"128","증기"
"129","드라이클리닝"
"130","한"
"131","옷감"
"132","구김"
"133","남자"
"134","능숙한"
"135","손놀림"
"136","블라우스"
"137","소매"
"138","다리"
"139","시작"
"140","식사"
"141","살림방"
"142","쪽"
"143","아내"
"144","목소리"
"145","남자"
"146","대꾸"
"147","블라우스"
"148","등판"
"149","후"
"150","프릴에도"
"151","스팀"
"152","남자"
"153","다림질"
"154","블라우스"
"155","옷걸이"
"156","소형"
"157","선풍기"
