"","noun"
"1","강성"
"2","니"
"3","문자"
"4","일회용"
"5","커피"
"6","종이컵"
"7","정수기"
"8","물"
"9","문자"
"10","확인"
"11","오늘"
"12","열"
"13","시"
"14","사무실"
"15","문자"
"16","이"
"17","거래처"
"18","과장"
"19","궁금증"
"20","김"
"21","대표"
"22","과장"
"23","전화"
"24","거만한"
"25","목소리"
"26","수화기"
"27","김"
"28","대표"
"29","아침"
"30","인사"
"31","한"
"32","뒤"
"33","일"
"34","과장"
"35","별"
"36","아니란다"
"37","성"
"38","말"
"39","김"
"40","대표"
"41","말"
"42","데"
"43","과장"
"44","회의"
"45","준비"
"46","전화"
"47","과장"
"48","목소리"
"49","공손함"
"50","친절함"
"51","하나"
"52","별"
"53","찝찝한"
"54","기운"
"55","마음"
"56","곳"
"57","머리끝"
"58","차오른다"
"59","입안"
"60","꺼림칙한"
"61","뒷맛"
"62","김"
"63","대표"
"64","왼손"
"65","종이컵"
"66","오른손"
"67","커피"
"68","봉지"
"69","커피"
"70","그쪽"
"71","소리"
"72","나"
"73","쪽"
"74","고개"
"75","추위"
"76","파리"
"77","얼굴"
"78","아내"
"79","환경호르몬"
"80","김"
"81","대표"
"82","커피"
"83","봉지"
"84","확인"
"85","쪽"
"86","가장자리"
"87","녹색"
"88","부분"
"89","커피"
"90","나이"
"91","환경호르몬"
"92","김"
"93","대표"
"94","봉지"
"95","종이컵"
"96","몇"
"97","번"
"98","김"
"99","대표"
"100","커피"
"101","봉지"
"102","쓰레기통"
"103","책상"
"104","위"
"105","담배"
"106","커피"
"107","담배"
"108","아내"
"109","눈"
"110","말"
"111","카페인"
"112","니코틴"
"113","고지혈증"
"114","몸"
"115","올해"
"116","초"
"117","예외"
"118","법칙"
"119","김"
"120","대표"
"121","한"
"122","마디"
"123","문"
"124","밖"
"125","사무실"
"126","밖"
"127","변두리"
"128","싸늘한"
"129","공기"
"130","온몸"
"131","엄습"
"132","몸"
"133","일기예보"
"134","커피"
"135","한"
"136","모금"
"137","주위"
"138","밤새"
"139","눈"
"140","이불"
"141","세상"
"142","나무"
"143","창고"
"144","조립식"
"145","공장"
"146","주택"
"147","죄"
"148","눈"
"149","세상"
"150","암담하게"
"151","고개"
"152","차"
"153","쪽"
"154","눈"
"155","지저분하게"
"156","도로"
"157","차"
"158","차량"
"159","눈"
"160","차"
"161","눈"
"162","앞뒤"
"163","창문"
"164","눈"
"165","제거한"
"166","차량"
"167","시야"
"168","확보"
"169","정도"
"170","앞"
"171","창문"
"172","눈"
"173","차량"
"174","지붕"
"175","대나무"
"176","빗자루"
"177","흔적"
"178","차량"
"179","등"
"180","형태"
"181","눈"
"182","지하"
"183","주차장"
"184","주차한"
"185","듯"
"186","말끔한"
"187","차"
"188","눈"
"189","김"
"190","대표"
"191","빙판길"
"192","화물차"
"193","시선"
"194","집중"
"195","탑차들을"
"196","무게중심"
"197","탑차가"
"198","커브"
"199","길"
"200","때"
"201","가슴"
"202","김"
"203","대표"
"204","시선"
"205","곳"
"206","소형"
"207","탑차가"
"208","옆"
"209","모습"
"210","눈"
"211","자기"
"212","식"
"213","그"
"214","일"
"215","킬로미터"
"216","앞"
"217","도로"
"218","트레일러"
"219","트레일러"
"220","도"
"221","삼"
"222","차로"
"223","점령"
"224","뒤"
"225","승합차"
"226","두"
"227","대"
"228","승용차"
"229","한"
"230","대"
"231","차"
"232","한"
"233","대"
"234","오르막길"
"235","방향"
"236","김"
"237","대표"
"238","커피"
"239","창틀"
"240","바"
"241","주머니"
"242","휴대전화"
"243","차주"
"244","중"
"245","나"
"246","박"
"247","기사"
"248","전화"
"249","것"
"250","예"
"251","전화"
"252","목소리"
"253","김"
"254","대표"
"255","자상한"
"256","어조"
"257","운전"
"258","조심"
"259","당부"
"260","저"
"261","걱정"
"262","차주들"
"263","박"
"264","기사"
"265","말"
"266","귓속"
"267","가슴"
"268","육십"
"269","나이"
"270","화물차"
"271","핸들"
"272","박"
"273","기사"
"274","집안"
"275","형편"
"276","뇌리"
"277","김"
"278","대표"
"279","위암"
"280","입원"
"281","중"
"282","박"
"283","기사"
"284","아내"
"285","안부"
"286","다음"
"287","박"
"288","기사"
"289","큰아들"
"290","년"
"291","직장"
"292","중"
"293","취업"
"294","가능성"
"295","정도"
"296","둘째"
"297","아들"
"298","전역"
"299","열흘"
"300","그날"
"301","하루"
"302","제의"
"303","김"
"304","대표"
"305","박"
"306","기사"
"307","딸"
"308","오늘"
"309","양"
"310","상견례"
"311","날"
"312","사모님"
"313","수"
"314","우려"
"315","어조"
"316","체크"
"317","박"
"318","기사"
"319","김"
"320","대표"
"321","조심"
"322","당부"
"323","전화"
"324","김"
"325","대표"
"326","두"
"327","번째"
"328","연장자"
"329","전화"
"330","것"
"331","일곱"
"332","명"
"333","차주들"
"334","일일"
"335","전화"
"336","가족"
"337","김"
"338","대표"
"339","창틀"
"340","커피"
"341","커피"
"342","한"
"343","모금"
"344","날씨"
"345","싸늘한"
"346","커피"
"347","커피"
"348","목구멍"
"349","식도"
"350","위장"
"351","텐데"
"352","한기"
"353","온몸"
"354","김"
"355","대표"
"356","몸"
"357","남"
"358","커피"
"359","바닥"
"360","쪽"
"361","담배"
"362","입"
"363","두"
"364","손"
"365","바람"
"366","일회용"
"367","라이터"
"368","바람"
"369","불"
"370","터보"
"371","라이터"
"372","마음"
"373","간절"
"374","몇"
"375","번"
"376","시"
"377","끝"
"378","담배"
"379","불"
"380","김"
"381","대표"
"382","담배"
"383","사무실"
"384","추위"
"385","문"
"386","되겄네"
"387","오늘"
"388","난로"
"389","김"
"390","대표"
"391","책상"
"392","옆"
"393","전기난로"
"394","아내"
"395","전기"
"396","타령"
"397","전기난로"
"398","말"
"399","것"
"400","가슴"
"401","털"
"402","점퍼"
"403","목도리"
"404","아내"
"405","말"
"406","김"
"407","대표"
"408","두"
"409","개"
"410","열선"
"411","양손"
"412","대"
"413","손"
"414","정도"
"415","손"
"416","얼굴"
"417","세수"
"418","열"
"419","시"
"420","유진테크"
"421","과장"
"422","데"
"423","추위"
"424","나"
"425","김"
"426","대표"
"427","아내"
"428","말"
"429","왜요"
"430","아내"
"431","호기심"
"432","표정"
"433","볼"
"434","했는디"
"435","뭐"
"436","하루"
"437","이틀"
"438","오늘"
"439","열"
"440","시"
"441","계약하기"
"442","아내"
"443","말"
"444","비수"
"445","가슴"
"446","김"
"447","대표"
"448","천정"
"449","한숨"
"450","오늘"
"451","주식회사"
"452","상아전자"
"453","총괄"
"454","담당"
"455","윤"
"456","부장"
"457","약속"
"458","삼"
"459","일"
"460","전"
"461","김"
"462","대표"
"463","벽"
"464","시계"
"465","여덟"
"466","시"
"467","부지런한"
"468","윤"
"469","부장"
"470","출근"
"471","업무"
"472","집중"
"473","것"
"474","김"
"475","대표"
"476","윤"
"477","부장"
"478","뭐"
"479","고민"
"480","김"
"481","대표"
"482","책상"
"483","상아색"
"484","전화"
"485","약속"
"486","취소"
"487","것"
"488","예의"
"489","아니란"
"490","생각"
"491","탓"
"492","김"
"493","대표"
"494","마음"
"495","휴대전화"
"496","전화"
"497","것"
"498","윤"
