"","noun"
"1","송지"
"2","펑크록스타일"
"3","빨대"
"4","디자인"
"5","구"
"6","나"
"7","빨대맨을"
"8","것"
"9","고교시절"
"10","세"
"11","후반"
"12","일"
"13","당시"
"14","펑크록이"
"15","유행"
"16","나"
"17","모의고사"
"18","세계"
"19","계속"
"20","줄"
"21","이것"
"22","나"
"23","실제"
"24","인생"
"25","생각"
"26","누군가"
"27","지금까지는"
"28","연습"
"29","이라고"
"30","말"
"31","것"
"32","일"
"33","펑크키드들은"
"34","매일"
"35","마약"
"36","이름"
"37","딴"
"38","클럽"
"39","앞"
"40","공연"
"41","밤"
"42","낮"
"43","앞"
"44","펑크키드들이"
"45","본디지팬츠"
"46","클리퍼"
"47","시드비셔스"
"48","얼굴"
"49","문구"
"50","프린트"
"51","옷"
"52","유행"
"53","티셔츠"
"54","신발"
"55","스터드"
"56","장식"
"57","개"
"58","새벽"
"59","누군가"
"60","콘돔자판기"
"61","아무데나"
"62","콘돔"
"63","빨대맨은"
"64","펑크키드가"
"65","곳"
"66","거리"
"67","빨대들"
"68","한가득"
"69","양손"
"70","채"
"71","귀머거리"
"72","벙어리"
"73","소문"
"74","인사"
"75","애매한"
"76","표정"
"77","빨대"
"78","누군가"
"79","장난삼아"
"80","누군가"
"81","장난삼아"
"82","빨대들"
"83","거리"
"84","그것들은"
"85","콘돔"
"86","거리"
"87","우리"
"88","그것들과"
"89","그즈음"
"90","다들"
"91","사생아"
"92","것"
"93","기분"
"94","거리"
"95","진짜"
"96","사생아"
"97","아무"
"98","다들"
"99","가정"
"100","학교"
"101","뿐"
"102","부모들"
"103","일"
"104","학교"
"105","일"
"106","펑크키드들은"
"107","것"
"108","못견뎌했다"
"109","불운한"
"110","이야기"
"111","것"
"112","분명"
"113","우리"
"114","고개"
"115","몇몇"
"116","우울증"
"117","호소"
"118","병원"
"119","나"
"120","여자아이"
"121","타입"
"122","눈"
"123","외국"
"124","담배"
"125","아나키즘"
"126","정신"
"127","찬양"
"128","남성혐오증"
"129","스무디를"
"130","이야기"
"131","우리"
"132","빨대"
"133","사용"
"134","콘돔"
"135","사용한"
"136","적"
"137","한"
"138","번"
"139","모히칸"
"140","헤어를"
"141","한"
"142","나"
"143","형"
"144","것"
"145","그"
"146","몇"
"147","년"
"148","후"
"149","거리"
"150","펑크키드도"
"151","빨대"
"152","콘돔"
"153","무렵"
"154","빨대맨은"
"155","거리"
"156","어디"
"157","수"
"158","사람"
"159","나"
"160","빨대맨을"
"161","밴드"
"162","이라는"
"163","노래"
"164","거리"
"165","모두"
"166","후렴구"
"167","떼"
"168","합창"
"169","때"
"170","그"
"171","것"
"172","클럽"
"173","앞"
"174","문"
"175","열리길"
"176","때"
"177","수능"
"178","날"
"179","아무"
"180","날"
"181","벽"
"182","그래피티가"
"183","그날"
"184","음산하게"
"185","나"
"186","수험장"
"187","분위기"
"188","나"
"189","제외한"
"190","모두"
"191","진지"
"192","고요한"
"193","시험장"
"194","나"
"195","이것"
"196","나"
"197","인생"
"198","연습"
"199","따위"
"200","것"
"201","깨달았다"
"202","누군가"
"203","와주길"
"204","고개"
"205","때"
"206","그곳"
"207","빨대맨이"
"208","아래쪽"
"209","그"
"210","중요한"
"211","예언"
"212","메시아"
"213","그"
"214","내"
"215","빨대"
"216","하나"
"217","펑크"
"218","시대"
"219","년제"
"220","산업디자인과"
"221","졸업한"
"222","뒤"
"223","부모님"
"224","운영"
"225","도서대여점"
"226","일"
"227","산업디자인과"
"228","것"
"229","담"
"230","권유"
"231","때문"
"232","담"
"233","취미"
"234","색소폰"
"235","중년"
"236","남자"
"237","학교"
"238","축제"
"239","때"
"240","강당"
"241","색소폰"
"242","전반적"
"243","사람"
"244","나"
"245","그"
"246","그"
"247","것"
"248","원인"
"249","그"
"250","해결방안"
"251","생각"
"252","반"
"253","친구"
"254","폭행"
"255","학생"
"256","힘"
"257","때문"
"258","체육"
"259","쪽"
"260","학생"
"261","마음"
"262","것"
"263","복지"
"264","쪽"
"265","진학"
"266","것"
"267","나"
"268","경우"
"269","예술적"
"270","끼"
"271","담"
"272","추천한"
"273","학교"
"274","경쟁률"
"275","이라는"
"276","단어"
"277","미안해지"
"278","학교"
"279","전형"
"280","나"
"281","합격"
"282","전"
"283","한"
"284","번"
"285","그림"
"286","적"
"287","때문"
"288","대학"
"289","학점"
"290","점"
"291","성적"
"292","때"
"293","나"
"294","빨대"
"295","빨대맨을"
"296","누군가"
"297","미안"
"298","대상"
"299","학비"
"300","부모님"
"301","것"
"302","그림"
"303","동기들"
"304","것"
"305","비실기"
"306","전형"
"307","친구들"
"308","술"
"309","자책"
"310","군대"
"311","자책"
"312","술"
"313","마시다보니"
"314","졸업"
"315","누군가"
"316","학교"
"317","앞"
"318","가게"
"319","누군가"
"320","대학"
"321","편입"
"322","누군가"
"323","유학"
"324","결혼"
"325","누군가"
"326","도서대여점"
"327","일"
"328","평"
"329","오전"
"330","지루"
"331","정도"
"332","사람"
"333","도서대여점"
"334","인터넷속도"
"335","비례해서"
"336","추세"
"337","부모님"
"338","가게"
"339","처분"
"340","이유"
"341","세"
"342","가지"
"343","첫째"
"344","책"
"345","처분하기"
"346","둘째"
"347","월세"
"348","내"
"349","용돈정도"
"350","수익"
"351","나"
"352","셋째"
"353","나"
"354","꼴"
"355","수"
"356","것"
"357","부모님"
"358","가게"
"359","공무원"
"360","시험"
"361","준비"
"362","그것"
"363","부모님"
"364","급"
"365","공무원"
"366","책"
"367","탓"
"368","의무교육"
"369","교과서"
"370","이해"
"371","나"
"372","공무원"
"373","부모들"
"374","자기"
"375","자식"
"376","평균이하"
"377","것"
"378","꿈"
"379","생각"
"380","모양"
"381","나"
"382","라디오"
"383","것"
"384","일과"
"385","시작"
"386","도서반납함"
"387","책"
"388","비디오"
"389","제자리"
"390","것"
"391","마지막"
"392","하루"
"393","단정"
"394","예측"
"395","가능한"
"396","하루"
"397","반복"
"398","것"
"399","부모님"
"400","나"
"401","가게"
"402","일"
"403","것"
"404","나름"
"405","만족하자"
"406","불안"
"407","공무원시험"
"408","사촌형"
"409","지인"
"410","운영"
"411","디자인"
"412","회사"
"413","취직해"
"414","전공"
"415","것"
"416","성적"
"417","전공"
"418","뭔가"
"419","수"
"420","리"
"421","학교"
"422","동안"
"423","나"
"424","그릇"
"425","서랍장"
"426","건물"
"427","내부"
"428","디자인"
"429","것"
"430","실물"
"431","제작"
"432","나"
"433","그것"
"434","무용"
"435","세계"
"436","것들이"
"437","창조"
"438","책"
"439","손님들이"
"440","한"
"441","명"
"442","오전"
"443","가게"
"444","무협소설"
"445","대"
"446","후반"
"447","남자"
"448","대여점"
"449","근처"
"450","동사무소"
"451","직원"
"452","공무원"
"453","이"
"454","굉장한"
"455","배"
"456","아저씨"
"457","다음날"
"458","책"
"459","반납"
"460","다음"
"461","권"
"462","평일"
"463","동사무소"
"464","도서대여점"
"465","한가한"
"466","곳"
"467","나"
"468","생각"
"469","아저씨"
"470","나"
"471","필요한"
"472","대화"
"473","칠백"
"474","원이요"
"475","잔돈"
"476","아저씨"
"477","신간"
"478","때"
"479","것"
"480","날"
"481","아저씨"
"482","화장실"
"483","열쇠"
"484","화장실"
"485","건물"
"486","뒤"
"487","외진"
"488","곳"
"489","나"
"490","이용"
"491","그날"
"492","오후"
"493","배"
"494","화장실"
"495","거대한"
"496","똥"
"497","그것"
"498","바가지"
"499","물"
"500","번"
"501","나"
"502","배"
"503","것"
"504","다음"
"505","날"
"506","평소"
"507","시간"
"508","가게"
"509","아저씨"
"510","평소"
"511","책"
"512","날"
"513","이후"
"514","거대한"
"515","똥"
"516","물"
"517","한"
"518","명"
"519","하교"
"520","시간"
"521","교복치마"
"522","줄"
"523","여학생"
"524","눈"
"525","교복"
"526","걸"
"527","근처"
"528","고등학교"
"529","것"
"530","여학생"
"531","것"
"532","학원로맨스"
"533","소재"
"534","한"
"535","인터넷"
"536","소설"
"537","그녀"
"538","날"
"539","책"
"540","내"
