"","noun"
"1","문미"
"2","고양이"
"3","버"
"4","스"
"5","하쿠나"
"6","마타타"
"7","하쿠나"
"8","마타타"
"9","세아는"
"10","라는"
"11","인사말"
"12","대"
"13","하쿠나"
"14","마타타라고"
"15","선생님"
"16","하쿠나"
"17","마타타라고"
"18","하쿠나"
"19","마타타는"
"20","라는"
"21","뜻"
"22","스와힐리어다"
"23","세아는"
"24","시원한"
"25","거리"
"26","고민"
"27","일"
"28","아이"
"29","수업"
"30","시작"
"31","나"
"32","숨"
"33","틈"
"34","질문"
"35","움리"
"36","미미"
"37","닐리카와"
"38","쿠미"
"39","나"
"40","노"
"41","세아는"
"42","얼굴"
"43","열다섯"
"44","살"
"45","대답"
"46","제"
"47","음냐마"
"48","와코"
"49","파보리테"
"50","미미"
"51","카"
"52","파루"
"53","세아가"
"54","동물"
"55","의외"
"56","코뿔소다"
"57","꿈"
"58","킬리만자로"
"59","상처"
"60","동물들"
"61","치료"
"62","것이란다"
"63","세아는"
"64","원피스"
"65","쪽"
"66","줄"
"67","채"
"68","문제"
"69","나"
"70","세아"
"71","어깨끈"
"72","손가락"
"73","손톱"
"74","밑"
"75","해"
"76","핏빛"
"77","습관"
"78","엄지"
"79","세아는"
"80","습관"
"81","손톱"
"82","끝"
"83","나"
"84","손톱"
"85","거"
"86","등"
"87","뒤"
"88","나"
"89","어투"
"90","눈"
"91","칸막이"
"92","속담"
"93","하나"
"94","세아는"
"95","입술"
"96","쫑긋"
"97","무언가"
"98","듯"
"99","큰소리"
"100","우쿠피가오"
"101","은디오"
"102","우쿠푼자오"
"103","세아"
"104","입"
"105","생각"
"106","붕어"
"107","너"
"108","자"
"109","너"
"110","제법"
"111","세아가"
"112","세아"
"113","입속"
"114","충동"
"115","나"
"116","손바닥"
"117","주먹"
"118","한"
"119","콧숨이"
"120","나"
"121","세아는"
"122","엄지손가락"
"123","입가"
"124","잘근댄다"
"125","아이들"
"126","시간"
"127","나"
"128","컴퓨터"
"129","연결"
"130","전선"
"131","확인"
"132","프레첼을"
"133","일인용"
"134","소파"
"135","몸"
"136","영화"
"137","절차들"
"138","저장"
"139","영화"
"140","클릭하기"
"141","회색"
"142","화면"
"143","코발트빛"
"144","영화"
"145","연결해"
"146","발상"
"147","남자"
"148","것"
"149","영화"
"150","여자"
"151","남자"
"152","수"
"153","호의"
"154","이러면"
"155","눈"
"156","피로"
"157","것"
"158","남자"
"159","복잡한"
"160","작업"
"161","고개"
"162","때"
"163","나"
"164","기침"
"165","나"
"166","누군가"
"167","내"
"168","친절하게"
"169","기분"
"170","남자"
"171","다음"
"172","날"
"173","핸드폰"
"174","번호"
"175","방"
"176","이유"
"177","저"
"178","이상한"
"179","전선"
"180","때문"
"181","말"
"182","것"
"183","컴퓨터"
"184","부팅"
"185","사이"
"186","나"
"187","프레첼을"
"188","시작"
"189","한"
"190","밀가루"
"191","과자"
"192","무료함"
"193","이것"
"194","한"
"195","것"
"196","거실"
"197","어금니"
"198","아래턱"
"199","동작"
"200","뿐"
"201","맛"
"202","수"
"203","손"
"204","때문"
"205","과자"
"206","바닥"
"207","손가락"
"208","사이"
"209","과자"
"210","발"
"211","붕어"
"212","세아"
"213","입"
"214","나"
"215","세아를"
"216","생각"
"217","컴퓨터"
"218","앞"
"219","핸드폰"
"220","화면"
"221","전화번호"
"222","곳"
"223","전화"
"224","거"
"225","영화들"
"226","벨넵"
"227","감독"
"228","영화"
"229","클릭"
"230","화면"
"231","탄자니아"
"232","세렝게티"
"233","풍경"
"234","전화"
"235","부재중"
"236","전화"
"237","메모"
"238","광활한"
"239","초원"
"240","우산"
"241","듯"
"242","나무들이"
"243","태양"
"244","아래"
"245","한가"
"246","얼룩말"
"247","턱수염"
"248","몸집"
"249","톰슨가젤이"
"250","한곳"
"251","리"
"252","소리"
"253","귀"
"254","얼룩말"
"255","눈치"
"256","채"
"257","이"
"258","누구"
"259","톰슨가젤도"
"260","순간"
"261","풀숲"
"262","쥬마가"
"263","탄탄한"
"264","두"
"265","다리"
"266","탄력"
"267","피부"
"268","그"
"269","어디"
"270","나"
"271","화면"
"272","정지한"
"273","채"
"274","그"
"275","그"
"276","초원"
"277","한가운데"
"278","손"
"279","그"
"280","눈동자"
"281","내"
"282","무어"
"283","것"
"284","나"
"285","그"
"286","노래"
"287","핸드폰"
"288","화면"
"289","번호"
"290","언제"
"291","기세"
"292","통화버튼"
"293","현지인"
"294","재혼해"
"295","탄자니아에"
"296","세"
"297","번째"
"298","엄마"
"299","엄마"
"300","몸"
"301","한국에서"
"302","나"
"303","탄자니아로"
"304","내"
"305","적"
"306","기억"
"307","탄자니아"
"308","초원"
"309","한국의"
"310","집들이"
"311","년"
"312","전"
"313","한국으로"
"314","때"
"315","엄마"
"316","미안"
"317","내"
"318","손"
"319","돈"
"320","리"
"321","엄마"
"322","명랑한"
"323","목소리"
"324","한"
"325","번"
"326","않을래"
"327","안부인사"
"328","거"
"329","내"
"330","대답"
"331","명료"
"332","나"
"333","아무"
"334","원치"
"335","아이"
"336","나"
"337","세"
"338","번"
"339","파양"
"340","아이"
"341","사실"
"342","거"
"343","열네"
"344","살"
"345","무렵"
"346","때"
"347","나"
"348","부모"
"349","이"
"350","필요"
"351","나"
"352","나"
"353","어딘가"
"354","중"
"355","세"
"356","번째"
"357","엄마"
"358","그이"
"359","전화"
"360","나"
"361","기분"
"362","기억"
"363","일"
"364","기분"
"365","엄마"
"366","친절한"
"367","목소리"
"368","마음"
"369","전화"
"370","뒤"
"371","나"
"372","차"
"373","밖"
"374","이상하게"
"375","마음"
"376","어둠"
