"","noun"
"1","문혜"
"2","것"
"3","미"
"4","오후"
"5","햇살"
"6","두"
"7","남녀"
"8","몸"
"9","배"
"10","남자"
"11","등"
"12","뒤"
"13","여자"
"14","손길"
"15","살갗"
"16","반들반들한"
"17","땀"
"18","남자"
"19","등줄기"
"20","유선으로"
"21","여자"
"22","침대"
"23","끝"
"24","바이올렛"
"25","가운"
"26","팔"
"27","희미하게"
"28","쟈스민"
"29","향"
"30","욕실"
"31","문"
"32","얼굴"
"33","대"
"34","중반"
"35","여자"
"36","몸"
"37","얼굴"
"38","엇박자다"
"39","춤"
"40","가슴선"
"41","아래"
"42","운동"
"43","것"
"44","군살"
"45","하나"
"46","허리선"
"47","배꼽"
"48","아래"
"49","거미"
"50","숲"
"51","가지런한"
"52","다리"
"53","날렵한"
"54","몸태"
"55","그녀"
"56","사내"
"57","곤란한"
"58","표정"
"59","여자"
"60","뒤통수"
"61","뭔가"
"62","말"
"63","기세"
"64","시계"
"65","내"
"66","방"
"67","시간"
"68","수"
"69","공간"
"70","한"
"71","번"
"72","적"
"73","전화벨"
"74","때"
"75","나"
"76","나"
"77","열"
"78","두"
"79","시간"
"80","이상"
"81","사실"
"82","말"
"83","전화벨"
"84","무서우리만치"
"85","전화"
"86","수"
"87","분명"
"88","수신"
"89","전화기"
"90","한"
"91","번"
"92","적"
"93","때문"
"94","뚜뚜"
"95","소리"
"96","머릿속"
"97","통"
"98","나"
"99","해"
"100","중천"
"101","잠"
"102","시계"
"103","정오"
"104","너"
"105","심부름"
"106","해"
"107","안방"
"108","화장대"
"109","위"
"110","서류봉투"
"111","것"
"112","그거"
"113","길"
"114","모퉁이"
"115","베이커"
"116","앞"
"117","바"
"118","어머니"
"119","심부름"
"120","외출"
"121","기회"
"122","나"
"123","수"
"124","발"
"125","따사로운"
"126","햇살"
"127","주말"
"128","오후"
"129","나"
"130","빛"
"131","감당하기"
"132","부담"
"133","어머니"
"134","명령"
"135","수"
"136","준비"
"137","시간"
"138","필요"
"139","나"
"140","수"
"141","온힘을"
"142","발끝"
"143","층"
"144","삐걱대는"
"145","심장소리"
"146","귓바퀴"
"147","뼈마디들"
"148","내"
"149","한"
"150","살점들"
"151","지탱"
"152","나"
"153","나"
"154","나"
"155","영혼"
"156","채"
"157","아래층"
"158","것"
"159","도착한"
"160","층"
"161","안방"
"162","화장대"
"163","위"
"164","어머니"
"165","말"
"166","서류봉투"
"167","나"
"168","봉투"
"169","오빠"
"170","방"
"171","입구"
"172","기척"
"173","나"
"174","오빠"
"175","용기"
"176","내"
"177","문"
"178","다행"
"179","그곳"
"180","공부"
"181","오빠"
"182","취직해서"
"183","중국어"
"184","공부"
"185","여념"
"186","부지런한"
"187","오빠"
"188","나"
"189","방문"
"190","오빠"
"191","멈칫"
"192","당황한"
"193","듯"
"194","목소리"
"195","내"
"196","일"
"197","저"
"198","부탁"
