"","noun"
"1","양지"
"2","은"
"3","그녀"
"4","다큐멘터리"
"5","나"
"6","지하"
"7","단칸방"
"8","때"
"9","그녀"
"10","다큐멘터리"
"11","본체"
"12","는"
"13","구식"
"14","금성"
"15","텔레비전"
"16","그녀"
"17","두"
"18","팔"
"19","태세"
"20","방"
"21","안"
"22","형광등"
"23","텔레비전"
"24","모니터"
"25","푸른색"
"26","내셔널"
"27","지오그래픽"
"28","로고"
"29","그녀"
"30","이집트"
"31","왕"
"32","투탕카멘"
"33","죽음"
"34","음모가"
"35","것"
"36","성우"
"37","목소리"
"38","두"
"39","눈"
"40","그때"
"41","이상하게"
"42","그녀"
"43","몸"
"44","모니터"
"45","안"
"46","빨려들어"
"47","것"
"48","고요"
"49","바"
"50","속"
"51","그녀"
"52","모습"
"53","한번"
"54","그녀"
"55","손님"
"56","주문한"
"57","자반고등어"
"58","텔레비전"
"59","앞"
"60","다큐멘터리"
"61","시작"
"62","심해"
"63","희귀한"
"64","물고기들"
"65","모습"
"66","화면"
"67","그녀"
"68","입술"
"69","심각한"
"70","표정"
"71","뒤"
"72","성우"
"73","설명"
"74","물고기들"
"75","이름"
"76","계산대"
"77","앞"
"78","검은색"
"79","장부"
"80","시작"
"81","손님"
"82","항의해도"
"83","그녀"
"84","반쯤"
"85","고등어"
"86","두"
"87","파마머리"
"88","손님"
"89","광명"
"90","시장"
"91","번영회"
"92","돋움체"
"93","글자"
"94","볼펜"
"95","도끼"
"96","고기"
"97","털"
"98","아귀"
"99","귀신"
"100","고기"
"101","은"
"102","상어"
"103","문어"
"104","덤보"
"105","영리엽"
"106","새우"
"107","풍선"
"108","장어"
"109","자이언트"
"110","를"
"111","누군가"
"112","기형적"
"113","글씨"
"114","주시하기"
"115","듯"
"116","그녀"
"117","왼손"
"118","글자"
"119","장부"
"120","속"
"121","글자들"
"122","앞"
"123","고무통"
"124","멸치"
"125","떼"
"126","나"
"127","년"
"128","전"
"129","밀리"
"130","카메라"
"131","그녀"
"132","삶"
"133","기록"
"134","때"
"135","그녀"
"136","내"
"137","그라니까"
"138","나"
"139","텔레비전"
"140","주인공"
"141","갑"
"142","나"
"143","고개"
"144","그녀"
"145","눈"
"146","눈물"
"147","예의상"
"148","거절"
"149","말"
"150","상투적"
"151","인사치레"
"152","그녀"
"153","행복한"
