"","noun"
"1","지"
"2","혜"
"3","공장"
"4","산"
"5","국도"
"6","근처"
"7","도"
"8","끝"
"9","터널"
"10","공사"
"11","한창"
"12","우회하는"
"13","도"
"14","팔차선"
"15","사차선"
"16","사차선"
"17","이차선"
"18","숲"
"19","초입"
"20","적"
"21","하나"
"22","샛길"
"23","활엽수들이"
"24","양"
"25","옆"
"26","입구"
"27","표지판"
"28","귀퉁이"
"29","듯"
"30","철판"
"31","위"
"32","갈겨쓴"
"33","것"
"34","표지판"
"35","글씨"
"36","획"
"37","굵기"
"38","일정"
"39","어린아이"
"40","낙서"
"41","나"
"42","갓길"
"43","차"
"44","표지판"
"45","곳"
"46","삼촌"
"47","말"
"48","어디"
"49","그곳"
"50","공장"
"51","주변"
"52","건물"
"53","그림자"
"54","하나"
"55","어딘가"
"56","개"
"57","소리"
"58","소리"
"59","시작"
"60","곳"
"61","개"
"62","무리"
"63","나"
"64","소리"
"65","길"
"66","쪽"
"67","삼촌"
"68","공장"
"69","이름"
"70","직원"
"71","공장"
"72","지"
"73","일"
"74","년"
"75","덤불"
"76","너머"
"77","파란색"
"78","슬레이트"
"79","지붕"
"80","끄트머리"
"81","흥분한"
"82","개"
"83","불안한"
"84","소리"
"85","후"
"86","공장"
"87","회색"
"88","컨테이너"
"89","위"
"90","엉성하게"
"91","지붕"
"92","조립식"
"93","건물"
"94","밭"
"95","한가운데"
"96","공장"
"97","작업실"
"98","모습"
"99","사방"
"100","나무"
"101","농업용"
"102","주위"
"103","그"
"104","발"
"105","종의"
"106","개"
"107","건물"
"108","뒤편"
"109","나"
"110","개"
"111","흙"
"112","지"
"113","열"
"114","마리"
"115","남짓한"
"116","개"
"117","한"
"118","무리"
"119","거리"
"120","목줄"
"121","나무"
"122","개"
"123","꼬리"
"124","제자리"
"125","개"
"126","개"
"127","경계"
"128","표정"
"129","나"
"130","너"
"131","누구"
"132","누구"
"133","얼굴"
"134","나"
"135","개"
"136","무리"
"137","개"
"138","중"
"139","잉글리시"
"140","쉽독은"
"141","삼촌"
"142","컨테이너"
"143","말"
"144","컨테이너"
"145","기계들"
"146","발"
"147","틈"
"148","입구"
"149","문"
"150","대"
"151","방수천이"
"152","안"
"153","밖"
"154","구분"
"155","나"
"156","삼촌"
"157","롤케이크를"
"158","백화점"
"159","식품관"
"160","일본"
"161","브랜드"
"162","한정판"
"163","제품"
"164","우유"
"165","생크림으로"
"166","속"
"167","케이크"
"168","가격"
"169","진열대"
"170","것"
"171","중"
"172","일본에"
"173","사람"
"174","일본"
"175","브랜드"
"176","케이크"
"177","것"
"178","일"
"179","수"
"180","삼촌"
"181","케이크"
"182","관심"
"183","정"
"184","나"
"185","주변"
"186","개"
"187","하나"
"188","둘"
"189","삼촌"
"190","목장갑"
"191","말"
"192","마디"
"193","하나"
"194","왼손"
"195","위"
"196","골무"
"197","나"
"198","고개"
"199","공장"
"200","밭"
"201","손톱"
"202","한"
"203","이파리"
"204","초목들이"
"205","건물"
"206","주변"
"207","개"
"208","저만치"
"209","날"
"210","몇몇"
"211","삼촌"
"212","꼬리"
"213","정"
"214","전화"
"215","거"
"216","지난주"
"217","일요일"
"218","저녁"
"219","정"
"220","성견"
"221","지"
"222","얼마"
"223","올드"
"224","잉글리시"
"225","쉽독으로"
"226","삼촌"
"227","후"
"228","나"
"229","삼촌"
"230","날"
"231","날"
"232","나"
"233","삼촌"
"234","한국을"
"235","때문"
"236","이유"
"237","돈"
"238","때문"
"239","거"
"240","나"
"241","삼촌"
"242","일본에"
"243","중국으로"
"244","오스트레일리아로"
"245","아프리카로"
"246","일본"
"247","전전"
"248","아오모리"
"249","한"
"250","공장"
"251","생산직"
"252","자리"
"253","때"
"254","외할머니"
"255","지"
"256","년"
"257","때"
"258","삼촌"
"259","소포"
"260","도착"
"261","날"
"262","엄마"
"263","이모"
"264","가족"
"265","집"
