"","noun"
"1","김수"
"2","애도"
"3","방"
"4","나"
"5","이언"
"6","허벅지"
"7","살"
"8","메스"
"9","그"
"10","메스"
"11","끝"
"12","피부"
"13","양옆"
"14","허벅지"
"15","살"
"16","아래"
"17","끈"
"18","메스"
"19","거즈"
"20","나"
"21","세심하게"
"22","끈"
"23","밑"
"24","혈관"
"25","메스"
"26","소독"
"27","천"
"28","혈관"
"29","땀"
"30","손가락"
"31","손끝"
"32","미세하게"
"33","거즈"
"34","손"
"35","나"
"36","이언"
"37","발목"
"38","매여"
"39","인식표"
"40","를"
"41","확인"
"42","는"
"43","방부"
"44","처리실"
"45","이언"
"46","이름"
"47","채"
"48","천장"
"49","이언에게"
"50","나"
"51","몸"
"52","것"
"53","손"
"54","손바닥"
"55","냉기"
"56","다문"
"57","이언"
"58","입"
"59","말싸움"
"60","때"
"61","거품"
"62","라면"
"63","나눠먹고"
"64","소주"
"65","각질"
"66","립글로스를"
"67","입"
"68","이언"
"69","손"
"70","거즈"
"71","자잘한"
"72","상흔"
"73","입"
"74","꼬리"
"75","도톰한"
"76","입술"
"77","입술"
"78","사이"
"79","삐져나온"
"80","혀"
"81","거즈"
"82","리"
"83","입술"
"84","입술"
"85","귀"
"86","소리"
"87","수"
"88","스테인리스"
"89","벽장"
"90","반사"
"91","형광등"
"92","빛"
"93","입술"
"94","위"
"95","메스"
"96","방부"
"97","처리실의"
"98","냉랭한"
"99","공기"
"100","만큼"
"101","날"
"102","빛"
"103","방부"
"104","처리실"
"105","환기"
"106","시설"
"107","음습"
"108","냄새"
"109","출입문"
"110","승강기"
"111","마스크"
"112","영하"
"113","십도"
"114","바깥"
"115","날씨"
"116","때문"
"117","북쪽"
"118","벽"
"119","창문"
"120","열"
"121","엄두"
"122","블라인드"
"123","창틀"
"124","가장자리"
"125","그림"
"126","벽"
"127","고정"
"128","시신"
"129","카데바를"
"130","보관"
"131","벽장"
"132","벽장"
"133","앞"
"134","스테인리스"
"135","침대"
"136","정렬"
"137","옆"
"138","각종"
"139","소독제"
"140","거즈"
"141","외과용"
"142","도구"
"143","이동식"
"144","탁자"
"145","고정"
"146","시작"
"147","고정"
"148","시신"
"149","몸"
"150","포르말린"
"151","주입"
"152","작업"
"153","나"
"154","멸균"
"155","천위"
"156","캐뉼라"
"157","주삿바늘을"
"158","따끔"
"159","말"
"160","끝"
"161","캐뉼라"
"162","주삿바늘을"
"163","허벅지"
"164","넓적다리"
"165","혈관"
"166","바늘"
"167","혈관"
"168","부위"
"169","꿈틀"
"170","바늘"
"171","연결"
"172","링거"
"173","관의"
"174","중간"
"175","밸브"
"176","서너"
"177","번"
"178","링거"
"179","관"
"180","혈관"
"181","포르말린"
"182","액체"
"183","원활한지"
"184","주시했다"
"185","맹독"
"186","물질"
"187","포르말린"
"188","액체"
"189","일급수"
"190","것"
"191","투명한"
"192","액체"
"193","나"
"194","것"
"195","실감"
"196","링거"
"197","관은"
"198","겉면"
"199","검은색"
"200","해골"
"201","그림"
"202","엑스표"
"203","선명한"
"204","회색"
"205","펌프"
"206","연결"
"207","펌프"
"208","통"
"209","핸들"
"210","나"
"211","포르말린"
"212","분출"
"213","속도"
"214","조절"
"215","맞은편"
"216","고정"
"217","작업"
"218","송이"
"219","고개"
"220","공시"
"221","목"
"222","캐뉼라"
"223","꽂으세요"
"224","송"
"225","지시"
"226","나"
"227","고개"
"228","저"
"229","가자며"
"230","라텍스"
"231","장갑"
"232","폐기물"
"233","통"
"234","콧잔등"
"235","마스크"
"236","턱"
"237","밑"
"238","가운"
"239","주머니"
"240","립글로스를"
"241","입술"
"242","워크숍"
"243","프래시"
"244","카데바가"
"245","필요하다더니"
"246","송은"
"247","고정"
"248","고정한"
"249","지"
"250","하루"
"251","이틀"
"252","프래시"
"253","카데바는"
"254","성형외과"
"255","피부"
"256","의사"
"257","대상"
"258","워크숍"
"259","사용"
"260","나"
"261","이언"
"262","시신"
"263","프래시"
"264","카데바로"
"265","것"
"266","시신"
"267","상태"
"268","나"
"269","고정시간"
"270","조정"
"271","잠"
"272","숨"
"273","시신"
"274","여유"
"275","서서히"
"276","집중치료실"
"277","시신"
"278","고정"
"279","것"
"280","나만"
"281","규칙"
"282","경우"
"283","두"
"284","시간"
"285","만"
"286","고정"
"287","고정"
"288","시간"
"289","시신"
"290","피부색"
"291","원래"
"292","피부색"
"293","시신"
"294","손가락"
"295","발가락"
"296","희붐하게"
"297","사타구니"
"298","겨드랑이"
"299","듯"
"300","배"
"301","부분"
"302","연보랏빛이"
"303","누런색"
"304","반면"
"305","단시간"
"306","고정"
"307","색깔"
"308","얼룩"
"309","시신"
"310","몸"
"311","각인"
"312","상처들이"
"313","얼룩"
"314","표출"
"315","거"
"316","레버"
"317","조절"
"318","나"
"319","포르말린"
"320","주입"
"321","속도"
"322","바코드"
"323","인식번호"
"324","스티커"
"325","서류"
"326","나"
"327","고정"
"328","시작"
"329","시간"
"330","시간당"
"331","포르말린"
"332","주입량과"
"333","속도"
"334","어제"
"335","볼펜"
"336","숫자"
"337","숫자"
"338","삐치듯"
"339","서류"
"340","위"
"341","볼펜"
"342","똥"
"343","발견"
"344","볼펜"
"345","똥"
"346","나"
"347","신경"
"348","볼펜심"
"349","놨다"
"350","숫자"
"351","끝"
"352","볼펜"
"353","똥"
"354","기록한"
"355","사항"
"356","서류"
"357","볼펜"
"358","탁자"
"359","이언은"
"360","나"
"361","다섯"
"362","번째"
"363","가족"
"364","나"
"365","방"
"366","방식"
"367","가족"
"368","가족"
"369","전봇대"
"370","가족"
"371","광고지"
"372","번째"
"373","가족"
"374","지"
"375","두"
"376","달"
"377","삼월"
"378","나"
"379","월세"
"380","원"
"381","보증금"
"382","욕실"
"383","냉장고"
"384","세탁기"
"385","가족"
"386","분"
"387","연락"
"388","바람"
"389","연락처"
"390","광고지"
"391","전봇대"
"392","휴대폰"
"393","웹툰을"
"394","누군가"
"395","뒤"
"396","어깨"
"397","나"
"398","뒤"
"399","회색"
"400","작업복"
"401","입"
"402","이언이"
"403","검은색"
"404","가방"
"405","키"
"406","체격"
"407","이언은"
"408","온순"
"409","뭔가"
"410","수수께끼"
"411","것"
"412","인상"
"413","쌍꺼풀"
"414","눈"
"415","두툼한"
"416","입술"
"417","탓"
"418","수더분해"
"419","이언은"
"420","나"
"421","광고"
"422","오"
"423","원"
"424","권"
"425","두"
"426","장"
"427","이언을"
"428","나"
"429","오"
"430","원"
"431","권"
"432","두"
"433","장"
"434","이언과"
"435","나"
"436","집"
"437","이언이"
"438","내"
"439","곁"
"440","바투"
"441","바람"
"442","검은색"
"443","가방"
"444","내"
"445","허벅지"
"446","나"
"447","옆"
"448","이마"
"449","가방"
"450","뭐"
"451","이언은"
"452","바퀴벌레"
"453","조심"
"454","말"
"455","바퀴벌레"
"456","나"
"457","자리"
"458","주머니"
"459","오"
"460","원"
"461","권"
"462","두"
"463","장"
"464","바퀴벌레"
"465","사양"
"466","길"
"467","말"
"468","이언은"
"469","난감한"
"470","얼굴"
"471","나"
"472","바퀴벌레"
"473","나"
"474","가족"
"475","일"
"476","바퀴벌레"
"477","가족"
"478","화장"
"479","거"
"480","박제"
"481","걱정"
"482","깨끗한지"
"483","검은색"
"484","가방"
"485","지퍼"
"486","반쯤"
"487","나"
"488","고개"
"489","소리"
"490","죽"
"491","바퀴벌레"
"492","이유"
"493","뭔지"
"494","떨떠름하게"
"495","이언은"
"496","고개"
"497","만화"
"498","라"
"499","은근한"
"500","미소"
"501","가족"
"502","가족"
"503","생각"
"504","나"
"505","재촉"
"506","집"
"507","도착"
"508","대문"
"509","쪽"
"510","끝"
"511","방"
"512","앞"
"513","방문"
"514","방문"
"515","정면"
"516","출입"
"517","금지"
"518","문"
"519","나"
"520","아지트"
"521","벽장"
"522","문"
"523","벽장"
"524","나"
"525","죽"
"526","아버지"
"527","이십"
"528","년"
"529","전"
"530","일"
"531","아버지"
"532","한"
"533","달"
"534","한두"
"535","번"
"536","집"
"537","집"
"538","내"
"539","책상"
"540","책"
"541","가방"
"542","노트"
"543","연필"
"544","스탠드"
"545","물건"
"546","내"
"547","평생"
"548","시험공부"
"549","거냐며"
"550","돈"
"551","독립해"
"552","돈"
"553","바"
"554","강요"
"555","나"
"556","아버지"
"557","나"
"558","물건"
"559","벽장"
"560","벽장"
"561","물건"
"562","벽장"
"563","구석"
"564","벌레"
"565","벌레"
"566","아버지"
"567","생각"
"568","아버지"
"569","요리"
"570","중국"
"571","음식점"
"572","주방"
"573","일"
"574","가스통"
"575","대형"
"576","화재"
"577","사고"
"578","형체"
"579","수"
"580","만큼"
"581","시커먼"
"582","돌"
"583","아버지"
"584","가무잡잡한"
"585","피부"
"586","배"
"587","잔소리"
"588","아버지"
"589","수"
"590","아버지"
"591","사실"
"592","나"
"593","한동안"
"594","벽장"
"595","틀어박혀"
"596","잠"
"597","이언은"
"598","벽장"
"599","해달라고"
"600","월세"
"601","내"
"602","청소"
"603","빨래"
"604","사정"
"605","간절하게"
"606","말"
"607","바람"
"608","나"
"609","냉정하게"
"610","거절"
"611","이언은"
"612","실망한"
"613","기색"
"614","역력"
"615","속"
"616","생수"
"617","툴툴거렸다"
"618","투덜대는"
"619","이언을"
"620","나"
"621","치근대"
"622","사람"
"623","질색"
"624","시신"
"625","적"
"626","시신"
"627","치근대"
"628","정"
"629","이언은"
"630","이맛살"
"631","직업"
"632","뭐"
"633","해부학"
"634","기사"
"635","나"
"636","대답"
"637","속눈썹"
"638","해부학"
"639","의사"
"640","질문"
"641","청력"
"642","문제"
"643","의사"
"644","기사"
"645","시큰둥하게"
"646","대꾸하자"
"647","이언이"
"648","고개"
"649","사람"
"650","내"
"651","직업"
"652","한"
"653","번"
"654","이언"
"655","예외"
"656","나"
"657","해부"
"658","실습"
"659","시신"
"660","방부처리하고"
"661","관리"
"662","마지막"
"663","장례"
"664","일"
"665","설명"
"666","이언은"
"667","직업"
"668","일"
"669","엄지"
"670","나"
"671","어안"
"672","이해한"
"673","것"
"674","나"
"675","일"
"676","일"
"677","말"
"678","사람"
"679","이언이"
"680","처음"
"681","벽장"
"682","집안일"
"683","조건"
"684","나"
"685","출근"
"686","때"
"687","이언이"
"688","벽장"
"689","벽장"
"690","날"
"691","이언과"
"692","나"
"693","벽장"
"694","소주"
"695","바퀴벌레"
"696","포르말린"
"697","건배했다"
"698","소주"
"699","한"
"700","병"
"701","말"
"702","놨다"
"703","나"
"704","거"
"705","두"
"706","병"
"707","벽장"
"708","용도"
"709","벽장"
"710","저장고"
"711","수선소"
"712","라"
"713","내"
"714","의견"
"715","이언은"
"716","공작소"
"717","창작소"
"718","라"
"719","이언과"
"720","나"
"721","한"
"722","치"
"723","양보"
"724","자신"
"725","주장"
"726","소주잔"
"727","소주"
"728","세"
"729","병째"
"730","혀"
"731","나"
"732","말싸움"
"733","주제"
"734","이언은"
"735","언제"
"736","한기"
"737","나"
"738","눈"
"739","벽장"
"740","안"
"741","등"
"742","바닥"
"743","대"
"744","이언"
"745","위"
"746","나"
"747","몸"
"748","이언이"
"749","두"
"750","팔"
"751","나"
"752","송"
"753","휴대폰"
"754","소리"
"755","정적"
"756","집게손가락"
"757","입술"
"758","대"
"759","전화"
"760","송"
"761","표정"
"762","말소리"
"763","문"
"764","밖"
