"","noun"
"1","이휘"
"2","빈"
"3","닭집"
"4","여"
"5","부용닭집"
"6","닭"
"7","푸념"
"8","뻥튀기"
"9","부동산"
"10","개발"
"11","소문"
"12","못했다경자씨"
"13","허기"
"14","것"
"15","유진이"
"16","글"
"17","것"
"18","신축공사"
"19","탓"
"20","듯했다닭장은"
"21","고요"
"22","경자"
"23","허리"
"24","평상"
"25","사흘"
"26","닭"
"27","한"
"28","마리"
"29","가을"
"30","파리들"
"31","닭집"
"32","안"
"33","파리채"
"34","때"
"35","상자"
"36","안"
"37","보리"
"38","몸"
"39","컹컹"
"40","경자"
"41","눈"
"42","이것"
"43","경자"
"44","보리"
"45","누런"
"46","머리"
"47","손"
"48","몸"
"49","박스"
"50","아래"
"51","파리채"
"52","소리"
"53","때"
"54","쇠"
"55","쇠"
"56","소리"
"57","부용닭집"
"58","앞"
"59","경자"
"60","길"
"61","크레인"
"62","그림자"
"63","때"
"64","소름"
"65","목"
"66","것"
"67","부"
"68","도약"
"69","슬로건"
"70","철책"
"71","닭집"
"72","것"
"73","한번"
"74","옆집"
"75","미용실"
"76","영양펌을"
"77","때"
"78","입"
"79","저"
"80","건너편"
"81","신축상가요"
"82","소음"
"83","저거만"
"84","언제"
"85","확"
"86","것"
"87","자네"
"88","것"
"89","거"
"90","것"
"91","여전"
"92","미용실"
"93","원장"
"94","껌"
"95","씹"
"96","채"
"97","주말"
"98","드라마"
"99","재방송"
"100","눈"
"101","경자"
"102","그때"
"103","여성지"
"104","쪽"
"105","부동산"
"106","광고"
"107","거울"
"108","속"
"109","자신"
"110","자신"
"111","눈"
"112","것"
"113","주름"
"114","눈가"
"115","년"
"116","전"
"117","부용시장"
"118","땅"
"119","사람들"
"120","사람"
"121","동네"
"122","건물"
"123","부동산"
"124","말"
"125","눈"
"126","번호판"
"127","서울과"
"128","경기권"
"129","도시"
"130","차"
"131","시장"
"132","주차장"
"133","때"
"134","소문"
"135","사람들"
"136","사이"
"137","힐끔거리고"
"138","경자"
"139","씨"
"140","닭"
"141","푸념"
"142","뻥튀기"
"143","소문들"
"144","사이"
"145","양계장"
"146","안"
"147","병"
"148","닭"
"149","것"
"150","경자"
"151","영양펌을"
"152","원장"
"153","생강차"
"154","손"
"155","대"
"156","그날"
"157","장사"
"158","셔터"
"159","감기"
"160","금속과"
"161","금속이"
"162","소리"
"163","칠"
"164","입간판"
"165","분홍색"
"166","네온"
"167","빛"
"168","을"
"169","바닥"
"170","시월"
"171","바람"
"172","시장골목"
