"","noun"
"1","백승"
"2","권"
"3","버스"
"4","시"
"5","분"
"6","자리"
"7","인사"
"8","건물"
"9","퇴근길"
"10","한달"
"11","추위"
"12","녹색불"
"13","발걸음"
"14","정지선"
"15","뒤"
"16","줄"
"17","차량들"
"18","헤드라이트"
"19","횡단보도"
"20","가로수들이"
"21","별빛"
"22","보도블록"
"23","왼쪽"
"24","빵"
"25","커피"
"26","가게"
"27","줄"
"28","마주오"
"29","사람들"
"30","뚜벅뚜벅"
"31","녹색불"
"32","금새"
"33","빨간불로"
"34","후"
"35","은행"
"36","앞"
"37","사람들"
"38","중"
"39","중국인들이"
"40","관광객들이"
"41","두"
"42","돌"
"43","아이들"
"44","찬바람"
"45","얼굴"
"46","색"
"47","패딩을"
"48","연인"
"49","팔짱"
"50","중년"
"51","남녀"
"52","어깨"
"53","옆"
"54","왼쪽"
"55","오색"
"56","불빛"
"57","간판들이"
"58","즐비한"
"59","골목"
"60","맥도날드와"
"61","에뛰드"
"62","하우스"
"63","스타벅스를"
"64","생각"
"65","즈음"
"66","왼쪽"
"67","계단"
"68","왼쪽"
"69","코트"
"70","안주머니"
"71","카드"
"72","계단"
"73","끝"
"74","편"
"75","두"
"76","명"
"77","정도"
"78","대기"
"79","만한"
"80","창구"
"81","일"
"82","기프트"
"83","카드요"
"84","쪽지"
"85","이름"
"86","전화번호"
"87","만원"
"88","만"
"89","천원"
"90","코트"
"91","안주머니"
"92","계단"
"93","휴대폰"
"94","지도앱을"
"95","곳"
"96","대중교통"
"97","집"
"98","방법들이"
"99","버스"
"100","지하철"
"101","방법들이"
"102","시간"
"103","분"
"104","시간"
"105","분"
"106","가량"
"107","개"
"108","버스"
"109","정류장"
"110","것"
"111","개"
"112","버스정류장"
"113","개"
"114","지하철역"
"115","것"
"116","사이"
"117","선택"
"118","곳"
"119","정류장"
"120","것"
"121","관건"
"122","정류장"
"123","것"
"124","정류장"
"125","오랫동안"
"126","것"
"127","선택"
"128","고민"
"129","안타본"
"130","버스"
"131","정류장"
"132","지도앱"
"133","해당"
"134","정류장"
"135","쪽"
"136","건너편"
"137","수"
"138","해당"
"139","버스"
"140","저"
"141","버스"
"142","목적지"
"143","의심"
"144","소요시간"
"145","고려"
"146","수"
"147","버스"
"148","정류장"
"149","버스"
"150","정류장"
"151","사이"
"152","택시"
"153","강남"
"154","교보타워"
"155","이요"
"156","택시"
"157","따스"
"158","온기"
"159","몸"
"160","녹"
"161","몸"
"162","창"
"163","밖"
"164","불빛들이"
"165","제각각"
"166","자동차"
"167","터널"
"168","다리"
"169","논현동"
"170","교보"
"171","사거리"
"172","택시"
"173","버스앱을"
"174","도착"
"175","분"
"176","빵집"
"177","초코"
"178","식빵"
"179","계산"
"180","정류장"
"181","마주오"
"182","사람"
"183","어디"
"184","수"
"185","번"
"186","버스"
"187","도착"
"188","곳"
"189","길"
"190","건너편"
"191","나이키"
"192","언더아머"
"193","매장이"
"194","뒤쪽"
"195","매장이"
"196","인근"
"197","정류장"
"198","줄"
"199","끝"
"200","것"
"201","몇"
"202","달"
"203","전"
"204","줄"
"205","사람"
"206","열"
"207","명"
"208","남짓"
"209","줄"
"210","끝"
"211","줄"
"212","끝"
"213","때"
"214","질문"
"215","이"
"216","번"
"217","줄"
"218","줄"
"219","끝"
"220","번"
"221","승강장"
"222","버스앱을"
"223","배차"
"224","격"
"225","몇"
"226","달"
"227","만"
"228","한"
"229","대"
"230","분"
"231","몇"
"232","달"
"233","전"
"234","배차"
"235","격"
"236","퇴근"
"237","시간대"
"238","분"
"239","한대"
"240","것"
"241","내"
"242","차례"
"243","버스"
"244","명"
"245","정원"
"246","입석"
"247","어지간해"
"248","허용"
"249","명"
"250","정원"
"251","버스"
"252","두"
"253","대"
"254","출발"
"255","내"
"256","차례"
"257","버스앱을"
"258","다음"
"259","버스"
"260","분"
"261","후"
"262","도착"
"263","버스문"
"264","발"
"265","카드"
"266","자리"
"267","좌석"
"268","밑"
"269","앞좌석"
"270","히터"
"271","다리"
"272","불편"
"273","히터"
"274","좌석"
"275","위치"
"276","파악"
"277","창"
"278","쪽"
"279","몸"
"280","뒷통수가"
"281","전"
"282","허리"
"283","밀착"
"284","아래쪽"
"285","레버"
"286","레버"
"287","등받이"
"288","시트"
"289","뒤"
"290","뒷좌석"
"291","승객"
"292","불편"
"293","수"
"294","등"
"295","목"
"296","만큼"
"297","적당함"
"298","중요"
"299","안도감"
"300","숨"
"301","창"
"302","커튼"
"303","아침"
"304","때"
"305","햇볕"
"306","경우"
"307","커튼"
"308","햇볕"
"309","눈"
"310","휴대폰"
"311","화"
"312","퇴근"
"313","때"
"314","커튼"
"315","야경"
"316","도시"
"317","밤"
"318","장면"
"319","파노라마"
"320","비율"
"321","오늘"
"322","서울"
"323","마지막"
"324","정류장"
"325","때"
"326","사람"
"327","옆자리"
"328","옷"
"329","어깨"
"330","수"
"331","밖"
"332","양쪽"
"333","심각하게"
"334","불편"
"335","정도"
"336","격"
"337","유"
"338","다리"
"339","무릎"
"340","코트"
"341","밑자락이나"
"342","점퍼"
"343","상대"
"344","자리"
"345","서로"
"346","어색함"
"347","이물감"
"348","것"
"349","것"
"350","상대방"
"351","비슷하게"
"352","생각"
"353","수"
"354","버스"
"355","톨게이트"
"356","고속도로"
"357","버스"
"358","천장"
"359","조명"
"360","기사님"
"361","대부분"
"362","눈"
"363","불빛"
"364","눈꺼풀"
"365","불평"
"366","수"
"367","모두"
"368","눈"
"369","테"
"370","휴대폰"
"371","눈"
"372","건조"
"373","것"
"374","눈"
"375","숨"
"376","년"
"377","하루"
"378","출퇴근"
"379","시간"
"380","평균"
