"","noun"
"1","신희"
"2","고양이"
"3","따뜻했"
"4","자한은"
"5","광장"
"6","곳"
"7","방"
"8","하나"
"9","광장"
"10","마을"
"11","한가운데"
"12","광장"
"13","곁"
"14","류"
"15","카페"
"16","플로리아가"
"17","곁"
"18","몇몇"
"19","호텔"
"20","카페"
"21","여행자"
"22","정보센터"
"23","환전소"
"24","토산품점"
"25","마트"
"26","등"
"27","자한"
"28","방"
"29","발코니"
"30","플로리아가"
"31","돌"
"32","플로리아"
"33","외벽"
"34","송이"
"35","탐"
"36","색"
"37","선명한"
"38","다채로운"
"39","꽃"
"40","한여름"
"41","꽃"
"42","플로리아는"
"43","여행자들"
"44","발길"
"45","부족함"
"46","플로리아는"
"47","흰색"
"48","깃발"
"49","영업"
"50","중"
"51","것"
"52","오늘"
"53","깃발"
"54","손님"
"55","뜻"
"56","흰색"
"57","깃발"
"58","색"
"59","깃발들"
"60","중"
"61","흰색"
"62","자한은"
"63","류를"
"64","수"
"65","것"
"66","이곳"
"67","도착한"
"68","지"
"69","일주일"
"70","자한은"
"71","류와"
"72","친구들"
"73","것"
"74","마음"
"75","자한은"
"76","광장"
"77","스포츠"
"78","용품점"
"79","교차로"
"80","왼쪽"
"81","평평한"
"82","돌"
"83","길"
"84","양옆"
"85","아이스크림"
"86","가게"
"87","패스트푸드점"
"88","은행"
"89","우체국"
"90","서점"
"91","약국"
"92","옷가게들이"
"93","지"
"94","상점가"
"95","여행자들이"
"96","거리"
"97","상점가"
"98","부근"
"99","갈림길"
"100","갈림길"
"101","왼쪽"
"102","잡목"
"103","숲"
"104","사이"
"105","완만한"
"106","오르막길"
"107","시작"
"108","트레킹"
"109","코스"
"110","대부분"
"111","여행자들"
"112","길"
"113","그녀"
"114","갈림길"
"115","앞"
"116","어제"
"117","마찬가지"
"118","오른쪽"
"119","발길"
"120","언덕길"
"121","언덕"
"122","완만하게"
"123","길"
"124","호젓한"
"125","주택가"
"126","주택가"
"127","거리"
"128","조용"
"129","사람"
"130","것"
"131","주택가"
"132","차도"
"133","자한은"
"134","차도"
"135","도로"
"136","자동차"
"137","보행자"
"138","눈"
"139","자한은"
"140","마을"
"141","묘지"
"142","도착"
"143","죽"
"144","지"
"145","자"
"146","묘지"
"147","산책"
"148","목적지"
"149","며칠"
"150","산책"
"151","동안"
"152","그곳"
"153","뿐"
"154","한"
"155","무리"
"156","관광객들이"
"157","묘지"
"158","관광"
"159","코스"
"160","일부"
"161","한"
"162","관광객"
"163","대형"
"164","분묘"
"165","앞"
"166","기념"
"167","촬영"
"168","묘석"
"169","위"
"170","국화"
"171","시작"
"172","관광"
"173","가이드"
"174","냉소적"
"175","명쾌한"
"176","목소리"
"177","묘비"
"178","이야기"
"179","자한은"
"180","그곳"
"181","이"
"182","대부분"
"183","때"
"184","유명한"
"185","알피니스트였다는"
"186","것"
"187","자한이"
"188","귀도에게"
"189","적"
"190","산"
"191","존재"
"192","자기"
"193","자신"
"194","올챙이"
"195","개구리"
"196","애벌레"
"197","나비"
"198","상처"
"199","사람"
"200","완전한"
"201","인간"
"202","것"
"203","나"
"204","산"
"205","길"
"206","것"
"207","귀"
"208","대답"
"209","귀도"
"210","말"
"211","때"
"212","자한은"
"213","자한은"
"214","귀도가"
"215","것"
"216","무엇"
"217","수"
"218","귀도가"
"219","길"
"220","위험"
"221","것"
"222","귀"
"223","자기"
"224","본연"
"225","모습"
"226","것"
"227","산"
"228","오"
"229","것"
"230","훗날"
"231","자한이"
"232","수"
"233","곳"
"234","것"
"235","근거"
"236","확신"
"237","때문"
"238","자한은"
"239","불안"
"240","불안"
"241","확장"
"242","확장"
"243","뿐"
"244","확장"
"245","하늘"
"246","바람"
"247","새"
"248","패러글라이더가"
"249","여행자들"
"250","산"
"251","암벽"
"252","기구"
"253","몸"
"254","새"
"255","하늘"
"256","그"
"257","감탄"
"258","정도"
"259","삶"
"260","밀착"
"261","사람들"
"262","단순"
"263","직접적"
"264","복잡"
"265","스냅"
"266","사진"
"267","속"
"268","인물들"
"269","묘지"
"270","환"
"271","웃음"
"272","줄"
"273","죽음"
"274","이야기하기"
"275","그들"
"276","속"
"277","즐거움"
"278","가득"
"279","오래전"
"280","이"
"281","묘지"
"282","위"
"283","경이로운"
"284","삶"
"285","풍경"
"286","존재"
"287","귀"
"288","귀"
"289","문장"
"290","자신"
"291","바람"
"292","오롯이"
"293","것"
"294","귀도"
"295","미호와"
"296","순간들"
"297","비밀"
"298","기록"
"299","산행"
"300","지"
"301","자한은"
"302","결혼한"
"303","미호를"
"304","사랑"
"305","귀도"
"306","의식"
"307","도덕"
"308","양심"
"309","무게"
"310","생각"
"311","귀도가"
"312","동생"
"313","자한을"
"314","책임"
"315","의무"
"316","무게"
"317","생각해"
"318","귀"
"319","억제"
"320","이성"
"321","세계"
"322","탈출"
"323","것"
"324","진정"
"325","새"
"326","바람"
"327","것"
"328","저"
"329","하늘"
"330","새"
"331","바람"
"332","경계"
"333","자유"
"334","것"
"335","깨달음"
"336","자한을"
"337","가슴"
"338","관광객들"
"339","그"
"340","묘지"
"341","한층"
"342","적막"
"343","해"
"344","나무"
"345","들"
"346","무덤"
"347","무덤"
"348","사이사이"
"349","햇살"
"350","비늘"
"351","지속적"
"352","수"
"353","사멸"
"354","시간"
"355","것"
"356","류는"
"357","잠"
"358","철호와"
"359","지욱과"
"360","류는"
"361","커피"
"362","한"
"363","잔"
"364","책"
"365","손"
"366","책"
"367","집중"
"368","수"
"369","류는"
"370","플로리아"
"371","창"
"372","광장"
"373","한낮"
"374","듯"
"375","햇살"
"376","사방"
"377","낭자"
"378","선글라스"
"379","여행자들이"
"380","느긋한"
"381","광장"
"382","여행자들"
"383","마을"
"384","기점"
"385","동서남북"
"386","쪽"
"387","산군"
"388","경관"
"389","수"
"390","서부"
"391","유럽"
