"","noun"
"1","이"
"2","깃발"
"3","운"
"4","눈"
"5","야광"
"6","삼각"
"7","깃발"
"8","깃대"
"9","것"
"10","몸"
"11","땅바닥"
"12","떨어지질"
"13","오토바이"
"14","몸"
"15","하늘"
"16","기억"
"17","물"
"18","흥건한"
"19","수로"
"20","꼬라박혀"
"21","것"
"22","다행한"
"23","일"
"24","수"
"25","바닥"
"26","곤두박질"
"27","뒤"
"28","풀숲"
"29","것"
"30","필름"
"31","몸"
"32","결려"
"33","수"
"34","몸"
"35","밤사이"
"36","이슬"
"37","것"
"38","욱신거린다"
"39","오토바이"
"40","수로"
"41","곡예"
"42","오토바이"
"43","꽁무니"
"44","저팔계를"
"45","흉내"
"46","아기돼지"
"47","야광"
"48","깃발만"
"49","팔랑거리고"
"50","우리"
"51","진두지휘"
"52","때"
"53","아버지"
"54","깃발"
"55","공단"
"56","외국"
"57","노동자숙소"
"58","벽"
"59","색색"
"60","삼각"
"61","깃발"
"62","아버지"
"63","성대"
"64","결절"
"65","진단"
"66","날"
"67","깃발"
"68","의사"
"69","소통하기"
"70","시작"
"71","성대"
"72","거"
"73","최소화"
"74","의사"
"75","말"
"76","후"
"77","너희들"
"78","나"
"79","너희들"
"80","말"
"81","나"
"82","어머니"
"83","축"
"84","깃발부대"
"85","센티"
"86","막대"
"87","끝"
"88","삼각모양"
"89","천"
"90","천"
"91","매달아"
"92","좌우"
"93","진두지휘"
"94","유치"
"95","말"
"96","어머니"
"97","내"
"98","앞"
"99","말"
"100","아버지"
"101","혀끝"
"102","우리"
"103","깃발"
"104","짓"
"105","셈"
"106","평소"
"107","입"
"108","아버지"
"109","깃발"
"110","소통"
"111","것"
"112","만족"
"113","문제"
"114","어머니"
"115","평소"
"116","편이긴"
"117","아버지"
"118","깃발"
"119","짓"
"120","토"
"121","것"
"122","물론"
"123","아버지"
"124","깃발"
"125","소통"
"126","이"
"127","밥상"
"128","앞"
"129","맥"
"130","얼굴"
"131","게임"
"132","머릿짓과"
"133","깃발"
"134","깻잎"
"135","물"
"136","오"
"137","앞"
"138","양미간"
"139","팔자주름"
"140","합세해"
"141","깃발"
"142","어머니"
"143","팔"
"144","깃발"
"145","짓"
"146","그것들을"
"147","상"
"148","밑"
"149","시장"
"150","통"
"151","어머니"
"152","손"
"153","아이스크림"
"154","품격"
"155","운운"
"156","한"
"157","달"
"158","어머니"
"159","말"
"160","때"
"161","허벅지"
"162","반바지"
"163","어머니"
"164","슈퍼"
"165","때"
"166","열흘"
"167","동안"
"168","어머니"
"169","코끝"
"170","깃발"
"171","어머니"
"172","밥상"
"173","것"
"174","어머니"
"175","벌"
"176","웃음"
"177","일"
"178","감행"
"179","우유"
"180","과일"
"181","준비"
"182","어머니"
"183","말"
"184","강력하게"
"185","거부"
"186","표시"
"187","깃발"
"188","때"
"189","해적"
"190","깃발"
"191","어머니"
"192","자존심"
"193","해적질당하는"
"194","것"
"195","나"
"196","불쾌"
"197","아버지"
"198","앞"
"199","어머니"
"200","명랑"
"201","명랑"
"202","일"
"203","이해하기"
"204","상냥"
"205","명랑"
"206","나"
"207","처음"
"208","어머니"
"209","바보"
"210","화"
"211","여자"
"212","안"
"213","거"
"214","아버지였다똑깍"
"215","문"
"216","소리"
"217","계단"
"218","고요"
"219","속"
"220","사그라졌다그"
"221","뒤"
"222","성격"
"223","이상자"
"224","생각"
"225","아버지"
"226","소통부재가근거"
"227","정황"
"228","것"
"229","정리"
"230","되었다대학교"
"231","학년"
"232","때"
"233","사수"
"234","끝"
"235","입학한"
"236","아버지"
"237","적당한"
"238","몸피"
"239","음식"
"240","소식가"
"241","소"
"242","남자"
"243","어머니"
"244","나"
"245","설득"
"246","이해"
"247","말투"
"248","듯"
"249","정갈한"
"250","남자"
"251","표본"
"252","말"
"253","수"
"254","것"
"255","그때"
"256","나"
"257","아버지"
"258","너"
"259","명랑한"
"260","것"
"261","말"
"262","너희"
"263","아버지"
"264","말"
"265","나"
"266","말"
"267","어머니"
"268","끝"
"269","보랏빛"
"270","붓꽃"
"271","나"
"272","어머니"
"273","때"
"274","아버지"
"275","치부"
"276","것"
"277","어머니"
"278","성깔"
"279","사"
"280","개월"
"281","전"
"282","공영주차장"
"283","관리실"
"284","족발"
"285","배달"
"286","길"
"287","공영주차장"
"288","관리실"
"289","두"
"290","평"
"291","남짓"
"292","공간"
"293","집기들"
"294","원룸"
"295","한가한"
"296","틈"
"297","뭉치"
"298","주변"
"299","소상인들"
"300","덕분"
"301","배달"
"302","공영주차장"
"303","뒷골목"
