"","noun"
"1","천종"
"2","숙"
"3","홈메이"
"4","눈꺼풀"
"5","위"
"6","빛"
"7","티엉은"
"8","반사적"
"9","눈"
"10","방안"
"11","하얀빛"
"12","차"
"13","늦잠"
"14","티엉은"
"15","당혹"
"16","꿈"
"17","때문"
"18","것"
"19","고향"
"20","마을"
"21","꿈"
"22","구릉"
"23","카사바"
"24","밭들"
"25","산사태"
"26","흙담집"
"27","장대"
"28","옷가지"
"29","어른"
"30","바나나"
"31","나무"
"32","길"
"33","사람들"
"34","사탕수수"
"35","노인"
"36","바구니"
"37","등"
"38","남자"
"39","닭"
"40","아이"
"41","업"
"42","여자"
"43","그"
"44","하나"
"45","티엉을"
"46","시선"
"47","티엉은"
"48","곳"
"49","곳"
"50","막막함"
"51","눈물"
"52","잠"
"53","꿈"
"54","하노이"
"55","여자"
"56","중리를"
"57","탓"
"58","것"
"59","며칠"
"60","전"
"61","티엉은"
"62","큰길"
"63","마트에"
"64","노파"
"65","품목들"
"66","적"
"67","쪽지"
"68","손"
"69","식품"
"70","관"
"71","때"
"72","얼굴빛"
"73","창백한"
"74","한"
"75","여자"
"76","이상한"
"77","행동"
"78","시식용"
"79","돼지고기"
"80","집어먹고는"
"81","음식"
"82","입"
"83","것"
"84","표정"
"85","여자"
"86","시식코너"
"87","행동"
"88","되풀이"
"89","티엉은"
"90","여자"
"91","시선"
"92","여자"
"93","자신"
"94","동족"
"95","것"
"96","여자"
"97","생각"
"98","한"
"99","듯"
"100","티엉과"
"101","눈"
"102","웃음"
"103","여자"
"104","티엉에게"
"105","베트남어로"
"106","베트남사람"
"107","티엉이"
"108","고개"
"109","여자"
"110","티엉"
"111","손"
"112","잡아끌었다"
"113","티엉을"
"114","자판기"
"115","옆"
"116","의자"
"117","음료수"
"118","두"
"119","잔"
"120","음료수"
"121","자신"
"122","하노이에서"
"123","티엉은"
"124","베트남"
"125","사람"
"126","고향사람"
"127","처음"
"128","경계"
"129","여자"
"130","이야기"
"131","여자"
"132","말"
"133","자신"
"134","이름"
"135","중리라고"
"136","한국에"
"137","지"
"138","일"
"139","년"
"140","채"
"141","티엉처럼"
"142","베트남에서"
"143","중개인"
"144","소개"
"145","남편"
"146","자신"
"147","이야기"
"148","중리가"
"149","헛구역질"
"150","나"
"151","아기"
"152","입덧"
"153","울상"
"154","티엉은"
"155","말"
"156","중리"
"157","사정"
"158","축하"
"159","이상"
"160","말"
"161","중리를"
"162","중리가"
"163","중리는"
"164","눈물"
"165","말"
"166","엄마"
"167","중리"
"168","말"
"169","순간"
"170","티엉도"
"171","고향생각"
"172","눈물"
"173","티엉과"
"174","중리는"
"175","서로"
"176","감정"
"177","한참"
"178","직전"
"179","중리가"
"180","말"
"181","베트남에"
"182","사랑"
"183","사람"
"184","때"
"185","한"
"186","동네"
"187","사람"
"188","사람"
"189","언제"
"190","나"
"191","사람"
"192","것"
"193","막연한"
"194","희망"
"195","아기"
"196","이젠"
"197","끝"
"198","중리"
"199","막막함"
"200","가슴"
"201","티엉은"
"202","꿈속"
"203","막막함"
"204","주위"
"205","노파"
"206","다섯"
"207","달"
"208","티엉이"
"209","노파"
"210","집"
"211","것"
"212","여성회관"
"213","사회복지사"
"214","통해"
"215","남편"
"216","사별한"
"217","할머니"
"218","가족"
"219","살"
"220","사람"
"221","티엉도"
"222","이혼"
"223","데"
"224","차"
"225","노파"
"226","자리"
"227","딸"
"228","티엉은"
"229","말"
"230","심장"
"231","마음"
"232","노파"
"233","집"
"234","노파"
"235","터"
"236","때"
"237","문"
"238","쾅쾅"
"239","텐데"
"240","조용"
"241","쯧쯧"
"242","혀"
"243","차"
"244","한심"
"245","듯"
"246","노파"
"247","시선"
"248","마음"
"249","치"
"250","노파"
"251","거실"
"252","소파"
"253","텔레비전"
"254","시간"
"255","티엉은"
"256","방문"
"257","노파"
"258","창"
"259","햇빛"
"260","저"
"261","티엉은"
"262","안도"
"263","숨"
"264","어깨"
"265","티엉은"
"266","햇빛"
"267","속"
"268","먼지알갱이"
"269","먼지알갱이들이"
"270","와글와글"
"271","생명체"
"272","꿈속"
"273","햇빛"
"274","티엉은"
"275","이상"
"276","생각"
"277","고개"
"278","부챗살"
"279","햇빛"
"280","벽"
"281","사진액자위"
"282","노파"
"283","가족사진"
"284","젊잖게"
"285","남편"
"286","노파"
"287","빼닮은"
"288","아들딸"
"289","사진"
"290","사진속"
"291","노파"
"292","지금"
"293","모습"
"294","사람"
"295","것"
"296","팬"
"297","주름살"
"298","군살"
"299","얼굴"
"300","모습"
"301","것"
"302","사진"
"303","때"
"304","티엉은"
"305","우울"
"306","자신"
"307","노력해도"
"308","노파"
"309","가족"
"310","수"
"311","잠시"
"312","사진"
"313","티엉은"
"314","노파"
"315","방문"
"316","앞"
"317","노크"
"318","손"
"319","손잡이"
"320","오른쪽"
"321","소리"
"322","티엉은"
"323","순간"
"324","멈칫"
"325","방안"
"326","커튼"
"327","방안"
"328","문사이로"
"329","빛"
"330","방안"
"331","노파"
"332","죽"
"333","듯"
"334","이불"
"335","채"
"336","노파"
"337","모습"
"338","화장실"
"339","거울"
"340","거미"
"341","연상케"
"342","몸통"
"343","다리"
"344","거미"
"345","거울"
"346","모습"
"347","저"
"348","존재"
"349","확인"
"350","것"
"351","티엉은"
"352","거미"
"353","언제"
"354","거울"
"355","발견"
"356","때"
"357","곤충"
"358","사체"
"359","줄"
"360","거미"
"361","거울"
"362","위쪽"
"363","아래쪽"
"364","이동해"
"365","티엉은"
"366","거미"
"367","두"
"368","생명"
