"","noun"
"1","박"
"2","아저씨"
"3","녕"
"4","그녀"
"5","죽"
"6","다음날"
"7","그녀"
"8","답문"
"9","않았다비로소"
"10","그녀"
"11","죽음"
"12","실감했다연락을"
"13","그녀"
"14","한사람"
"15","아니었다플라나리아처럼"
"16","증식한"
"17","그녀"
"18","누구"
"19","처음"
"20","의문"
"21","들었다저녁"
"22","일곱"
"23","시"
"24","시각"
"25","그녀"
"26","차"
"27","도"
"28","위"
"29","전복"
"30","그"
"31","그녀"
"32","통화"
"33","중"
"34","그"
"35","휴대폰"
"36","그녀"
"37","차"
"38","소리"
"39","음악"
"40","그"
"41","차바퀴"
"42","빗길"
"43","유리"
"44","소리"
"45","그녀"
"46","피"
"47","길바닥"
"48","소리"
"49","빗소리"
"50","마지막"
"51","그"
"52","귀"
"53","속"
"54","비"
"55","소리"
"56","그"
"57","귀"
"58","하수구멍"
"59","빗소리"
"60","그녀"
"61","마지막"
"62","순간"
"63","휴대폰"
"64","전원"
"65","모양"
"66","경찰"
"67","사고현장"
"68","수거한"
"69","그녀"
"70","휴대폰"
"71","그"
"72","그녀"
"73","휴대폰"
"74","마지막"
"75","번호"
"76","그"
"77","것"
"78","그녀"
"79","휴대폰"
"80","통화"
"81","목록"
"82","그"
"83","번호들"
"84","그"
"85","그녀"
"86","일상적"
"87","대화들"
"88","고백들"
"89","그"
"90","그녀"
"91","죽음"
"92","핑계"
"93","거"
"94","것"
"95","생각"
"96","그"
"97","불쾌"
"98","그"
"99","수"
"100","일"
"101","그녀"
"102","휴대폰"
"103","주머니"
"104","집"
"105","뿐"
"106","길"
"107","그녀"
"108","세상"
"109","사실"
"110","믿겨지지"
"111","터널"
"112","지하철"
"113","속"
"114","그"
"115","유리창"
"116","자신"
"117","얼굴"
"118","그"
"119","집"
"120","그"
"121","책상"
"122","위"
"123","그녀"
"124","휴대폰"
"125","전원"
"126","휴대폰"
"127","투명한"
"128","비닐"
"129","팩"
"130","모음들이"
"131","휴대폰"
"132","버튼"
"133","그녀"
"134","그것"
"135","그"
"136","말"
"137","식사"
"138","어디"
"139","무엇"
"140","행적"
"141","의심"
"142","메시지"
"143","그녀"
"144","손끝"
"145","완성"
"146","터"
"147","수학"
"148","교사"
"149","그녀"
"150","문장부호"
"151","정확하게"
"152","단정한"
"153","문장"
"154","그"
"155","말"
"156","그녀"
"157","메시지"
"158","읽다보면"
"159","그"
"160","그녀"
"161","자신"
"162","귀"
"163","대"
"164","말"
"165","소리"
"166","것"
"167","아침"
"168","휴대폰"
"169","그"
"170","그녀"
"171","목소리"
"172","것"
"173","고개"
"174","손끝"
"175","비닐"
"176","그녀"
"177","휴대폰"
"178","그녀"
"179","죽"
"180","다음날"
"181","그"
"182","과학"
"183","실험실"
"184","수업"
"185","진행"
"186","플라나리아"
"187","몸"
"188","반"
"189","누군가"
"190","그"
"191","질문"
"192","그"
"193","질문한"
"194","학생"
"195","두리번댔다"
"196","실험실"
"197","창"
"198","암막"
"199","커튼"
"200","얼굴"
"201","학생들"
"202","저"
"203","해부용"
"204","메스"
"205","손"
"206","메스"
"207","질문한"
"208","학생"
"209","누구"
"210","수"
"211","그"
"212","허공"
"213","한"
"214","지점"
"215","대답"
"216","그럼요"
"217","플라나리아"
"218","재생력이"
"219","몸"
"220","말"
"221","그"
"222","접안렌즈"
"223","눈"
"224","확대"
"225","플라나리아"
"226","몸"
"227","메스"
"228","날"
"229","플라나리아"
"230","몸"
"231","그"
"232","무심하게"
"233","메스"
"234","날"
"235","그"
"236","그것"
"237","반"
"238","생물"
"239","교사"
"240","뒤"
"241","반복한"
"242","실험"
"243","플라나리아"
"244","이상"
"245","회복"
"246","것"
"247","기분"
"248","거"
"249","그녀"
"250","이상"
"251","전화연락"
"252","때문"
"253","첫"
"254","교시"
"255","수업"
"256","시작"
"257","무렵"
"258","그녀"
"259","연락"
"260","지루"
"261","당신"
"262","뭐"
"263","중"
"264","휴대폰"
"265","잠잠"
"266","그"
"267","실험용"
"268","가운"
"269","주머니"
"270","손"
"271","휴대폰"
"272","그"
"273","휴대폰"
"274","부옇게"
"275","액정"
"276","화면"
"277","그"
"278","안경"
"279","얼굴"
"280","그"
"281","평소"
"282","그녀"
"283","문자"
"284","학생들이"
"285","플라나리아"
"286","몸"
"287","동안"
"288","그"
"289","그녀"
"290","답문"
"291","그녀"
"292","사실"
"293","뒤"
"294","그"
"295","가운"
"296","주머니"
"297","속"
"298","진동음"
"299","그"
"300","마음"
"301","휴대폰"
"302","꺼내들어"
"303","문자"
"304","확인해"
"305","그녀"
"306","문자"
"307","수"
"308","일"
"309","거"
"310","그"
"311","생각"
"312","고객님"
"313","휴대폰"
"314","전원"
"315","연결"
"316","그"
"317","눈빛"
"318","플라나리아"
"319","단면"
"320","서늘"
"321","그녀"
"322","답문"
"323","그"
"324","그녀"
"325","죽음"
"326","실감"
"327","그"
"328","거"
"329","그녀"
"330","죽음"
"331","그녀"
"332","연결"
"333","끝났다"
"334","데"
"335","것"
"336","사실"
"337","그녀"
"338","때"
"339","그"
"340","그녀"
"341","그"
"342","그녀"
"343","학교"
"344","호선"
"345","끝"
"346","끝"
"347","지점"
"348","처음"
"349","그들"
"350","근무"
"351","나"
"352","호선"
"353","중심"
"354","서울역에서"
"355","저녁"
"356","맥주"
"357","횟수"
"358","데이트"
"359","한"
"360","다음날"
"361","둘"
"362","몸"
"363","그"
"364","아침"
"365","시"
"366","출근하기"
"367","잠"
"368","부족"
"369","수업"
"370","이외"
"371","잡무"
"372","그녀"
"373","담"
"374","추천"
"375","자기소개서"
"376","첨삭"
"377","업무"
"378","치"
"379","피곤한"
"380","상태"
"381","그"
"382","영화관"
"383","영화"
"384","무표정하게"
"385","맥주"
"386","한두"
"387","잔"
"388","몸"
"389","머리"
"390","바닥"
"391","대"
"392","뿐"
"393","그"
"394","피곤"
"395","서로"
"396","힘"
"397","그"
"398","횟수"
"399","학교"
"400","뒤"
"401","각자"
"402","집"
"403","그"
"404","이"
"405","수"
"406","휴대폰"
"407","때문"
"408","휴대폰"
"409","왕복"
"410","두"
"411","시간"
"412","거리"
"413","노선"
"414","지하철"
"415","몸"
"416","필요"
"417","사람들"
"418","어깨"
"419","서울역으로"
"420","대"
"421","그"
"422","호선"
"423","끝"
"424","끝"
"425","위치한"
"426","각자"
"427","방"
"428","서로"
"429","목소리"
"430","귀"
"431","휴대폰"
"432","번호"
"433","언제"
"434","서로"
"435","목소리"
"436","수"
"437","관계"
"438","것"
"439","폰섹스로"
"440","대체"
"441","수"
"442","무엇"
"443","당신"
"444","손"
"445","내"
"446","손"
"447","생각"
"448","눈"
"449","그녀"
"450","말"
"451","그"
"452","흥분"
"453","그녀"
"454","거짓"
"455","상상"
"456","수"
"457","정도"
"458","리얼하게"
"459","신음"
"460","그"
"461","통화만"
"462","몸"
"463","기분"
"464","수"
"465","몸"
"466","때"
"467","편리"
"468","절정"
"469","이"
"470","수"
"471","자신만"
"472","성적"
"473","환상"
"474","속"
"475","그녀"
"476","실제"
"477","육감적"
"478","유연"
"479","실제"
"480","그녀"
"481","노련하게"
"482","리드해"
"483","수"
"484","얼굴"
"485","수"
"486","말"
"487","그"
"488","절정"
"489","지점"
"490","서로"
"491","염려"
"492","따위"
"493","그"
"494","그녀"
"495","흥분"
"496","때"
"497","연기"
"498","그"
"499","이제"
"500","그"
"501","이상"
"502","그녀"
"503","통화"
"504","불가능"
"505","그"
"506","그동안"
"507","방"
"508","새삼"
"509","듯"
"510","방"
"511","대부분"
"512","가구들"
"513","전기제품"
"514","싱글"
"515","소형"
"516","제작"
"517","것들이었다"
"518","조립용"
"519","책걸상"
"520","세트"
"521","박스"
"522","배달"
"523","날"
"524","그"
"525","방안"
"526","맨손"
"527","그것"
"528","조립"
"529","그"
"530","설명서"
"531","대"
"532","부품들"
"533","연결하기"
"534","나사"
"535","그것들이"
"536","모양새"
"537","나"
"538","순간"
"539","그"
"540","곁"
"541","아무"
"542","의자"
"543","조립"
"544","그"
"545","뒷목"
"546","사람"
"547","자신"
"548","사실"
"549","그"
"550","적"
"551","그"
"552","연락"
"553","언제"
"554","그녀"
"555","대답"
"556","때문"
"557","그"
"558","책상"
"559","스탠드"
"560","불빛"
"561","아래"
"562","그녀"
"563","휴대폰"
"564","그것"
"565","그"
"566","눈빛"
"567","집요하게"
"568","시작"
"569","그"
"570","그녀"
"571","다정"
"572","통화"
"573","손"
"574","그녀"
"575","휴대폰"
"576","전원"
"577","불빛"
"578","휴대폰"
"579","그"
"580","그녀"
"581","심장"
"582","시작"
"583","소리"
"584","것"
"585","기분"
"586","귀"
"587","휴대폰"
"588","작동"
"589","소리"
"590","그"
"591","등"
"592","앞"
"593","긴장한"
"594","것"
"595","누군가"
"596","말"
"597","몸"
"598","것"
"599","뒤"
"600","전원"
"601","그녀"
"602","휴대폰"
"603","진동음"
"604","전원"
"605","문자"
"606","하나하나"
"607","시작"
"608","당신"
"609","날"
"610","아침"
"611","수업시간"
"612","그"
"613","그녀"
"614","문자"
"615","문자"
"616","시작"
"617","그녀"
"618","사실"
"619","카드사"
"620","사람들"
"621","문자"
"622","전송"
"623","그"
"624","그녀"
"625","죽음"
"626","뒤"
"627","문자들"
"628","하나씩"
"629","순간"
"630","숨"
"631","것"
"632","당신"
"633","오해한"
"634","것"
"635","나"
"636","오랜만"
"637","메신저"
"638","접속"
"639","여자"
"640","대화"
"641","것"
"642","답답하게"
"643","일"
"644","나"
"645","것"
"646","문자"
"647","그녀"
"648","마지막"
"649","통화"
"650","직전"
"651","그"
"652","그"
"653","때"
"654","그"
"655","중"
"656","그"
"657","동창회"
"658","여자"
"659","친구"
"660","메신저"
"661","대화"
"662","거"
"663","그녀"
