"","noun"
"1","이"
"2","희"
"3","선긋"
"4","기"
"5","이사"
"6","처음"
"7","반상회"
"8","참석"
"9","날"
"10","엄마"
"11","나"
"12","동"
"13","대표"
"14","집"
"15","사람"
"16","음식물"
"17","쓰레기"
"18","창밖"
"19","주민"
"20","회의"
"21","엘레베이터"
"22","전"
"23","경고문"
"24","베란다"
"25","밖"
"26","음식물"
"27","쓰레기"
"28","주민"
"29","목격"
"30","분"
"31","경비실"
"32","신고"
"33","라는"
"34","글귀"
"35","붓펜으로"
"36","때"
"37","감탄"
"38","정도"
"39","명필"
"40","다들"
"41","음식물"
"42","쓰레기"
"43","것"
"44","자기"
"45","거"
"46","증명"
"47","것"
"48","범인이"
"49","그거"
"50","때문"
"51","고양이"
"52","라고"
"53","말"
"54","말"
"55","사람"
"56","층"
"57","아저씨"
"58","사람"
"59","의심"
"60","표정"
"61","아저씨"
"62","아파트"
"63","엄마"
"64","우리"
"65","아파트"
"66","이사"
"67","것"
"68","말"
"69","말"
"70","집"
"71","아파트"
"72","뜻"
"73","도시고속도로"
"74","옆"
"75","지"
"76","삼십"
"77","년"
"78","여덟"
"79","동"
"80","아파트"
"81","뒤쪽"
"82","달동네"
"83","나"
"84","아파트"
"85","인근"
"86","영화"
"87","할렘"
"88","말"
"89","엄마"
"90","우리"
"91","집"
"92","베란다"
"93","을씨년"
"94","동산"
"95","거기"
"96","빈집들이"
"97","시"
"98","도시미화"
"99","사업"
"100","한다더니"
"101","정말"
"102","동네"
"103","곳곳"
"104","원색"
"105","그림들이"
"106","금"
"107","담벼락"
"108","병아리"
"109","모습"
"110","콩나무가"
"111","블록"
"112","전봇대"
"113","장면"
"114","피아노"
"115","건반"
"116","계단"
"117","너머"
"118","언덕길"
"119","무지개"
"120","무지개"
"121","너머"
"122","빈집들"
"123","생존권을"
"124","라는"
"125","글귀들이"
"126","그것"
"127","이야기"
"128","엄마"
"129","혼"
"130","그곳"
"131","가지"
"132","말"
"133","이사"
"134","엄마"
"135","예민"
"136","동"
"137","대표"
"138","텃세"
"139","불만"
"140","이웃집"
"141","사람들"
"142","마음"
"143","앞집"
"144","사람"
"145","쓰레기봉투"
"146","현관문"
"147","앞"
"148","습관"
"149","때론"
"150","거기"
"151","액체"
"152","저"
"153","사람들"
"154","저러는"
"155","거야"
"156","쓰레기"
"157","국물"
"158","쓰레기"
"159","라"
"160","엄마"
"161","신경질"
"162","내"
"163","나"
"164","밥"
"165","몇"
"166","숟갈"
"167","국그릇"
"168","위액"
"169","울컥거리"
"170","것"
"171","버스"
"172","가방"
"173","버스카드"
"174","때"
"175","생리대"
"176","나"
"177","구둣발들"
"178","사이"
"179","생리대"
"180","일곱"
"181","개"
"182","것"
"183","한"
"184","개"
"185","지"
"186","마음"
"187","누군가"
"188","학생"
"189","라"
"190","말해"
"191","생리대"
"192","한"
"193","개"
"194","나"
"195","담배"
"196","보관"
"197","주머니"
"198","때"
"199","기묘한"
"200","표정"
"201","아저씨들"
"202","눈"
"203","얼굴"
"204","한가운데"
"205","홍조"
"206","뭔가"
"207","냄새"
"208","듯"
"209","표정"
"210","등굣길"
"211","나"
"212","그림"
"213","집중"
"214","오전"
"215","아홉시"
"216","이십분"
"217","빛"
"218","아홉시"
"219","이십분"
"220","오십분"
"221","빛"
"222","형태"
"223","가장자리"
"224","투명하게"
"225","투명해지"
"226","지점"
"227","자연"
"228","것"
"229","내"
"230","목표"
"231","커튼"
"232","틈"
"233","직선"
"234","빛"
"235","선생님"
"236","머릿결"
"237","귓불"
"238","어깨"
"239","팔"
"240","곡선"
"241","나"
"242","장면"
"243","기억해"
"244","두"
"245","가르마에서"
"246","반사"
"247","빛"
"248","투명"
"249","머리칼"
"250","경계"
"251","때문"
"252","것"
"253","한계"
"254","투명한"
"255","빛"
"256","옆구리"
"257","반사"
"258","빛"
"259","그"
"260","쓸개즙"
"261","국"
"262","것"
"263","문제"
"264","엉망"
"265","나"
"266","그림"
"267","아침"
"268","짜증낼"
"269","작정"
"270","내"
"271","곁"
"272","선생님"
"273","그림"
"274","말"
"275","칠판"
"276","유리수"
"277","지수"
"278","문제"
"279","때문"
"280","말"
"281","빛"
"282","감동한"
"283","듯"
"284","표정"
"285","분필"
"286","글씨"
"287","감"
"288","내"
"289","지우개질"
"290","한"
"291","것"
"292","문제"
"293","힘"
"294","채"
"295","가장자리"
"296","투명함"
"297","표현"
"298","것"
"299","그걸"
"300","때"
"301","동작"
"302","수업"
"303","반"
"304","아이들"
"305","문제"
"306","것"
"307","내"
"308","문제"
"309","푼"
"310","것"
"311","것"
"312","뿐"
"313","그림"
"314","호들갑"
"315","그거야"
"316","뭐"
"317","유리수"
"318","라"
"319","대답"
"320","누구"
"321","것"
"322","생각"
"323","금"
"324","담벼락"
"325","팔다리"
"326","것"
"327","나"
"328","콩"
"329","덩굴"
"330","그림"
"331","것"
"332","팔"
"333","블록"
"334","나"
"335","전봇대"
"336","것"
"337","것"
"338","엄마"
"339","가지"
"340","나"
"341","동네"
"342","담배"
"343","적당한"
"344","곳"
"345","유치한"
"346","그림들"
"347","수"
"348","나"
"349","장소"
"350","꽃"
"351","담벼락"
"352","파랑새"
"353","담벼락"
"354","사이"
"355","한"
"356","사람"
"357","통과"
"358","정도"
"359","곳"
"360","동네"
"361","조용"
"362","서늘한"
"363","것"
"364","등덜미"
"365","긴장"
"366","속"
"367","나"
"368","담배"
"369","나"
"370","긴장"
"371","쓸쓸한"
"372","위안"
"373","수"
"374","가슴"
"375","그"
"376","장소"
"377","고양이"
"378","듬성한"
"379","털"
"380","삼색고양이"
"381","왼쪽"
"382","입가"
"383","점"
"384","수염"
"385","나"
"386","칼눈으로"
"387","모습"
"388","기분"
"389","날"
"390","입"
"391","리"
"392","소리"
"393","고양이"
"394","가방"
"395","참치"
"396","캔"
"397","시작"
"398","엄마"
"399","학교"
"400","급식"
"401","맛"
"402","참치"
"403","엄마"
"404","고추장맛"
"405","참치"
"406","캔"
"407","나"
"408","가게"
"409","고추장맛"
"410","참치"
"411","참치"
"412","뒤"
"413","고양이"
"414","담장"
"415","담장"
"416","사이"
"417","나"
"418","고양이"
"419","참치"
"420","장면"
"421","이상한"
"422","것"
"423","캔"
"424","점"
"425","나"
"426","고양이"
"427","틈"
"428","아무"
"429","터"
"430","고양이"
"431","캔"
"432","나"
"433","담배꽁초"
"434","누군가"
"435","것"
"436","신경"
"437","나"
"438","한"
"439","할머니"
"440","캔"
"441","것"
"442","적"
"443","입술"
"444","힘"
"445","무릎"
"446","짚"
"447","할머니"
"448","할머니"
"449","비닐봉지"
"450","무지개언덕"
"451","너머"
"452","것"
"453","적"
"454","비닐봉지"
"455","안"
"456","페트병"
"457","콜라"
"458","것들"
"459","나"
"460","것"
"461","분명한"
"462","참치"
"463","캔"
"464","우리"
"465","아파트"
"466","후문"
"467","할머니"
"468","적"
"469","비"
"470","터"
"471","안개"
"472","저녁"
"473","낙엽"
"474","담"
"475","포대"
"476","위"
"477","누런"
"478","액체"
"479","페트병"
"480","복잡한"
"481","꽃무늬"
"482","솜바지"
"483","입"
"484","할머니"
"485","그걸"
"486","것"
"487","뭔가"
"488","고민"
"489","할머니"
"490","페트병"
"491","마개"
"492","안"
"493","액체"
"494","하수구"
"495","리어카"
"496","안"
"497","리어카"
"498","페트병"
"499","몇"
"500","개"
"501","플라스틱"
"502","요구르트"
"503","병"
"504","뭉치"
"505","할머니"
"506","리어카"
"507","잎"
"508","길"
"509","나"
"510","기분"
"511","저녁"
"512","풍경"
"513","수채"
"514","색연필"
"515","생각"
"516","물"
"517","노란색"
"518","은행잎들"
"519","먼바다"
"520","아득하게"
"521","안개"
"522","울트라마린과"
"523","다크브라운을"
"524","은회색"
"525","지"
"526","안개"
"527","부분"
"528","검정"
"529","경계"
"530","것"
"531","것"
"532","문제"
"533","엄마"
"534","나"
"535","그림"
"536","것"
"537","디자인전공"
"538","것"
"539","미술학원"
"540","나"
"541","생각해도"
