"","noun"
"1","실험"
"2","시"
"3","이"
"4","담"
"5","간단한"
"6","실험"
"7","간단"
"8","생각"
"9","간단"
"10","간단하게"
"11","결정"
"12","것"
"13","밥"
"14","먹을래"
"15","밥"
"16","것"
"17","일상생활"
"18","내"
"19","의사"
"20","생각"
"21","시간"
"22","결정"
"23","가운"
"24","내"
"25","밥"
"26","것"
"27","습관적"
"28","말"
"29","가운"
"30","입"
"31","사내"
"32","내"
"33","검지"
"34","진중한"
"35","눈길"
"36","붕대"
"37","대답"
"38","거"
"39","지"
"40","내"
"41","한"
"42","부목"
"43","다음"
"44","거기"
"45","붕대"
"46","한"
"47","바퀴"
"48","두"
"49","바퀴"
"50","사람"
"51","결정"
"52","거"
"53","대부분"
"54","습관적"
"55","경우"
"56","머리"
"57","생각하기"
"58","전"
"59","축적"
"60","정보"
"61","반사적"
"62","대답"
"63","때"
"64","가운"
"65","때"
"66","나"
"67","반사"
"68","신경"
"69","활발"
"70","때"
"71","집"
"72","놀고먹는"
"73","백수"
"74","선배"
"75","전화"
"76","안부"
"77","대화사이"
"78","틈"
"79","너"
"80","바"
"81","할래"
"82","때"
"83","집"
"84","놀고먹는"
"85","백수"
"86","선택권"
"87","누구"
"88","뺏길까봐"
"89","대답"
"90","선배"
"91","약품회사"
"92","사람"
"93","사람"
"94","실험"
"95","약품회사요"
"96","약"
"97","거예요"
"98","약"
"99","너"
"100","생활"
"101","궁해"
"102","선배"
"103","말"
"104","권위적"
"105","어감"
"106","때문"
"107","심기"
"108","건"
"109","것"
"110","움츠려들었다"
"111","집"
"112","간이"
"113","쪼그라드는"
"114","것"
"115","선배"
"116","말"
"117","간단"
"118","선배"
"119","선배"
"120","이번"
"121","혁신적"
"122","연고"
"123","그것"
"124","임상실험"
"125","것"
"126","것"
"127","권위적"
"128","선배"
"129","어투"
"130","애정"
"131","것"
"132","간단한"
"133","인적사항"
"134","기재"
"135","인적사항"
"136","가운"
"137","형식적"
"138","질문"
"139","지루해서"
"140","하품"
"141","지경"
"142","질문들"
"143","헌혈"
"144","때"
"145","비슷"
"146","과거병력"
"147","병"
"148","습관적"
"149","약"
"150","지"
"151","불특정"
"152","다수"
"153","성경험"
"154","한"
"155","적"
"156","후천성"
"157","면역"
"158","결핍증"
"159","징후"
"160","노골적"
"161","불쾌한"
"162","질문들이"
"163","질문"
"164","전"
"165","아니오를"
"166","대답"
"167","저"
"168","질문"
"169","중"
"170","하나"
"171","질문"
"172","네"
"173","삶"
"174","사람들"
"175","잔"
"176","질문"
"177","지"
"178","의문"
"179","얘기"
"180","조심"
"181","보안유지"
"182","시"
"183","법적처벌과"
"184","책임"
"185","나"
"186","대답하기"
"187","전"
"188","아니오에"
"189","체크"
"190","가운"
"191","얼굴"
"192","말"
"193","찬물바가지"
"194","것"
"195","정신"
"196","습관적"
"197","아니오할"
"198","뻔"
"199","입"
"200","채"
"201","상태"
"202","실험"
"203","회사"
"204","사활"
"205","중요한"
"206","것"
"207","때문"
"208","연고"
"209","성분"
"210","효과"
"211","말"
"212","수"
"213","그것"
"214","유출"
"215","가능성"
"216","때문"
"217","효과"
"218","말"
