"","noun"
"1","사익"
"2","찬"
"3","입체적"
"4","불"
"5","당숙"
"6","사람"
"7","세"
"8","가지"
"9","사실"
"10","수의사"
"11","아버지"
"12","것"
"13","금고"
"14","하나"
"15","것"
"16","허언증"
"17","이복누이"
"18","감옥"
"19","것"
"20","것"
"21","급박한"
"22","어조"
"23","냉정"
"24","채"
"25","당숙"
"26","말"
"27","것"
"28","나"
"29","것"
"30","궁금"
"31","당숙"
"32","나"
"33","관계"
"34","하나"
"35","금고"
"36","금고"
"37","금고"
"38","금고긴"
"39","금고"
"40","금고"
"41","뭐"
"42","것"
"43","당연한"
"44","말"
"45","연"
"46","아버지"
"47","누이"
"48","감옥"
"49","당숙"
"50","한"
"51","세"
"52","가지"
"53","사실"
"54","중"
"55","나"
"56","유일하게"
"57","관련"
"58","수"
"59","것"
"60","금고"
"61","말"
"62","금고"
"63","때문"
"64","골치"
"65","차"
"66","그"
"67","보안"
"68","시스템"
"69","특이"
"70","뭐라더라"
"71","홍채"
"72","아저씨"
"73","아버지"
"74","눈"
"75","어젯밤"
"76","그"
"77","나"
"78","이상"
"79","아버지"
"80","지"
"81","이십년"
"82","와중"
"83","당숙"
"84","부"
"85","통보"
"86","나"
"87","상황"
"88","이해"
"89","수"
"90","그것"
"91","당숙"
"92","마찬가지"
"93","터"
"94","자세한"
"95","것"
"96","일"
"97","자제하기"
"98","밤"
"99","열시"
"100","전화"
"101","것"
"102","서로"
"103","도움"
"104","것"
"105","시간"
"106","아버지"
"107","얼굴"
"108","맥락막"
"109","뒤편"
"110","오목한"
"111","이마"
"112","쌍꺼풀"
"113","투박한"
"114","두"
"115","개"
"116","콧볼"
"117","턱"
"118","흉터"
"119","자잘한"
"120","부위들이"
"121","기억"
"122","속"
"123","산발적"
"124","하나"
"125","를"
"126","시작"
"127","그것"
"128","초상화"
"129","콜라주"
"130","법"
"131","형상"
"132","즉각적"
"133","조립"
"134","괴상한"
"135","몽타주"
"136","나는"
"137","입"
"138","빠끔거리"
"139","몰골"
"140","형편"
"141","나머지"
"142","나"
"143","그"
"144","몽타주"
"145","주장"
"146","무시"
"147","나"
"148","그때"
"149","얼굴"
"150","기억"
"151","필요성"
"152","나"
"153","아버지"
"154","내"
"155","기억"
"156","속"
"157","누군가"
"158","몽타주"
"159","신원"
"160","확인"
"161","수"
"162","것"
"163","증인"
"164","수"
"165","사람"
"166","얼마"
"167","아버지"
"168","나"
"169","사람"
"170","어머니"
"171","이복누이"
"172","정도"
"173","누나"
"174","얼굴"
"175","아버지"
"176","지"
"177","어머니"
"178","생각"
"179","어머니"
"180","어머니"
"181","나"
"182","어머니"
"183","기억하기"
"184","것"
"185","아버지"
"186","이"
"187","아버지"
"188","내"
"189","호통"
"190","수"
"191","때문"
"192","진짜"
"193","아버지"
"194","얼굴"
"195","나"
"196","기억"
"197","아버지"
"198","모습"
"199","뇌리"
"200","나"
"201","분명"
"202","아버지"
"203","기억"
"204","엉뚱한"
"205","사람"
"206","기억"
"207","꼴"
"208","것"
"209","아버지"
"210","몽타주"
"211","비참해지"
"212","것"
"213","나"
"214","그"
"215","증인"
"216","포기"
"217","아버지"
"218","얼굴"
"219","몽타주"
"220","눈"
"221","꿈뻑거리며"
"222","나"
"223","아버지"
"224","아버지"
"225","아버지"
"226","동공"
"227","빛"
"228","그것"
"229","홍채"
"230","느슨"
"231","때문"
"232","안구"
"233","조절"
"234","시신경"
"235","때문"
"236","근본적"
"237","뇌"
"238","근육"
"239","행위"
"240","정지"
"241","때문"
"242","뇌"
"243","속"
"244","저장"
"245","사람"
"246","몇"
"247","명"
"248","안"
"249","몰살"
"250","생각"
"251","가늠"
"252","수"
"253","아버지"
"254","수의사"
"255","사람"
"256","동물을"
"257","기억"
"258","것"
"259","사람"
"260","대"
"261","동물"
"262","구제역"
"263","처형"
"264","것"
"265","다행"
"266","아버지"
"267","명색"
"268","수의사"
"269","그것"
"270","대동물"
"271","전문"
"272","수의사"
"273","동물을"
"274","치료하기"
"275","평생"
"276","투"
"277","당신"
"278","치하"
"279","유치"
"280","단순한"
"281","비교"
"282","금물"
"283","생각"
"284","동물을"
"285","아버지"
"286","동물"
"287","아버지"
"288","어머니"
"289","수"
"290","아버지"
"291","아버지"
"292","마지막"
"293","것"
"294","무엇"
"295","아버지"
"296","마지막"
"297","생각"
"298","아버지"
"299","세상"
"300","존재"
"301","것"
"302","시선"
"303","그것"
"304","아버지"
"305","눈빛"
"306","의미"
"307","뜻"
"308","사람"
"309","문제"
"310","금고"
"311","눈빛"
"312","유효한가"
"313","것"
"314","어디"
"315","불빛"
"316","있다면야"
"317","죽"
"318","자"
"319","눈"
"320","빛"
"321","것"
"322","눈"
"323","부패"
"324","홍채"
"325","변질"
"326","한"
"327","금고"
"328","아버지"
"329","눈빛"
"330","수"
"331","눈"
"332","소통"
"333","수"
"334","점"
"335","금고"
"336","소통"
"337","수"
"338","상대"
"339","아버지"
"340","점"
"341","아버지"
"342","눈빛"
"343","의미"
"344","아버지"
"345","흔적"
"346","저장"
"347","금고"
"348","아버지"
"349","일부"
"350","한"
"351","가지"
"352","뚜렷"
"353","기억"
"354","금고"
"355","평소"
"356","금고"
"357","사람"
"358","말"
"359","아버지"
"360","금고"
"361","경황"
"362","것"
"363","말"
"364","아버지"
"365","발"
"366","전"
"367","금고"
"368","열"
"369","수"
"370","나"
"371","아버지"
"372","땅"
"373","전"
"374","아버지"
"375","시신"
"376","홍채인식기"
"377","앞"
"378","눈알"
"379","한"
"380","쪽"
"381","대"
"382","충동"
"383","오른쪽"
"384","왼쪽"
"385","상관"
"386","오른쪽"
"387","왼쪽"
"388","왼쪽"
"389","오른쪽"
"390","대"
"391","테"
"392","두"
"393","눈"
"394","사이"
"395","격"
"396","정도"
"397","아버지"
"398","전"
"399","아버지"
"400","눈"
"401","전"
"402","아버지"
"403","수정체"
"404","안"
"405","구더기"
"406","아늑하게"
"407","전"
"408","전"
"409","아버지"
"410","금고"
"411","앞"
"412","수"
"413","아버지"
"414","눈알"
"415","보관"
"416","수"
"417","이야기"
"418","지문"
"419","손가락"
"420","하나"
"421","지"
"422","당숙"
"423","내"
"424","한"
"425","것"
"426","동의"
"427","때문"
"428","데"
"429","바"
"430","죽"
"431","시신"
"432","눈꺼풀"
"433","인식기"
"434","앞"
"435","대"
"436","것"
"437","수"
"438","그것"
"439","시신"
"440","적절한"
"441","예우"
"442","금고"
"443","문"
"444","사실"
"445","또"
"446","한편"
"447","농촌"
"448","대동물"
"449","수의사"
"450","사람"
"451","대단한"
"452","거"
"453","데"
"454","생각"
"455","그것"
"456","허탕"
"457","것"
"458","문"
"459","안"
"460","허접"
"461","쓰레기"
"462","것들만"
"463","가득"
"464","김빠지는"
"465","일"
"466","아버지"
"467","안"
"468","물건"
"469","의미"
"470","소중한"
"471","것"
"472","수"
"473","거기"
"474","것"
"475","쓰레기"
"476","보물"
"477","그것"
"478","아버지"
"479","내"
"480","유산"
"481","당숙"
"482","전화"
"483","고민"
"484","거듭"
"485","나"
"486","친구"
"487","성혁에게"
"488","전화"
"489","열두시"
"490","반"
"491","성혁이라면"
"492","잠자리"
"493","거란"
"494","확신"
"495","그"
"496","번호"
"497","그"
"498","전화"
"499","금고"
"500","하나"
"501","것"
"502","금고"
"503","필요"
"504","모양"
"505","성혁"
"506","질문"
"507","속"
"508","금고"
"509","장만"
"510","정도"
"511","진귀한"
"512","무엇"
"513","내"
"514","수중"
"515","궁금"
"516","눈치"
"517","나"
"518","아버지"
"519","그"
"520","금고"
"521","아버지"
"522","유산"
"523","은유"
"524","생각"
"525","모양"
"526","축하"
"527","일"
"528","아버지"
"529","것"
"530","죽음"
"531","유산"
"532","별개"
"533","문제"
"534","키득거리는"
"535","성혁은"
"536","죽음"
"537","유산"
"538","일맥상통"
"539","문제"
"540","판단"
"541","오랫동안"
"542","왕래"
"543","아버지"
"544","소식"
"545","빚"
"546","문제"
"547","부양"
"548","문제"
"549","따위"
"550","유산"
"551","상속"
"552","것"
"553","의미"
"554","희소식"
"555","것"
"556","희소식"
"557","것"
"558","년"
"559","전"
"560","집"
"561","마련"
"562","대출한"
"563","돈"
"564","얼마"
"565","천정부지"
"566","이자"
"567","나"
"568","금고"
"569","기대"
"570","거"
"571","만한"
"572","이유"
"573","하나"
"574","충족"
"575","셈"
"576","나"
"577","성혁에게"
"578","홍채인식금고"
"579","이야기"
"580","너"
"581","것"
"582","성혁은"
"583","흥미"
"584","듯"
"585","농촌"
"586","대동물"
"587","수의사"
"588","거대한"
"589","비밀"
"590","무엇"
"591","내"
"592","반문"
"593","성혁은"
"594","이번"
"595","금고"
"596","비밀"
"597","동일시하"
"598","거대한"
"599","비밀"
"600","것"
"601","리"
"602","거대한"
"603","것"
"604","아버지"
"605","금고"
"606","요즘"
"607","금고"
"608","물건"
"609","말"
"610","우리"
"611","집"
"612","금고"
"613","열쇠"
"614","것"
"615","데"
"616","열쇠"
"617","여분"
"618","두"
"619","개"
"620","싸구려"
"621","데"
"622","문제"
"623","금고"
"624","만해"
"625","너"
"626","금고"
"627","뭐"
"628","나"
"629","것들"
"630","성혁이"
"631","대답"
"632","것"
"633","중요한"
"634","것"
"635","금고"
"636","와이프"
"637","의심"
"638","테"
"639","금고"
"640","귀중한"
"641","것"
"642","금고"
"643","자체"
"644","존재"
"645","금고"
"646","기만적"
"647","물건"
"648","순간"
"649","소중한"
"650","것"
"651","것"
"652","기대"
"653","나"
"654","경우"
"655","아내"
"656","연애시절"
"657","편지"
"658","따위"
"659","것들을"
"660","두"
"661","아내"
"662","때"
"663","만한"
"664","것들"
"665","말"
"666","누구"
"667","만큼"
"668","사소"
"669","자질구레한"
"670","것"
"671","거기"
"672","만한"
"673","설득력"
"674","것들"
"675","나"
"676","안"
"677","것"
"678","아내"
"679","두려움"
"680","부록"
"681","불신"
"682","나"
"683","안"
"684","뭔가"
"685","내"
"686","의지"
"687","수"
"688","나"
"689","종이쪼가리"
"690","따위"
"691","것"
"692","나"
"693","성혁"
"694","이야기"
"695","나는"
"696","편지"
"697","바꿔치기해서"
"698","이혼서류"
"699","상상"
"700","것"
"701","아내"
"702","종이"
"703","생각"
"704","테"
"705","죽"
"706","때"
"707","그걸"
"708","연애편지"
"709","테"
"710","진심"
"711","나"
"712","그"
"713","대답"
"714","진심"
"715","생각"
"716","점"
"717","거짓말"
"718","금고"
"719","때"
"720","아내"
"721","나"
"722","기분"
"723","금고"
"724","열쇠"
"725","심정"
"726","문제"
"727","나"
"728","거기"
"729","뭐"
"730","순간"
"731","발생"
"732","테"
"733","나"
"734","거기"
"735","중요한"
"736","것"
"737","지"
"738","착각"
"739","테"
"740","너"
"741","문제"
"742","비슷한"
"743","경우"
"744","아버지"
"745","금고"
"746","발견하자"
"747","거기"
"748","대단한"
"749","의미"
"750","거잖아"
"751","성혁은"
"752","내"
"753","금고"
"754","실망"
"755","뿐"
"756","말"
"757","실수"
"758","아들"
"759","너"
"760","물건"
"761","말"
"762","금고"
"763","한"
"764","안"
"765","물건"
"766","오"
"767","아버지"
"768","것"
"769","자식"
"770","나"
"771","수령"
"772","고향"
"773","것"
"774","당숙"
"775","그"
"776","키"
"777","얼굴"
"778","한"
"779","초"
"780","사내"
"781","얼마"
"782","전"
"783","염색"
"784","한"
"785","모양"
"786","얼마"
"787","머리"
"788","나"
"789","당숙"
"790","앞"
"791","그"
"792","주머니"
"793","손"
"794","내"
"795","악수"
"796","그"
"797","손"
"798","건조"
"799","나머지"
"800","나"
"801","불쾌감"
"802","이"
"803","손"
"804","당숙"
"805","나"
"806","곳"
"807","재"
"808","집터"
"809","때"
"810","아버지"
"811","어머니"
"812","나"
"813","이복누이"
"814","곳"
"815","아버지"
"816","화재"
"817","때문"
"818","화재"
"819","것"
"820","시신"
"821","수"
"822","시신"
"823","때"
"824","불"
"825","마을"
"826","방치"
"827","사실"
"828","나"
"829","나"
"830","숯"
"831","더미"
"832","앞"
"833","입"
"834","틀어쥐었다"
"835","사방"
"836","아버지"
"837","잔해들"
"838","나"
"839","마을"
"840","이장"
"841","당숙"
"842","경찰서"
"843","참"
"844","당숙"
"845","눈썹"
"846","내"
"847","말"
"848","서울에서"
"849","처리"
"850","일"
"851","제약회사"
"852","일"
"853","약"
"854","나"
"855","자네"
"856","이복누이"
"857","정신"
"858","이상한"
"859","여자"
"860","말"
"861","당숙"
"862","고개"
"863","집"
"864","불"
"865","것"
"866","누나"
"867","불가능한"
"868","일"
"869","나"
"870","생각"
"871","누나"
"872","수"
"873","것"
"874","누나"
"875","때"
"876","아버지"
"877","첫"
"878","번째"
"879","부인"
"880","누나"
"881","음독자살"
"882","시도"
"883","결과"
"884","친모"
"885","사망"
"886","누나"
"887","운"
"888","부인"
"889","자살"
"890","이유까진"
"891","수"
"892","아무"
"893","나"
"894","사실"
"895","귀띔"
"896","적"
"897","때문"
"898","아버지"
"899","이혼"
"900","후"
"901","어머니"
"902","일"
"903","두"
"904","그"
"905","양반"
"906","사람"
"907","데"
"908","재주"
"909","뿐"
"910","사람"
"911","독극물"
"912","누나"
"913","머리"
"914","이상"
"915","나"
"916","누나"
"917","말"
"918","생각"
"919","정도"
"920","말"
"921","말"
"922","바람"
"923","문제"
"924","누나"
"925","태생"
"926","거짓말쟁이"
"927","누나"
"928","뒤"
"929","거짓말"
"930","엄마"
"931","자신"
"932","네스퀵이라면서"
"933","농약"
"934","혼수상태"
"935","누나"
"936","주장"
"937","그것"
"938","정신"
"939","누나"
"940","한"
"941","최초"
"942","거짓말"
"943","불과"
"944","일곱"
"945","살"
"946","불과"
"947","누나"
"948","어머니"
"949","약"
"950","자기"
"951","리"
"952","누나"
"953","피해자"
"954","자"
"955","기구한"
"956","사람"
"957","누나"
"958","열두"
"959","살"
"960","해"
"961","아버지"
"962","나"
"963","어머니"
"964","두"
"965","번째"
"966","부인"
"967","어머니"
"968","아버지"
"969","동물병원"
"970","애완견"
"971","견주였다"
"972","당시"
"973","어머니"
"974","서울에서"
"975","여자대학"
"976","고향"
"977","참"
"978","집"
"979","페키니즈"
"980","한"
"981","마리"
"982","발정"
"983","중성화수술을"
"984","생각한"
"985","어머니"
"986","마을"
"987","하나"
"988","동물병원"
"989","거기"
"990","아버지"
"991","신호"
"992","것"
"993","어머니"
"994","쪽"
"995","어머니"
"996","개"
"997","고환"
"998","의사"
"999","야릇한"
"1000","본능"
"1001","말끔한"
"1002","가운"
"1003","수술"
"1004","성심성의껏"
"1005","설명"
"1006","의사"
"1007","진지한"
"1008","모습"
"1009","늠름해"
"1010","것"
"1011","아버지"
"1012","어머니"
"1013","추파"
"1014","뭔가"
"1015","개"
"1016","아버지"
"1017","눈"
"1018","어머니"
"1019","얼굴"
"1020","수술"
"1021","상처"
"1022","개"
"1023","수컷"
"1024","본능"
"1025","전"
"1026","아버지"
"1027","어머니"
"1028","임신"
"1029","데"
"1030","성공"
"1031","과묵한"
"1032","시골"
"1033","수의사"
"1034","아버지"
"1035","쾌활"
"1036","당돌한"
"1037","어머니"
"1038","수"
"1039","것"
"1040","아버지"
"1041","하루"
"1042","마주"
"1043","것"
"1044","동물들"
"1045","딸"
"1046","하나"
"1047","고단한"
"1048","홀아비"
"1049","아버지"
"1050","삶"
"1051","날"
"1052","매력적"
"1053","어머니"
"1054","등장"
"1055","아버지"
"1056","나머지"
"1057","어머니"
"1058","거부"
"1059","수"
"1060","것"
"1061","결혼"
"1062","후"
"1063","아버지"
"1064","어머니"
