"","noun"
"1","이"
"2","희"
"3","교시"
"4","언어"
"5","첫"
"6","번째"
"7","문제"
"8","상황"
"9","설명"
"10","것"
"11","그녀"
"12","하루"
"13","세"
"14","문제"
"15","월급"
"16","대비해"
"17","그"
"18","적당한"
"19","노동량"
"20","것"
"21","책"
"22","돈"
"23","벌"
"24","수"
"25","사실"
"26","것"
"27","말"
"28","줄"
"29","정도"
"30","능력"
"31","한"
"32","개"
"33","지문"
"34","세"
"35","개"
"36","문제"
"37","업무"
"38","끝났다"
"39","그녀"
"40","마음"
"41","회사생활"
"42","생각"
"43","이상한"
"44","회사"
"45","그녀"
"46","동료들"
"47","일"
"48","그"
"49","것"
"50","생각"
"51","일"
"52","한"
"53","달"
"54","세"
"55","문제"
"56","정도"
"57","문제"
"58","수준"
"59","형편"
"60","그녀"
"61","동료들"
"62","일"
"63","척"
"64","일과"
"65","대수"
"66","것"
"67","목소리"
"68","토의"
"69","척"
"70","생각하기"
"71","그대로"
"72","능력"
"73","자체"
"74","문제"
"75","사람들"
"76","한때"
"77","그녀"
"78","국문과"
"79","대학원생"
"80","지도교수"
"81","죽"
"82","뒤"
"83","이상하게"
"84","그녀"
"85","꿈"
"86","그녀"
"87","학업"
"88","자신"
"89","꿈"
"90","로스쿨"
"91","입시용"
"92","문항"
"93","재생산"
"94","것"
"95","아이디어"
"96","때"
"97","세"
"98","시간"
"99","만"
"100","세"
"101","문제"
"102","인고"
"103","노력"
"104","쥐어짜야"
"105","때"
"106","아홉"
"107","시간"
"108","간"
"109","개개"
"110","문제"
"111","걸작"
"112","때"
"113","문제"
"114","흥분한"
"115","나머지"
"116","동료들"
"117","모두"
"118","문제"
"119","자랑"
"120","동료들"
"121","그녀"
"122","문제"
"123","답"
"124","그녀"
"125","동료들이"
"126","지적"
"127","능력"
"128","총합"
"129","초월"
"130","자신"
"131","창의력"
"132","확인한"
"133","양"
"134","우월감"
"135","콧대"
"136","우뚝해져서는"
"137","도파민"
"138","폭풍"
"139","정신"
"140","채"
"141","소용돌이"
"142","모양"
"143","생성"
"144","회전은하"
"145","스케이터"
"146","연속"
"147","회전"
"148","간"
"149","원리적"
"150","유사성"
"151","문제"
"152","출제"
"153","때"
"154","그"
"155","김연아"
"156","수"
"157","문제"
"158","선물"
"159","김연아"
"160","수"
"161","접촉"
"162","방법"
"163","그녀"
"164","전화"
"165","것"
"166","김연아"
"167","수"
"168","응원"
"169","마음"
"170","금메달리스트"
"171","스케이트"
"172","날"
"173","날렵한"
"174","독해문제"
"175","출제"
"176","문제"
"177","각운동량보존법칙"
"178","이해"
"179","동원"
"180","연기"
"181","말"
"182","김연아가"
"183","그녀"
"184","사람"
"185","존경"
"186","말"
"187","문제"
"188","전"
"189","김연아가"
"190","회전"
"191","때"
"192","느긋한"
"193","우아함"
"194","몸"
"195","때"
"196","운동량"
"197","보존됨"
"198","속도"
"199","간절함"
"200","청년"
"201","생"
"202","희망"
"203","양상"
"204","물리학적"
"205","것"
"206","전달"
"207","그녀"
"208","대학시절"
"209","교수님"
"210","존경"
"211","사랑"
"212","교수님"
"213","소설"
"214","문학문제"
"215","출제하기"
"216","헌정"
"217","출제"
"218","성격"
"219","완성하기"
"220","교수님"
"221","작품"
"222","세계"
"223","전반"
"224","이해"
"225","보충"
"226","심화"
"227","감상"
"228","유도하기"
"229","날"
"230","혼수상태"
"231","후"
"232","타인들"
"233","머리"
"234","더듬이"
"235","것"
"236","발견한"
"237","주인공"
"238","혼란"
"239","작품"
"240","사람"
"241","모습"
"242","리"
"243","라는"
"244","독백"
"245","밑줄"
"246","을"
"247","뒤"
"248","에"
"249","생각"
"250","인간"
"251","신뢰"
"252","애정"
"253","허망"
"254","희망적"
"255","것"
"256","파악"
"257","요구"
"258","문제"
"259","그녀"
"260","교수님"
"261","소설"
"262","자신"
"263","문제"
"264","희망적"
"265","허망함"
"266","성찰"
"267","청년"
"268","자신"
"269","사명"
"270","통감"
"271","한"
"272","방울"
"273","눈물"
"274","그녀"
"275","업무량"
"276","비교"
"277","동료들"
"278","눈"
"279","시작"
"280","동료들"
"281","하루"
"282","세"
"283","문제씩"
"284","생산"
"285","그녀"
"286","기차"
"287","자기들"
"288","욕"
"289","방해하기"
"290","그"
"291","자신"
"292","무능함"
"293","촘스키가"
"294","글"
"295","욕"
"296","과학"
"297","전공자"
"298","과학"
"299","문제"
"300","출제"
"301","것"
"302","위험천만"
"303","않은가에"
"304","토론"
"305","푸코"
"306","저"
"307","번역"
"308","엉망"
"309","출제하기"
"310","적합"
"311","비난"
"312","문학문제"
"313","출제하기"
"314","독"
"315","바탕"
"316","시간"
"317","안"
"318","수"
"319","불가능한"
"320","임무"
"321","불만"
"322","노동력"
"323","하루"
"324","세"
"325","문제씩을"
"326","생산"
"327","그녀"
"328","존재"
"329","것"
"330","그"
"331","불편하게"
"332","것"
"333","하루"
"334","그녀"
"335","동료"
"336","중"
"337","한"
"338","인물"
"339","고려청자색"
"340","눈빛"
"341","우애경이"
"342","그녀"
"343","말"
"344","나는"
"345","약간"
"346","실수"
"347","때문"
"348","서울대에"
"349","이후"
"350","것"
"351","회사"
"352","문제"
"353","내"
"354","일"
"355","거라곤"
"356","상상"
"357","나"
"358","서울대에"
"359","나"
"360","사람"
"361","말"
"362","그녀는"
"363","우애경"
"364","진지하게"
"365","말"
"366","그런"
"367","생각"
"368","시절"
"369","비탄"
"370","거예요"
"371","무엇"
"372","수"
"373","가능성"
"374","누구"
"375","것"
"376","개인"
"377","잠재력"
"378","차이"
"379","경우"
"380","대부분"
"381","자신"
"382","잠재력"
"383","직시"
"384","전제"
"385","추론"
"386","시작"
"387","나"
"388","모습"
"389","검증"
"390","수"
"391","그것"
"392","스스로"
"393","성찰"
"394","과학적"
"395","방법"
"396","그녀는"
"397","말"
"398","생각"
"399","우애경"
"400","등"
"401","뒤"
"402","문제"
"403","모니터"
"404","이상한"
"405","소리"
"406","우애경이"
"407","시뻘건"
"408","얼굴"
"409","그녀"
"410","고개"
"411","갸우뚱"
"412","출제"
"413","골몰"
"414","출제"
"415","우애경"
"416","생각"
"417","우애경"
"418","화"
"419","결과"
"420","원인"
"421","다양하게"
"422","존재"
"423","수"
"424","그것"
"425","원인"
"426","원인"
"427","분류"
"428","한"
"429","줄"
"430","수"
"431","그녀"
"432","우애경의"
"433","화"
"434","결과"
"435","원"
"436","물리화학적"
"437","원인"
"438","심리적"
"439","원인"
"440","구분"
"441","생각"
"442","대"
"443","정리"
"444","생리"
"445","중"
"446","수"
"447","배"
"448","몸"
"449","피곤"
"450","스트레스"
"451","취약한"
"452","상태"
"453","수"
"454","물리적"
"455","상태"
"456","저혈당증"
"457","저혈당증"
"458","신경전달물질"
"459","불균형"
"460","초래"
"461","뉴런"
"462","전기신호"
"463","작동"
"464","원활하게"
"465","중"
"466","수"
"467","이유들"
"468","화"
"469","내"
"470","상황"
"471","관련"
"472","것"
"473","뿐"
"474","직접적"
"475","원인"
"476","이유"
"477","작동"
"478","그것"
"479","오"
"480","원인"
"481","뿐"
"482","규정"
"483","수"
"484","그녀"
"485","우애경의"
"486","분노"
"487","초래한"
"488","심리적"
"489","원인"
"490","생각"
"491","가능성"
"492","잠재력"
"493","차이"
"494","검토"
"495","말"
"496","기분"
"497","수"
"498","이유"
"499","중"
"500","아래"
"501","것"
"502","수"
"503","가능성과"
"504","잠재력"
"505","차이"
"506","검토하기"
"507","가능성과"
"508","잠재력"
"509","차이"
"510","말"
"511","동의"
"512","그"
"513","말"
"514","즉"
"515","표정"
"516","말투"
"517","기분"
"518","그"
"519","말"
"520","즉"
"521","아니면"
"522","모종"
"523","의도"
"524","그것"
"525","묵살"
"526","지점"
"527","상상"
"528","영역"
"529","과학적"
"530","추론"
"531","불"
"532","내용"
"533","중"
"534","무엇"
"535","해당"
"536","그것"
"537","화"
"538","나"
"539","한"
"540","직접적"
"541","원인"
"542","기분"
"543","찜찜"
"544","수"
"545","뭔가"
