"","noun"
"1","박윤"
"2","선"
"3","손"
"4","여자"
"5","시선"
"6","차창너머"
"7","허공"
"8","공중"
"9","아이"
"10","몸"
"11","데"
"12","무력해서"
"13","거리"
"14","사람"
"15","고개"
"16","만큼"
"17","를"
"18","다음"
"19","지상"
"20","여자"
"21","아이"
"22","몸"
"23","바닥"
"24","소리"
"25","표정"
"26","사람들"
"27","숨"
"28","고개"
"29","여자"
"30","뇌리"
"31","섬광"
"32","때부턴가"
"33","반복"
"34","현상"
"35","설명"
"36","수"
"37","정도"
"38","흐릿"
"39","만"
"40","지난날"
"41","틈"
"42","일"
"43","것"
"44","기시감"
"45","여자"
"46","이번"
"47","적"
"48","기억"
"49","결론"
"50","팔목"
"51","소름"
"52","줄"
"53","사건"
"54","조사관"
"55","담배"
"56","냄새"
"57","앞머리"
"58","이마"
"59","경계"
"60","뚜렷"
"61","쉰"
"62","얼굴"
"63","눈"
"64","밑"
"65","그늘"
"66","장시간"
"67","업무"
"68","피로"
"69","짐작케"
"70","대"
"71","얘기"
"72","거"
"73","조사관은"
"74","일상적"
"75","일"
"76","듯"
"77","말"
"78","시작"
"79","목격자"
"80","진술"
"81","살다보면"
"82","일"
"83","법"
"84","커피"
"85","한"
"86","잔"
"87","여자"
"88","배"
"89","생각"
"90","아침"
"91","시간"
"92","정오"
"93","이십여"
"94","분"
"95","후"
"96","집"
"97","것"
"98","생각"
"99","때문"
"100","어수선한"
"101","식탁"
"102","두"
"103","참"
"104","여자"
"105","커피"
"106","밥"
"107","이"
"108","말"
"109","대"
"110","고개"
"111","저"
"112","경비교통과"
"113","창가"
"114","손때"
"115","거뭇거뭇한"
"116","철제"
"117","책상"
"118","기역자"
"119","배열"
"120","책상"
"121","사이"
"122","녹색"
"123","칸막이"
"124","세로"
"125","자리"
"126","나"
"127","성장한"
"128","나무"
"129","가림막"
"130","공간"
"131","기류"
"132","여자"
"133","이유"
"134","자리"
"135","사람"
"136","차이"
"137","것"
"138","생각"
"139","공간"
"140","그"
"141","평온한"
"142","공기"
"143","숨"
"144","까닭"
"145","여자"
"146","조심"
"147","주위"
"148","반대편"
"149","창가"
"150","쪽"
"151","베이지색"
"152","트렌치코트"
"153","자락"
"154","남자"
"155","발견"
"156","등"
"157","남자"
"158","자세"
"159","불편해"
"160","등받이"
"161","의자"
"162","곁"
"163","일인용"
"164","원목"
"165","스툴을"
"166","탓"
"167","앞"
"168","나"
