"","noun"
"1","강"
"2","라"
"3","쥐"
"4","몇"
"5","분"
"6","수진은"
"7","욕실"
"8","앞"
"9","무릎"
"10","두"
"11","손"
"12","뒤통수"
"13","머리"
"14","바닥"
"15","채"
"16","꺽꺽"
"17","목구멍"
"18","무릎"
"19","타박"
"20","고통"
"21","밀물"
"22","욕실용"
"23","슬리퍼"
"24","발가락"
"25","끝"
"26","전"
"27","세입자"
"28","누런"
"29","아이보리색"
"30","슬리퍼"
"31","지압용"
"32","때"
"33","끼"
"34","나머지"
"35","한"
"36","짝"
"37","목"
"38","양말"
"39","발바닥"
"40","뒤꿈치"
"41","앙상하게"
"42","발목"
"43","듯"
"44","냉기"
"45","온몸"
"46","그것"
"47","쥐"
"48","사과"
"49","씨"
"50","눈"
"51","잿빛"
"52","털"
"53","새끼"
"54","쥐"
"55","귀가"
"56","사랑"
"57","미키"
"58","마우스"
"59","어수룩한"
"60","톰을"
"61","앙큼한"
"62","제리"
"63","기름기"
"64","중화반점"
"65","환기통"
"66","살모넬라균"
"67","몸통"
"68","채"
"69","전"
"70","꼬리"
"71","흔적"
"72","이름"
"73","시궁쥐"
"74","적"
"75","수챗구멍"
"76","바깥"
"77","삐죽이"
"78","꼬리"
"79","고무줄"
"80","줄"
"81","까무러치게"
"82","뒤"
"83","수진은"
"84","쥐"
"85","소리"
"86","기겁"
"87","쥐"
"88","저"
"89","욕실"
"90","욕조"
"91","가득한"
"92","물"
"93","위"
"94","노랑"
"95","바가지"
"96","표류"
"97","바가지"
"98","어쩌다"
"99","수"
"100","수진은"
"101","바닥"
"102","상체"
"103","머리카락"
"104","사이"
"105","실핀"
"106","하나"
"107","덜렁거렸다"
"108","나"
"109","얼굴"
"110","앞머리"
"111","집"
"112","바투"
"113","핀"
"114","앞머리"
"115","손"
"116","코끝"
"117","기우뚱하게"
"118","안경"
"119","추켜올렸다"
"120","눈앞"
"121","우윳빛"
"122","부예졌다"
"123","손등"
"124","위"
"125","얼굴"
"126","뭉갠"
"127","탓"
"128","렌즈"
"129","너머"
"130","오후"
"131","잔"
"132","볕"
"133","지"
"134","부유"
"135","호"
"136","호"
"137","목소리"
"138","웃풍"
"139","문틈"
"140","고기압"
"141","북풍"
"142","냉랭한"
"143","소리"
"144","아줌마"
"145","호"
"146","호"
"147","때"
"148","수진은"
"149","자신"
"150","방"
"151","번호"
"152","죄수"
"153","번호"
"154","것"
"155","호"
"156","거기"
"157","거기"
"158","문"
"159","철문"
"160","마구잡이"
"161","문"
"162","짝"
"163","기세"
"164","이"
"165","옥탑방이"
"166","사방"
"167","올여름"
"168","수진은"
"169","건물"
"170","층"
"171","원룸"
"172","리모델링을"
"173","한"
"174","지"
"175","얼마"
"176","원룸"
"177","깨끗"
"178","볕"
"179","웃풍"
"180","일"
"181","월세"
"182","감당"
"183","수"
"184","월세"
"185","원"
"186","지금"
"187","옥탑방으로"
"188","수"
"189","개월"
"190","전"
"191","일"
"192","주인아줌마"
"193","층"
"194","건강원"
"195","운영"
"196","매일"
"197","배"
"198","양파"
"199","달"
"200","들큰한"
"201","냄새"
"202","흑염소"
"203","누린내"
"204","바람"
"205","옥상"
"206","때"
"207","수진은"
"208","건물"
"209","전체"
"210","한"
"211","마리"
"212","생선"
"213","비"
"214","날"
"215","수진은"
"216","자신"
"217","몸"
"218","코"
"219","대"
"220","킁킁거리며"
"221","냄새"
"222","쥐"
"223","쥐"
"224","욕실"
"225","욕조"
"226","바가지"
"227","뭐래니"
"228","쥐"
"229","뭐"
"230","답답해"
"231","당장"
"232","수진은"
"233","오른발"
"234","뒤꿈치"
"235","다리"
"236","왼발"
"237","목발"
"238","오른발"
"239","몇"
"240","발짝"
"241","문"
"242","바닥"
"243","쇳소리"
"244","문"
"245","삐거덕거렸다"
"246","아귀"
"247","짝"
"248","서너"
"249","번"
"250","훨쩍"
"251","이러니"
"252","문"
"253","별"
"254","신경"
"255","아줌마"
"256","신경질적"
"257","발길질"
"258","짝"
"259","뭇매"
"260","작년"
"261","나"
"262","확인"
"263","사살"
"264","아줌마"
"265","정확한"
"266","손가락질"
"267","문"
"268","아래쪽"
"269","팔짱"
"270","끼"
"271","못마땅한"
"272","눈빛"
"273","수진을"
"274","그"
"275","쥐"
"276","이상하게"
"277","어딨어"
"278","쥐"
"279","수진이"
"280","대답"
