"","noun"
"1","김"
"2","환"
"3","폭"
"4","발"
"5","거인"
"6","있다큰"
"7","소리"
"8","내"
"9","그"
"10","의중"
"11","알수없다기다리며"
"12","거울"
"13","위"
"14","자화상"
"15","그렸다매번"
"16","왜곡"
"17","고정"
"18","기계장치"
"19","달때거인"
"20","발소리"
"21","달려왔다그"
"22","귀"
"23","저"
"24","리"
"25","거인"
"26","발걸음"
"27","소리"
"28","시작"
"29","그"
"30","자리"
"31","수"
"32","흥분"
"33","그"
"34","몸"
"35","전체"
"36","그"
"37","신"
"38","방"
"39","안"
"40","거인이"
"41","이번"
"42","분명"
"43","거인"
"44","쿵쿵대는"
"45","소리"
"46","거인"
"47","발소리"
"48","리"
"49","소리"
"50","처음"
"51","규칙적"
"52","거인"
"53","일정한"
"54","속도"
"55","한"
"56","걸음"
"57","도시"
"58","그"
"59","쪽"
"60","것"
"61","확실"
"62","거인"
"63","결론"
"64","무엇"
"65","그"
"66","거인"
"67","선택"
"68","처분"
"69","것"
"70","준비"
"71","소리"
"72","거인"
"73","거대한"
"74","발바닥"
"75","자신"
"76","집"
"77","창문"
"78","때"
"79","채"
"80","몇"
"81","분"
"82","그"
"83","몸"
"84","옷"
"85","일정한"
"86","예의"
"87","격식"
"88","거인"
"89","맞이"
"90","목적"
"91","주체"
"92","바"
"93","기분"
"94","자신"
"95","주변"
"96","무엇"
"97","만끽"
"98","이유"
"99","이런"
"100","만큼"
"101","거리"
"102","거인"
"103","발걸음"
"104","숨"
"105","죽"
"106","지경"
"107","그"
"108","거인"
"109","방안"
"110","시작"
"111","두"
"112","대"
"113","발"
"114","방바닥"
"115","십"
"116","수"
"117","나"
"118","두"
"119","발"
"120","뒤꿈치"
"121","거인"
"122","그"
"123","것"
"124","생각"
"125","뒤꿈치"
"126","손"
"127","대"
"128","웃음"
"129","수"
"130","그"
"131","고통"
"132","신음"
"133","중간중간"
"134","환희"
"135","깨웃음을"
"136","간헐적"
"137","여유"
"138","정도"
"139","시간"
"140","거인"
"141","다음"
"142","발걸음"
"143","내"
"144","차례"
"145","고통"
"146","발"
"147","그"
"148","창문"
"149","커튼"
"150","귀"
"151","귀가"
"152","문제"
"153","거인"
"154","다음"
"155","발"
"156","내"
"157","집"
"158","창문"
"159","귀가"
"160","눈"
"161","내"
"162","창"
"163","거대한"
"164","신체"
"165","밤"
"166","창"
"167","너머"
"168","거인"
"169","내"
"170","눈"
"171","맞이"
"172","그"
"173","커튼"
"174","창문"
"175","앞"
"176","허리"
"177","손"
"178","채"
"179","눈"
"180","한"
"181","번"
"182","몇"
"183","초"
"184","뒤"
"185","자신"
"186","거인"
"187","결론"
"188","그"
"189","두"
"190","눈"
"191","지금"
"192","것"
"193","빛"
"194","거인"
"195","내"
"196","방"
"197","어둠"
"198","것"
"199","지금"
"200","거인"
"201","내"
"202","방"
"203","창문"
"204","앞"
"205","커튼"
"206","빛"
"207","때문"
"208","두"
"209","눈"
"210","눈물"
"211","그"
"212","이상"
"213","눈"
"214","수"
"215","눈"
"216","채"
"217","창문"
"218","앞"
"219","짓"
"220","것"
"221","생각"
"222","충혈"
"223","두"
"224","눈"
"225","손"
"226","대"
"227","덩치"
"228","누군가"
"229","것"
"230","대"
"231","중간중간"
"232","그"
"233","곁눈질"
"234","간헐적"
"235","창쪽"
"236","밖"
"237","고통"
"238","잦아들자"
"239","그"
"240","옷"
"241","도"
"242","벽"
"243","거인"
"244","발걸음"
"245","소리"
"246","생각"
"247","이번"
"248","거인"
"249","소리"
"250","어디"
"251","것"
"252","규칙적"
"253","소리"
"254","수"
"255","존재"
"256","거인"
"257","무엇"
"258","결과"
"259","짐작"
"260","수"
"261","마땅한"
"262","원인"
"263","세상"
"264","얼마"
"265","창문"
"266","누군가"
"267","갈피"
"268","새"
"269","대가리"
"270","원인"
"271","돌"
"272","공"
"273","대체"
"274","새"
"275","대가리"
"276","새"
"277","옆구리"
"278","대체"
"279","수"
"280","창문"
"281","것"
"282","창문"
"283","것"
"284","때문"
"285","원"
"286","자체"
"287","일"
"288","분여"
"289","눈"
"290","눈물"
"291","눈"
"292","빛"
"293","때문"
"294","빛"
"295","바늘"
"296","손가락"
"297","대체"
"298","수"
"299","눈물"
"300","한"
"301","것"
"302","눈"
"303","것"
"304","때문"
"305","원"
"306","자체"
"307","동"
"308","이유"
"309","규칙적"
"310","소리"
"311","의심"
"312","바"
"313","거인"
"314","것"
"315","경우"
"316","거인"
"317","대체"
"318","만한"
"319","것"
"320","존재"
"321","점"
"322","의심"
"323","여지"
"324","수"
"325","불구"
"326","소리"
"327","창문"
"328","앞"
"329","빛"
"330","존재"
"331","사실"
"332","설명"
"333","소리"
"334","나"
"335","소리"
"336","소리"
"337","내"
"338","것"
"339","나"
"340","법"
"341","소리"
"342","것"
"343","소리"
"344","것"
"345","것"
"346","소리"
"347","것"
"348","소리"
"349","분명한"
"350","관계"
"351","어그러뜨리는"
"352","예외적"
"353","경우"
"354","사람"
"355","것"
"356","중"
"357","일부"
"358","총"
"359","폭탄"
"360","그것들"
"361","그것들이"
"362","내"
"363","소리"
"364","상대적"
"365","사실"
"366","경우"
"367","그것들을"
"368","과학"
"369","힘"
"370","때문"
"371","가능"
"372","것"
"373","창밖"
"374","소리"
"375","총"
"376","폭탄"
"377","것"
"378","생각"
"379","근거"
"380","희박"
"381","총"
"382","내"
"383","소리"
"384","창밖"
"385","소리"
"386","현실적"
"387","폭탄"
"388","폭탄"
"389","전쟁"
"390","이상"
"391","일"
"392","수"
"393","존재"
"394","내"
"395","발소리"
"396","규칙적"
"397","가능성"
"398","전쟁"
"399","불규칙적"
"400","여기저기"
"401","폭발음"
"402","것"
"403","전쟁"
"404","나"
"405","폭탄"
"406","인간"
"407","제작한"
"408","예외적"
"409","결과물"
"410","제외"
"411","원칙적"
"412","소리"
"413","것"
"414","소리"
"415","것"
"416","나"
"417","마련"
"418","인간"
"419","제작"
"420","소리"
"421","규칙적"
"422","내"
"423","존재"
"424","거인"
"425","수"
"426","결론"
"427","자명하게"
"428","도출"
"429","것"
"430","불구"
"431","소리"
"432","거인"
"433","거인"
"434","생각"
"435","것"
"436","소리"
"437","방"
"438","만큼"
"439","조금씩"
"440","이쪽"
"441","창문"
"442","빛"
"443","만큼"
"444","것"
"445","나"
"446","부단하게"
"447","발걸음"
"448","소리"
"449","자신"
"450","존재"
"451","거인"
"452","의중"
"453","무엇"
"454","일"
"455","생활"
"456","그"
"457","한"
"458","가지"
"459","정신"
"460","능력"
"461","획득하게"
"462","그것"
"463","일"
"464","조바심"
"465","내"
"466","수"
"467","것"
"468","조바심"
"469","내"
"470","조바심"
"471","하나"
"472","자유"
"473","박탈"
"474","이외"
"475","국면"
"476","그램"
"477","박탈"
"478","정신"
"479","행위"
"480","자유"
"481","수"
"482","거인"
"483","시작"
"484","박탈"
"485","하나"
"486","자유"
"487","조바심"
"488","자유만"
"489","박탈당해"
"490","해방"
"491","흥분"
"492","만끽"
"493","정신"
"494","영역"
"495","지배"
"496","만큼"
"497","거인"
"498","발걸음"
"499","소리"
"500","거인"
"501","한시"
"502","일"
"503","생활"
"504","그"
"505","조바심"
"506","내"
"507","조바심"
"508","내"
"509","바람"
"510","일"
"511","수"
"512","자유"
"513","마땅"
"514","당당하게"
"515","조바심"
"516","내"
"517","일"
"518","조바심"
"519","자유"
"520","수"
"521","셈"
"522","능력"
"523","획득한"
"524","소수"
"525","사람들"
"526","마찬가지"
"527","그"
"528","동"
"529","일"
"530","시간"
"531","반복"
"532","지금"
"533","경지"
"534","오"
"535","수"
"536","사건"
"537","출현"
"538","불규칙적"
"539","비정기적"
"540","시간"
"541","도래"
"542","인간"
"543","정신"
"544","조바심"
"545","법"
"546","그것"
"547","인간"
"548","매사"
"549","일"
"550","쪽"
"551","결론"
"552","내"
"553","안달"
"554","악마"
"555","숨결"
"556","이쪽"
"557","저쪽"
"558","양쪽"
"559","귓구멍"
"560","숨"
"561","악마"
"562","것"
"563","무엇"
"564","무심하게"
"565","시간"
"566","반복적"
"567","소비"
"568","것"
"569","반복"
"570","자유"
"571","자유"
"572","조바심"
"573","내"
"574","자유"
"575","조바심"
"576","내"
"577","획득"
"578","자유"
"579","거인"
"580","그"
"581","자유"
"582","발걸음"
"583","소"
"584","결론"
"585","원"
"586","사이"
"587","그러나"
"588","않았다"
"589","유예"
"590","일상"
"591","시작"
"592","일상"
"593","그래도"
"594","기대"
