"","noun"
"1","최정"
"2","나"
"3","전"
"4","래"
"5","노모"
"6","거실"
"7","텔레비전"
"8","기독교방송이"
"9","목사"
"10","말끝"
"11","탄성"
"12","성도들"
"13","카메라"
"14","거실"
"15","여자"
"16","노모"
"17","손"
"18","리모컨"
"19","텔레비전"
"20","집안"
"21","고요해지"
"22","노모"
"23","눈"
"24","여자"
"25","뒤"
"26","남자"
"27","노모"
"28","두"
"29","눈"
"30","휘둥그레져서"
"31","껑충하게"
"32","바짓단"
"33","밑"
"34","붉은색"
"35","내복"
"36","삐져나왔다"
"37","절반"
"38","종아리"
"39","살비듬이"
"40","노모"
"41","여자"
"42","목"
"43","여자"
"44","목"
"45","뒤"
"46","노모"
"47","손가락"
"48","단단하게"
"49","얼굴"
"50","여자"
"51","헛기침"
"52","노모"
"53","남자"
"54","두"
"55","때"
"56","남자"
"57","케이크"
"58","상자"
"59","바닥"
"60","남자"
"61","등"
"62","노모"
"63","여자"
"64","리모컨"
"65","빼들었다"
"66","설교"
"67","중"
"68","벌"
"69","노모"
"70","말"
"71","잘"
"72","엄마"
"73","남자"
"74","손님들은"
"75","언제"
"76","어머니"
"77","여자"
"78","돈"
"79","거"
"80","뭐"
"81","노모"
"82","케이크"
"83","상자"
"84","아버지"
"85","생신"
"86","남자"
"87","형광등"
"88","스위치"
"89","아껴야"
"90","노모"
"91","형광등"
"92","스위치"
"93","여자"
"94","케이크"
"95","상자"
"96","주방"
"97","노모"
"98","식탁"
"99","위"
"100","어수선"
"101","그릇"
"102","된장병"
"103","개"
"104","나"
"105","플라스틱"
"106","반찬통"
"107","약봉지"
"108","수북하게"
"109","밖"
"110","흘러넘쳤다"
"111","노모"
"112","무엇"
"113","표정"
"114","여자"
"115","주시했다"
"116","여자"
"117","싱크대"
"118","선반"
"119","물"
"120","잔"
"121","노모"
"122","듯"
"123","가스레인지"
"124","주전자"
"125","조금만"
"126","새아가"
"127","여자"
"128","노모"
"129","말"
"130","물"
"131","말"
"132","이"
"133","느릅나무"
"134","거죽"
"135","거"
"136","이걸"
"137","찬물"
"138","콜레스테롤"
"139","혈관"
"140","거"
"141","혈관"
"142","기름기"
"143","느릅나무"
"144","염증"
"145","나"
"146","너"
"147","때"
"148","그걸"
"149","찬물"
"150","하루"
"151","한"
"152","통"
"153","텔레비전"
"154","박사님"
"155","말"
"156","혈관"
"157","냉장고"
"158","옆"
"159","생수병"
"160","여자"
"161","인상"
"162","아니다"
"163","너"
"164","나"
"165","전봇대"
"166","밑"
"167","줄"
"168","아버지"
"169","약수터"
"170","병"
"171","사람"
"172","많다는구나"
"173","아버지"
"174","너"
"175","찬물"
"176","좋아하셨잖냐"
"177","이것"
"178","아버지"
"179","밥"
"180","때"
"181","그"
"182","건강"
"183","주전자"
"184","밑바닥"
"185","물"
"186","소리"
"187","물"
"188","잔"
"189","노모"
"190","약지"
"191","여자"
"192","물"
"193","잔"
"194","입"
"195","대"
"196","척"
"197","왜"
"198","혈관"
"199","들러붙은"
"200","약재엔"
"201","부작용"
"202","어머니"
"203","그게"
"204","말"
"205","몸에"
"206","수"
"207","내가"
"208","말"
"209","것"
"210","공부"
"211","박사님"
"212","말씀"
"213","것"
"214","신문"
"215","손님들은"
"216","언제"
"217","올"
"218","때"
"219","몇"
"220","분"
"221","여자"
"222","때"
"223","남자"
"224","화장실"
"225","노모"
"226","남자"
"227","대꾸"
"228","노모"
"229","화장실"
"230","문"
"231","귀"
"232","남자"
"233","한숨"
"234","소리"
"235","휴지도"
"236","여자"
"237","노모"
"238","목"
"239","사선"
"240","주름"
"241","고개"
"242","노모"
"243","눈"
"244","미소"
"245","여자"
"246","얼굴"
"247","쪽"
"248","몇"
"249","분"
"250","거예요"
"251","어머니"
"252","가만"
"253","나"
"254","병원"
"255","것"
"256","그"
"257","유용"
"258","노모"
"259","약봉지"
"260","사이"
"261","종이"
"262","한"
"263","장"
"264","빼들었다"
"265","읽어봐라"
"266","얼마"
"267","전"
"268","병원"
"269","거"
"270","밑"
"271","앞"
"272","뒤"
"273","세균"
"274","자궁"
"275","말"
"276","나"
"277","그걸"
"278","반대"
"279","고생"
"280","너"
"281","비데"
"282","나"
"283","너"
"284","비데"
"285","치질"
"286","줄"
"287","의사선생님"
"288","거"
"289","무식"
"290","너"
"291","노모"
"292","종이"
"293","그게"
"294","말씀"
"295","비데"
"296","치질"
"297","상관"
"298","생각해봐라"
"299","비데"
"300","휴지"
"301","휴지"
"302","항문"
"303","피"
"304","치질"
"305","수"
"306","휴지"
"307","그걸"
"308","치질"
"309","줄"
"310","한번"
"311","거기"
"312","나"
"313","거"
"314","음식준비는"
"315","여자"
"316","몸"
"317","노모"
"318","시선"
"319","못"
"320","아버지"
"321","마당"
"322","날도"
"323","데"
"324","보신탕"
"325","그래도"
"326","오늘"
"327","날"
"328","푹하다"
"329","은혜"
"330","뭐"
"331","이것"
"332","그"
"333","해"
"334","날"
"335","푹해도"
"336","감기"
"337","노모"
"338","물"
"339","잔"
"340","자신"
"341","가슴께"
"342","노부는"
"343","통"
"344","앞"
"345","통"
"346","안"
"347","국"
"348","구수"
"349","누릿한"
"350","냄새"
"351","주변"
"352","노부가"
"353","국자로"
"354","마당"
"355","국물"
"356","시멘트"
"357","바닥"
"358","마당"
"359","얼룩"
"360","남자"
"361","통"
"362","노부가"
"363","국자로"
"364","탕국"
"365","아니다"
"366","내"
"367","오늘"
"368","다행"
"369","남자가"
"370","어색하게"
"371","생신인데"
"372","아버지"
"373","음식"
"374","그럼"
"375","누구"
"376","나가서"
"377","니들"
"378","사오면"
"379","애"
"380","말도"
"381","며칠"
"382","전"
"383","개"
"384","말"
"385","나"
"386","이놈"
"387","백숙"
"388","고아"
"389","살"
"390","올랐다기에"
"391","어제"
"392","이번"
"393","통장"
"394","것"
"395","화근"
"396","그놈"
"397","내"
"398","개"
"399","눈독"
"400","말"
"401","것"
"402","원래"
"403","액"
"404","끼"
"405","법"
"406","다행"
"407","우리"
"408","거"
"409","개장수"
"410","깨끗하게"
"411","핏물"
"412","뭐"
"413","너"
"414","거지"
"415","너"
"416","노부가"
"417","흐뭇한"
"418","표정"
"419","통"
"420","안"
"421","안"
"422","여자"
"423","껴들었다"
"424","너나"
"425","다들"
"426","이제"
"427","저"
"428","쟨"
"429","이거"
"430","니가"
"431","쟤"
"432","노부가"
"433","막걸리병"
"434","마당"
"435","이쪽저쪽"
"436","술"
"437","뿌리"
"438","고함쳤다"
"439","고수레다"
"440","고수레"
"441","통"
"442","앞"
"443","노부가"
"444","개고기"
"445","도마"
"446","나무"
"447","도마"
"448","개"
"449","한"
"450","마리"
"451","남"
"452","만큼"
"453","머리"
"454","내장"
"455","제거"
"456","개"
"457","모"
"458","개"
"459","다리"
"460","허공"
"461","발톱"
"462","몇"
"463","개"
"464","것"
"465","여자"
"466","곳"
"467","노부가"
"468","왼손"
"469","갈빗대"
"470","넓적다리"
"471","쪽"
"472","식칼"
"473","손놀림"
"474","능숙"
"475","순식간"
"476","몸통"
"477","다리"
"478","엉치뼈"
"479","등뼈"
"480","갈빗대"
"481","부위별"
"482","분리"
"483","노부가"
"484","차례"
"485","살점"
"486","큼직하게"
"487","양념"
"488","살점"
"489","남"
"490","뼈"
"491","통"
"492","도마"
"493","넓적다리"
"494","때"
"495","노부는"
"496","숨"
"497","다리"
"498","쪽"
"499","살점"
"500","저"
"501","입"
"502","잘"
"503","이"
"504","수육"
"505","노부가"
"506","살점"
"507","남자"
"508","남자"
"509","입"
"510","노부"
"511","손가락"
"512","남자"
"513","턱"
"514","육질이"
"515","남자"
"516","손"
"517","턱"
"518","가로"
"519","불알도"
"520","테"
"521","어휴"
"522","그것"
"523","아버지"
"524","너도"
"525","칼"
"526","노부"
"527","손"
"528","여자"
"529","고개"
"530","저"
"531","다"
"532","노부는"
"533","무릎"
"534","양손"
"535","담장"
"536","담장"
"537","노부"
"538","허리춤"
"539","높이"
"540","마당"
"541","쪽"
"542","담쟁이넝쿨"
"543","외벽"
"544","담장"
"545","잎"
"546","달라붙은"
"547","잎사귀"
"548","바람"
"549","노부가"
"550","담장"
"551","몸"
"552","골목길"
"553","노부"
"554","몸"
"555","넝쿨"
"556","잎사귀"
"557","바스락대며"
"558","손가락"
"559","잎사귀"
"560","몇"
"561","장"
"562","허공"
"563","갈지자"
"564","소리"
"565","개"
"566","제집"
"567","밖"
"568","개"
"569","페키니즈와"
"570","누런"
"571","개"
"572","잡종"
"573","오래전"
"574","동네"
"575","유기견이"
"576","대문"
"577","안"
"578","않았다"
"579","노부가"
"580","말"
"581","개"
"582","노부"
"583","다리"
"584","꼬리"
"585","목줄"
"586","때"
"587","줄"
"588","언제들"
"589","오려"
"590","누가"
