"","noun"
"1","청"
"2","추"
"3","그녀"
"4","이름"
"5","단추"
"6","카페"
"7","주인"
"8","단추"
"9","카페"
"10","필요한"
"11","것"
"12","단추"
"13","바늘"
"14","뿐"
"15","남자"
"16","전"
"17","단추"
"18","지루한"
"19","일상"
"20","줄"
"21","당최"
"22","엄마"
"23","욕"
"24","것"
"25","일"
"26","아무것"
"27","그녀"
"28","열한"
"29","번"
"30","임신"
"31","중절"
"32","수술"
"33","이곳"
"34","이름"
"35","단추"
"36","카페"
"37","단추"
"38","커피"
"39","음료"
"40","단추"
"41","카페"
"42","것"
"43","단추"
"44","이용해"
"45","리메이크한"
"46","물건들이"
"47","당신"
"48","구입한"
"49","옷"
"50","날"
"51","옷"
"52","입"
"53","사람"
"54","둘"
"55","사람"
"56","당신"
"57","옷"
"58","당신"
"59","기분"
"60","당신"
"61","단추"
"62","고객"
"63","소지"
"64","사람"
"65","폴로"
"66","티셔츠"
"67","단추"
"68","카페"
"69","세상"
"70","하나"
"71","당신"
"72","티셔츠"
"73","변신하게"
"74","당신"
"75","당신"
"76","존재"
"77","인정"
"78","곳"
"79","그곳"
"80","이름"
"81","단추"
"82","그녀"
"83","이름"
"84","단추"
"85","카페"
"86","주인"
"87","단추"
"88","카페"
"89","필요한"
"90","것"
"91","단추"
"92","바늘"
"93","뿐"
"94","그녀"
"95","스물하나"
"96","처녀"
"97","유두"
"98","지점"
"99","폭신한"
"100","딸기"
"101","모양"
"102","단추"
"103","스웨터"
"104","위"
"105","빨간색"
"106","두"
"107","딸기"
"108","가닥가닥"
"109","초록"
"110","줄기들"
"111","배꼽"
"112","주변"
"113","시작"
"114","도톰한"
"115","초록색"
"116","가슴"
"117","딸기"
"118","딸기"
"119","충동"
"120","그녀"
"121","세심"
"122","스웨터"
"123","수선"
"124","옷"
"125","주인"
"126","아가씨"
"127","싱싱한"
"128","딸기"
"129","두"
"130","개"
"131","가슴"
"132","향기"
"133","나"
"134","과일"
"135","안달"
"136","남자"
"137","두"
"138","평"
"139","남짓한"
"140","안"
"141","이십"
"142","센티"
"143","폭"
"144","선반들이"
"145","세"
"146","벽"
"147","쪽"
"148","카운터"
"149","나무"
"150","데스크"
"151","의자"
"152","짝"
"153","해부학"
"154","실습실"
"155","사람"
"156","눈알"
"157","간"
"158","것"
"159","쭈글쭈글한"
"160","뇌"
"161","태아"
"162","것"
"163","등"
"164","유리병"
"165","단추"
"166","카페"
"167","선반"
"168","유리병"
"169","유리병"
"170","그녀"
"171","재활용"
"172","쓰레기장"
"173","것들이다"
"174","커피"
"175","병"
"176","잼"
"177","병"
"178","소주"
"179","병"
"180","고급"
"181","사탕"
"182","병"
"183","무엇"
"184","수"
"185","병"
"186","각각"
"187","모양"
"188","색깔"
"189","그"
"190","유리병"
"191","하나하나"
"192","단추"
"193","마분지"
"194","이"
"195","택"
"196","위"
"197","주사위"
"198","모양"
"199","몇"
"200","개"
"201","점"
"202","그것"
"203","그녀"
"204","고유한"
"205","분류"
"206","기호"
"207","단추"
"208","유리병"
